# Wavelength Flux(Normalised) Flux(Original)
6178.4047  1.227148e-02  1.838139e+04
6178.6591  1.064705e-02  1.836828e+04
6178.9135  1.167839e-02  1.865586e+04
6179.1679  1.523307e-02  1.922901e+04
6179.4223  1.045929e-02  1.882065e+04
6179.6767  7.453272e-03  1.861029e+04
6179.9311  6.001793e-03  1.857338e+04
6180.1855  7.717935e-03  1.889861e+04
6180.4399  7.623704e-03  1.900489e+04
6180.6944  6.257936e-03  1.895547e+04
6180.9488  4.313807e-03  1.883159e+04
6181.2032  4.154464e-03  1.890954e+04
6181.4576  2.687274e-03  1.882838e+04
6181.7120  1.011976e-04  1.861047e+04
6181.9664  3.072417e-03  1.903580e+04
6182.2208 -5.846630e-04  1.868141e+04
6182.4752 -8.977199e-04  1.871226e+04
6182.7296  1.271798e-03  1.902799e+04
6182.9840  2.037616e-03  1.917491e+04
6183.2384  2.065967e-04  1.901391e+04
6183.4928 -1.354424e-03  1.888003e+04
6183.7472 -2.070538e-03  1.884062e+04
6184.0016 -8.562725e-04  1.902269e+04
6184.2560 -8.541489e-04  1.905938e+04
6184.5104 -3.178298e-03  1.882077e+04
6184.7649 -1.858898e-03  1.900428e+04
6185.0193 -1.816213e-03  1.903544e+04
6185.2737 -8.549494e-04  1.917082e+04
6185.5281 -5.236896e-03  1.867924e+04
6185.7825 -1.910643e-03  1.908520e+04
6186.0369 -3.646579e-03  1.889735e+04
6186.2913 -5.282548e-03  1.871875e+04
6186.5457 -4.597844e-03  1.880891e+04
6186.8001 -2.592477e-03  1.905118e+04
6187.0545 -2.458397e-03  1.907290e+04
6187.3089 -3.348568e-03  1.897312e+04
6187.5633 -6.289032e-03  1.863214e+04
6187.8177 -4.067862e-03  1.889240e+04
6188.0721 -3.645478e-03  1.894107e+04
6188.3265 -1.096959e-03  1.923669e+04
6188.5809 -1.764638e-03  1.915540e+04
6188.8354 -9.160390e-04  1.925003e+04
6189.0898  4.091038e-04  1.939927e+04
6189.3442 -4.337642e-04  1.929432e+04
6189.5986  5.826242e-04  1.940566e+04
6189.8530  1.590294e-03  1.951520e+04
6190.1074  2.845072e-03  1.965291e+04
6190.3618  7.765831e-04  1.940187e+04
6190.6162 -1.564887e-03  1.911842e+04
6190.8706 -4.614553e-04  1.923687e+04
6191.1250  2.087443e-03  1.952377e+04
6191.3794  1.103923e-04  1.928175e+04
6191.6338  2.268990e-04  1.928401e+04
6191.8882  5.272229e-04  1.930756e+04
6192.1426  6.784082e-04  1.931359e+04
6192.3970 -6.718100e-05  1.921482e+04
6192.6515  3.506931e-03  1.962057e+04
6192.9059 -1.035201e-03  1.907844e+04
6193.1603 -3.673405e-04  1.914492e+04
6193.4147  4.972687e-03  1.975724e+04
6193.6691  7.225178e-03  2.000915e+04
6193.9235  2.813064e-03  1.948291e+04
6194.1779  1.799295e-03  1.935386e+04
6194.4323  2.885983e-03  1.947046e+04
6194.6867  2.545631e-03  1.942075e+04
6194.9411  1.749265e-04  1.913429e+04
6195.1955  3.331820e-04  1.914363e+04
6195.4499  6.275492e-04  1.916933e+04
6195.7043  1.633712e-03  1.927864e+04
6195.9587 -8.077052e-04  1.898581e+04
6196.2131 -3.411156e-04  1.903315e+04
6196.4675 -2.380713e-03  1.878834e+04
6196.7220 -1.011751e-04  1.904856e+04
6196.9764 -1.352768e-03  1.889697e+04
6197.2308  1.442375e-03  1.921863e+04
6197.4852  2.934611e-05  1.904943e+04
6197.7396  6.630610e-04  1.911993e+04
6197.9940  2.584449e-03  1.934149e+04
6198.2484  3.198306e-03  1.941100e+04
6198.5028  2.352600e-03  1.931074e+04
6198.7572  2.708052e-03  1.935145e+04
6199.0116  4.438457e-03  1.955346e+04
6199.2660  6.166697e-03  1.975593e+04
6199.5204  3.059052e-03  1.939430e+04
6199.7748  5.548420e-03  1.968709e+04
6200.0292  5.192592e-03  1.964831e+04
6200.2836 -6.004605e-04  1.897521e+04
6200.5380 -1.568431e-03  1.886638e+04
6200.7925  3.059136e-03  1.941182e+04
6201.0469 -2.632942e-04  1.902946e+04
6201.3013  5.971004e-04  1.913636e+04
6201.5557  1.511305e-03  1.925027e+04
6201.8101  1.925610e-03  1.930652e+04
6202.0645  1.622132e-03  1.927965e+04
6202.3189 -2.009205e-03  1.886482e+04
6202.5733 -4.701617e-03  1.856036e+04
