# Wavelength Flux(Normalised) Flux(Original)
6169.2084  1.608412e-02  1.875744e+04
6169.4697  1.401576e-02  1.862977e+04
6169.7310  1.406027e-02  1.882469e+04
6169.9923  1.101825e-02  1.852559e+04
6170.2535  1.078250e-02  1.865865e+04
6170.5148  1.232687e-02  1.906296e+04
6170.7761  1.072609e-02  1.896497e+04
6171.0374  9.442520e-03  1.890897e+04
6171.2987  9.028244e-03  1.898197e+04
6171.5600  6.988359e-03  1.879228e+04
6171.8213  4.933044e-03  1.859314e+04
6172.0826  4.407747e-03  1.862762e+04
6172.3439  4.781524e-03  1.879687e+04
6172.6052  4.263044e-03  1.881966e+04
6172.8665  2.582425e-03  1.865385e+04
6173.1278  2.779280e-03  1.877723e+04
6173.3891  5.289411e-04  1.851057e+04
6173.6504 -8.976050e-04  1.836801e+04
6173.9117 -2.522659e-04  1.854585e+04
6174.1730 -1.009909e-04  1.864117e+04
6174.4343 -8.396611e-04  1.859195e+04
6174.6956 -8.221547e-04  1.865704e+04
6174.9569 -1.381714e-03  1.862715e+04
6175.2182 -5.207834e-04  1.881631e+04
6175.4795 -3.616117e-03  1.837993e+04
6175.7408 -2.793010e-03  1.855544e+04
6176.0021 -1.960323e-03  1.872885e+04
6176.2634 -1.695187e-03  1.880966e+04
6176.5247 -2.647696e-03  1.869588e+04
6176.7860 -4.512989e-03  1.843557e+04
6177.0473 -6.804261e-04  1.906752e+04
6177.3086 -1.232095e-03  1.900782e+04
6177.5699 -7.435000e-04  1.910888e+04
6177.8312 -1.639809e-03  1.898981e+04
6178.0925 -2.845395e-03  1.881974e+04
6178.3538 -2.895250e-03  1.882898e+04
6178.6151 -2.762856e-03  1.886470e+04
6178.8764 -2.086457e-03  1.898385e+04
6179.1376 -3.111672e-03  1.883374e+04
6179.3989 -2.691589e-03  1.890890e+04
6179.6602 -3.438732e-03  1.879898e+04
6179.9215 -3.398100e-03  1.881124e+04
6180.1828 -3.354986e-03  1.882241e+04
6180.4441 -2.744642e-03  1.892130e+04
6180.7054 -2.111912e-03  1.902242e+04
6180.9667 -2.327735e-03  1.898902e+04
6181.2280 -2.468205e-03  1.896633e+04
6181.4893 -2.291794e-03  1.899241e+04
6181.7506 -2.540720e-03  1.895071e+04
6182.0119 -1.724745e-03  1.907546e+04
6182.2732 -1.179209e-03  1.915692e+04
6182.5345 -1.139174e-03  1.915824e+04
6182.7958 -1.205828e-03  1.914215e+04
6183.0571 -1.827576e-04  1.929669e+04
6183.3184 -2.632292e-04  1.927733e+04
6183.5797 -1.232904e-04  1.929214e+04
6183.8410 -6.404015e-05  1.929388e+04
6184.1023 -6.051486e-04  1.920096e+04
6184.3636 -9.255743e-04  1.914243e+04
6184.6249 -1.586179e-03  1.903022e+04
6184.8862 -7.277905e-04  1.915649e+04
6185.1475 -1.142496e-03  1.908261e+04
6185.4088  2.241958e-04  1.928853e+04
6185.6701  1.291159e-04  1.926473e+04
6185.9314 -5.367980e-04  1.915125e+04
6186.1927 -7.924217e-04  1.910228e+04
6186.4540  1.571647e-04  1.924274e+04
6186.7153  9.705881e-04  1.936192e+04
6186.9766 -6.800377e-04  1.909411e+04
6187.2379 -7.790218e-04  1.907026e+04
6187.4992 -9.962178e-04  1.902806e+04
6187.7605 -6.847649e-04  1.906915e+04
6188.0217 -6.780758e-04  1.906263e+04
6188.2830  6.320325e-04  1.926120e+04
6188.5443  2.842528e-03  1.960155e+04
6188.8056  2.728030e-03  1.957694e+04
6189.0669  3.027335e-03  1.961771e+04
6189.3282  1.722217e-03  1.940679e+04
6189.5895  2.404571e-03  1.950853e+04
6189.8508  2.736347e-03  1.955561e+04
6190.1121  2.344539e-03  1.948944e+04
6190.3734  1.517873e-03  1.935539e+04
6190.6347  2.274385e-03  1.947056e+04
6190.8960  3.207277e-03  1.961391e+04
6191.1573  2.795307e-03  1.954645e+04
6191.4186  3.314088e-03  1.962573e+04
6191.6799  2.665980e-03  1.952218e+04
6191.9412  4.009633e-03  1.973208e+04
6192.2025  4.151662e-03  1.975371e+04
6192.4638  2.883333e-03  1.955429e+04
6192.7251  3.329529e-03  1.962478e+04
6192.9864  4.126999e-03  1.975100e+04
6193.2477  4.433268e-03  1.980059e+04
6193.5090  4.265110e-03  1.977619e+04
6193.7703  2.680714e-03  1.952983e+04
6194.0316  2.056416e-03  1.943486e+04
6194.2929  1.547736e-03  1.935862e+04
6194.5542  3.660754e-04  1.917719e+04
6194.8155 -1.174383e-03  1.893994e+04
6195.0768 -1.954705e-03  1.882267e+04
6195.3381 -1.810739e-03  1.885117e+04
6195.5994 -1.601181e-03  1.889053e+04
6195.8607  1.667099e-03  1.941101e+04
6196.1220  3.029567e-03  1.963260e+04
6196.3833  3.465213e-03  1.970910e+04
6196.6446  3.941956e-03  1.979259e+04
6196.9058  3.638362e-03  1.975401e+04
6197.1671  2.805507e-03  1.963280e+04
6197.4284  2.100433e-03  1.953218e+04
6197.6897  3.814299e-03  1.981212e+04
6197.9510  3.865115e-03  1.983128e+04
6198.2123  3.335866e-03  1.975980e+04
6198.4736  3.646267e-03  1.982073e+04
6198.7349  4.090273e-03  1.990314e+04
6198.9962  5.943531e-03  2.020744e+04
6199.2575  4.982358e-03  2.007001e+04
6199.5188  3.599032e-03  1.986671e+04
6199.7801  3.401980e-03  1.985024e+04
6200.0414  1.747310e-03  1.960520e+04
6200.3027  1.245392e-03  1.954171e+04
6200.5640  1.560971e-03  1.960708e+04
6200.8253  1.993336e-03  1.969122e+04
6201.0866  2.305054e-03  1.975680e+04
6201.3479 -9.431599e-04  1.926345e+04
6201.6092 -3.104893e-03  1.894118e+04
6201.8705 -3.851417e-03  1.884165e+04
6202.1318 -4.873605e-03  1.869916e+04
6202.3931 -3.776994e-03  1.888993e+04
6202.6544 -3.851729e-03  1.889699e+04
6202.9157 -5.831147e-03  1.860513e+04
6203.1770 -3.939985e-03  1.892173e+04
6203.4383 -3.261422e-03  1.904812e+04
6203.6996 -1.472830e-03  1.934920e+04
6203.9609 -1.956106e-03  1.929363e+04
6204.2222 -9.539351e-04  1.947172e+04
6204.4835  3.191361e-05  1.964751e+04
