# Wavelength Flux(Normalised) Flux(Original)
5987.0880  5.030829e-02  1.815778e+03
5987.4884  2.272621e-03  1.770059e+03
5987.8888  6.674002e-02  1.847245e+03
5988.2892  7.589829e-02  1.863544e+03
5988.6897  4.430829e-02  1.834917e+03
5989.0901  3.187221e-02  1.826985e+03
5989.4905  2.841748e-02  1.828617e+03
5989.8909 -3.175889e-02  1.767861e+03
5990.2914 -2.983851e-02  1.774866e+03
5990.6918  5.435200e-04  1.812803e+03
5991.0922  1.433047e-02  1.832332e+03
5991.4926  1.340884e-01  1.967707e+03
5991.8930  1.343099e-01  1.971943e+03
5992.2935  2.059666e-02  1.851182e+03
5992.6939 -1.537155e-02  1.815380e+03
5993.0943 -3.416158e-02  1.798205e+03
5993.4947 -1.118746e-02  1.826595e+03
5993.8951  4.057283e-02  1.886344e+03
5994.2956  2.470937e-02  1.871861e+03
5994.6960  2.216514e-02  1.871812e+03
5995.0964  3.547896e-02  1.888982e+03
5995.4968  1.634073e-02  1.870468e+03
5995.8973 -1.712330e-02  1.836127e+03
5996.2977 -4.324879e-02  1.809696e+03
5996.6981 -1.153013e-01  1.732841e+03
5997.0985 -6.797506e-02  1.786623e+03
5997.4989 -5.273036e-02  1.805157e+03
5997.8994 -1.452999e-02  1.848731e+03
5998.2998 -1.183375e-02  1.853319e+03
5998.7002 -8.950731e-03  1.858019e+03
5999.1006  2.025115e-02  1.891458e+03
5999.5010 -2.813042e-02  1.839838e+03
5999.9015 -2.989443e-02  1.839200e+03
6000.3019  1.105431e-02  1.885271e+03
6000.7023 -1.458206e-02  1.858345e+03
6001.1027  2.813152e-02  1.906217e+03
6001.5031 -2.078479e-02  1.853667e+03
6001.9036 -7.236233e-02  1.798148e+03
6002.3040 -3.890954e-02  1.835708e+03
6002.7044 -3.296378e-02  1.843093e+03
6003.1048 -3.876301e-02  1.837569e+03
6003.5053  2.445184e-02  1.907594e+03
6003.9057  1.625057e-02  1.899360e+03
6004.3061 -8.348904e-02  1.790831e+03
6004.7065 -3.124066e-02  1.848741e+03
6005.1069  7.248238e-02  1.963002e+03
6005.5074 -4.062062e-02  1.839751e+03
6005.9078  1.298162e-02  1.899067e+03
6006.3082  8.550644e-03  1.894800e+03
6006.7086 -3.056973e-02  1.852520e+03
6007.1090 -4.066806e-02  1.842013e+03
6007.5095 -3.891074e-02  1.844478e+03
6007.9099 -6.483132e-02  1.816617e+03
6008.3103 -3.451010e-02  1.850348e+03
6008.7107  4.404683e-02  1.936905e+03
6009.1112  4.371725e-02  1.937054e+03
6009.5116  3.366116e-02  1.926547e+03
6009.9120  3.815884e-03  1.894363e+03
6010.3124 -6.173702e-02  1.823071e+03
6010.7128 -6.748081e-02  1.817288e+03
6011.1133 -4.105359e-02  1.846746e+03
6011.5137 -6.564194e-02  1.820332e+03
6011.9141 -8.880624e-02  1.795484e+03
6012.3145 -4.527736e-02  1.843692e+03
6012.7149  3.992705e-02  1.937556e+03
6013.1154  2.200765e-03  1.896785e+03
6013.5158  3.799302e-02  1.936549e+03
6013.9162  4.136174e-02  1.940812e+03
6014.3166 -6.746606e-02  1.822201e+03
6014.7171 -4.248888e-02  1.850159e+03
6015.1175 -6.052056e-02  1.831024e+03
6015.5179 -3.558922e-02  1.858961e+03
6015.9183  2.983260e-04  1.898915e+03
6016.3187  7.358426e-02  1.979848e+03
6016.7192  1.372648e-01  2.050277e+03
6017.1196  7.556656e-02  1.983399e+03
6017.5200  7.063236e-02  1.978712e+03
6017.9204  7.913975e-02  1.988767e+03
6018.3208  1.037820e-01  2.016513e+03
6018.7213  1.870524e-02  1.924105e+03
6019.1217  8.750250e-02  2.000253e+03
6019.5221  3.044028e-02  1.938570e+03
6019.9225  4.512651e-02  1.955492e+03
6020.3229 -2.779695e-03  1.903878e+03
6020.7234 -4.150708e-02  1.862339e+03
6021.1238 -6.137773e-02  1.841475e+03
6021.5242 -5.255070e-02  1.852064e+03
6021.9246  2.745070e-02  1.940631e+03
6022.3251  3.514397e-02  1.950021e+03
6022.7255 -1.489705e-02  1.896197e+03
6023.1259  7.531474e-02  1.996011e+03
6023.5263 -7.214115e-04  1.913758e+03
6023.9267 -8.162954e-02  1.826190e+03
6024.3272  5.031255e-02  1.971776e+03
6024.7276  8.154744e-02  2.007079e+03
6025.1280  1.250446e-01  2.055834e+03
6025.5284  1.693898e-01  2.105539e+03
6025.9288  1.419256e-01  2.076612e+03
6026.3293  6.011508e-02  1.988182e+03
6026.7297 -1.709367e-02  1.904812e+03
6027.1301  5.816400e-03  1.931121e+03
6027.5305 -7.636578e-03  1.917623e+03
6027.9310  1.274178e-02  1.941198e+03
6028.3314 -6.075308e-02  1.861976e+03
6028.7318  2.907857e-02  1.961662e+03
6029.1322  3.033075e-02  1.964346e+03
6029.5326  3.418338e-02  1.969898e+03
6029.9331 -2.038237e-02  1.911483e+03
6030.3335 -3.327395e-02  1.898731e+03
6030.7339 -1.696831e-02  1.917976e+03
6031.1343 -7.024547e-02  1.861026e+03
6031.5347 -1.492893e-01  1.775870e+03
6031.9352 -3.277766e-02  1.904920e+03
6032.3356  8.311335e-02  2.033307e+03
6032.7360  4.755693e-02  1.995831e+03
6033.1364  7.742193e-02  2.030026e+03
6033.5369 -5.930950e-02  1.881765e+03
6033.9373  1.181854e-02  1.961184e+03
6034.3377  8.650237e-03  1.959242e+03
6034.7381 -1.888852e-02  1.930622e+03
6035.1385 -1.288061e-02  1.938758e+03
6035.5390 -4.154302e-02  1.908933e+03
6035.9394 -3.537423e-02  1.917271e+03
6036.3398  5.217338e-02  2.014754e+03
6036.7402  3.490375e-02  1.997445e+03
6037.1406  6.316560e-02  2.030017e+03
