# Wavelength Flux(Normalised) Flux(Original)
4060.2263  1.610183e-02  1.623149e+03
4061.1958  1.343406e-02  1.601671e+03
4062.1654  1.861149e-02  1.657652e+03
4063.1350  1.742521e-02  1.650753e+03
4064.1046  1.282885e-02  1.610157e+03
4065.0742  1.198194e-02  1.606587e+03
4066.0437  3.879681e-03  1.531352e+03
4067.0133  1.071851e-02  1.603699e+03
4067.9829  2.020056e-02  1.702164e+03
4068.9525 -8.033195e-04  1.499529e+03
4069.9221 -3.933650e-03  1.473457e+03
4070.8917 -4.709566e-03  1.470667e+03
4071.8612 -5.130803e-03  1.471413e+03
4072.8308 -5.616433e-03  1.471559e+03
4073.8004 -7.258273e-04  1.524848e+03
4074.7700  9.840387e-03  1.634241e+03
4075.7396  9.762767e-03  1.638551e+03
4076.7092 -6.029872e-03  1.487691e+03
4077.6787  4.154341e-03  1.593466e+03
4078.6483  1.207115e-02  1.676903e+03
4079.6179  1.234995e-02  1.684958e+03
4080.5875  1.144607e-02  1.681395e+03
4081.5571  1.954721e-02  1.766841e+03
4082.5266  9.940661e-03  1.677452e+03
4083.4962 -2.135009e-03  1.563744e+03
4084.4658  3.310931e-03  1.623172e+03
4085.4354  1.279238e-02  1.722533e+03
4086.4050  4.298552e-03  1.644420e+03
4087.3746  9.766675e-03  1.704289e+03
4088.3441  1.873884e-02  1.798843e+03
4089.3137  6.136671e-03  1.680378e+03
4090.2833  8.436074e-03  1.709178e+03
4091.2529  1.071946e-02  1.737896e+03
4092.2225  1.521192e-02  1.788513e+03
4093.1921  6.529820e-03  1.709079e+03
4094.1616  6.488743e-03  1.715072e+03
4095.1312 -1.419997e-02  1.517202e+03
4096.1008 -1.998047e-02  1.466662e+03
4097.0704 -3.514659e-02  1.323496e+03
4098.0400 -2.918702e-02  1.389070e+03
4099.0095 -3.187037e-02  1.369353e+03
4099.9791 -3.230668e-02  1.371906e+03
4100.9487 -2.790593e-02  1.422311e+03
4101.9183 -3.854623e-02  1.324227e+03
4102.8879 -4.178344e-02  1.299338e+03
4103.8575 -2.419985e-02  1.480174e+03
4104.8270  1.846396e-03  1.744669e+03
4105.7966 -2.042126e-02  1.532026e+03
4106.7662 -1.184895e-02  1.624066e+03
4107.7358 -4.998138e-03  1.699170e+03
4108.7054  1.920241e-02  1.945708e+03
4109.6750  8.418694e-03  1.846763e+03
4110.6445  1.079239e-02  1.877840e+03
4111.6141 -7.274813e-03  1.707079e+03
4112.5837 -7.088334e-03  1.716675e+03
4113.5533 -5.662036e-03  1.738575e+03
4114.5229  4.258929e-03  1.844437e+03
4115.4924  1.323859e-02  1.941056e+03
4116.4620  1.415217e-02  1.958058e+03
4117.4316  6.922835e-03  1.894682e+03
4118.4012 -7.459905e-04  1.827015e+03
4119.3708 -7.256261e-04  1.835344e+03
