# Wavelength Flux(Normalised) Flux(Original)
6180.1765  2.994783e-02  2.506120e+04
6180.4271  2.560196e-02  2.490699e+04
6180.6777  2.576273e-02  2.512507e+04
6180.9283  2.300923e-02  2.508370e+04
6181.1790  1.896941e-02  2.492197e+04
6181.4296  1.352132e-02  2.462992e+04
6181.6802  1.559269e-02  2.496847e+04
6181.9308  9.276830e-03  2.458295e+04
6182.1814  1.055400e-02  2.483506e+04
6182.4321  1.366697e-02  2.523472e+04
6182.6827  1.096603e-02  2.513063e+04
6182.9333  6.066393e-03  2.483111e+04
6183.1839  2.156371e-03  2.460809e+04
6183.4345  4.045093e-03  2.487157e+04
6183.6852  2.640442e-03  2.484735e+04
6183.9358  2.692703e-03  2.494039e+04
6184.1864 -2.168455e-03  2.460832e+04
6184.4370 -1.185722e-03  2.476782e+04
6184.6876 -6.222712e-04  2.488563e+04
6184.9383 -1.682364e-03  2.485943e+04
6185.1889 -2.495694e-03  2.484881e+04
6185.4395 -1.390963e-03  2.499641e+04
6185.6901 -6.383237e-03  2.461969e+04
6185.9407 -5.608318e-03  2.472957e+04
6186.1914 -4.114245e-03  2.489626e+04
6186.4420 -6.045081e-03  2.476697e+04
6186.6926 -4.684305e-03  2.491407e+04
6186.9432 -8.528543e-04  2.526785e+04
6187.1938 -1.842386e-03  2.520735e+04
6187.4445 -6.247523e-03  2.485250e+04
6187.6951 -1.249621e-03  2.529547e+04
6187.9457 -4.170549e-04  2.538059e+04
6188.1963 -3.073750e-03  2.516565e+04
6188.4469 -4.492815e-03  2.505348e+04
6188.6976 -5.269130e-03  2.499358e+04
6188.9482 -6.913454e-03  2.485741e+04
6189.1988 -4.736563e-04  2.540774e+04
6189.4494  1.537809e-03  2.557882e+04
6189.7000 -1.893337e-03  2.528438e+04
6189.9507 -4.478043e-03  2.506033e+04
6190.2013 -9.867653e-04  2.535227e+04
6190.4519 -2.319413e-03  2.523182e+04
6190.7025 -2.617176e-03  2.519818e+04
6190.9531 -6.783147e-04  2.535387e+04
6191.2038  9.364205e-04  2.548084e+04
6191.4544 -8.099634e-04  2.532050e+04
6191.7050 -2.455798e-03  2.516785e+04
6191.9556 -3.925648e-03  2.502941e+04
6192.2062 -3.415351e-03  2.505897e+04
6192.4569  1.358149e-04  2.534700e+04
6192.7075  1.671611e-03  2.546285e+04
6192.9581 -1.783539e-03  2.515313e+04
6193.2087 -7.240914e-04  2.522768e+04
6193.4593  1.884344e-03  2.543394e+04
6193.7100  2.993275e-04  2.528280e+04
6193.9606  2.024576e-03  2.541357e+04
6194.2112  1.733425e-03  2.537254e+04
6194.4618 -1.164180e-03  2.510952e+04
6194.7124  3.492341e-04  2.522236e+04
6194.9631 -2.309629e-03  2.497995e+04
6195.2137 -2.103917e-03  2.498178e+04
6195.4643  1.236003e-03  2.525089e+04
6195.7149 -3.017138e-03  2.487349e+04
6195.9655 -4.666674e-03  2.471826e+04
6196.2162  4.815405e-04  2.514253e+04
6196.4668  1.088717e-03  2.518043e+04
6196.7174 -4.009162e-04  2.504021e+04
6196.9680 -4.169117e-03  2.470643e+04
6197.2186 -1.670642e-04  2.503515e+04
6197.4693 -1.123317e-03  2.494211e+04
6197.7199  4.783240e-04  2.506760e+04
6197.9705  1.692655e-03  2.516077e+04
6198.2211  2.575326e-03  2.522639e+04
6198.4717  1.884185e-03  2.515866e+04
6198.7224  8.063718e-03  2.567697e+04
6198.9730  5.518236e-03  2.545279e+04
6199.2236  8.654907e-03  2.571344e+04
6199.4742  1.081037e-02  2.589131e+04
6199.7248  9.286684e-03  2.575658e+04
6199.9755  4.911301e-03  2.537976e+04
6200.2261 -3.446507e-04  2.492877e+04
6200.4767  2.670881e-03  2.518326e+04
6200.7273  7.057774e-04  2.501433e+04
6200.9779  6.579867e-03  2.551407e+04
6201.2286  6.847096e-03  2.553706e+04
6201.4792  3.094097e-03  2.521846e+04
6201.7298  1.597472e-03  2.509296e+04
6201.9804  2.213942e-03  2.514837e+04
6202.2310  3.135306e-04  2.499026e+04
6202.4817 -3.995936e-03  2.462782e+04
6202.7323 -5.933256e-05  2.496873e+04
6202.9829 -9.448377e-04  2.489976e+04
6203.2335 -2.619901e-03  2.476441e+04
6203.4841 -2.172516e-03  2.481075e+04
6203.7348 -5.288709e-03  2.455439e+04
6203.9854 -7.239274e-03  2.439821e+04
6204.2360 -6.726303e-03  2.445276e+04
6204.4866 -3.806730e-03  2.471317e+04
6204.7372 -8.119248e-04  2.498085e+04
6204.9879 -1.697055e-03  2.491884e+04
6205.2385 -2.765814e-03  2.484203e+04
6205.4891 -2.170339e-03  2.490781e+04
6205.7397  3.139117e-03  2.537597e+04
6205.9903  7.203307e-03  2.573885e+04
6206.2410  7.662415e-03  2.579541e+04
6206.4916 -1.042471e-04  2.515202e+04
6206.7422  5.896713e-05  2.518491e+04
6206.9928  2.576642e-03  2.541912e+04
6207.2434  4.515957e-03  2.560479e+04
6207.4941  5.655237e-03  2.572303e+04
6207.7447  7.277513e-03  2.588312e+04
6207.9953  5.945347e-03  2.579222e+04
6208.2459  5.708267e-03  2.579528e+04
6208.4965  6.248229e-03  2.586519e+04
6208.7472  5.553866e-03  2.583059e+04
6208.9978  3.323510e-03  2.566577e+04
6209.2484  6.512888e-03  2.596325e+04
6209.4990  6.816729e-03  2.601551e+04
6209.7496  4.892037e-03  2.587850e+04
6210.0003  7.168018e-03  2.609989e+04
6210.2509  6.790116e-03  2.609574e+04
6210.5015  6.756067e-03  2.612140e+04
6210.7521  4.750321e-03  2.597961e+04
6211.0027  2.653069e-03  2.583050e+04
6211.2534  2.015860e-03  2.580624e+04
6211.5040  4.849180e-03  2.607807e+04
6211.7546  4.082251e-03  2.604363e+04
6212.0052  6.041531e-03  2.624185e+04
6212.2558  3.594706e-03  2.606511e+04
6212.5065  4.337583e-04  2.582791e+04
6212.7571  2.113088e-03  2.600341e+04
6213.0077  5.570499e-03  2.633071e+04
6213.2583  2.154462e-03  2.607280e+04
6213.5089 -3.057493e-03  2.566220e+04
6213.7596 -5.705729e-04  2.590773e+04
6214.0102  1.876957e-03  2.615018e+04
6214.2608  5.685491e-04  2.607291e+04
6214.5114 -5.997631e-04  2.600780e+04
6214.7620  1.928315e-03  2.625780e+04
6215.0127  3.761523e-03  2.644879e+04
6215.2633 -2.709921e-03  2.593251e+04
6215.5139 -5.452395e-03  2.573405e+04
6215.7645 -3.864904e-03  2.590459e+04
6216.0151  3.237746e-04  2.629684e+04
6216.2658  2.384701e-03  2.650794e+04
6216.5164 -1.649927e-03  2.619987e+04
6216.7670  3.586143e-03  2.668162e+04
6217.0176  2.598839e-03  2.663327e+04
6217.2682 -2.645890e-04  2.642514e+04
6217.5189 -2.735493e-03  2.625048e+04
6217.7695 -3.746462e-03  2.620019e+04
6218.0201 -2.422333e-03  2.634881e+04
6218.2707  2.976040e-04  2.661632e+04
6218.5213 -4.850790e-03  2.621351e+04
6218.7720  2.477606e-03  2.687351e+04
6219.0226 -3.671945e-03  2.638529e+04
6219.2732 -5.989821e-03  2.622340e+04
6219.5238 -5.379194e-03  2.631088e+04
6219.7744 -6.336052e-03  2.626473e+04
6220.0251 -4.462023e-03  2.645960e+04
6220.2757 -3.669943e-03  2.656217e+04
6220.5263 -4.184275e-03  2.655330e+04
6220.7769 -5.593478e-03  2.646803e+04
6221.0275 -8.045903e-03  2.629371e+04
6221.2782 -4.790659e-03  2.660543e+04
6221.5288 -3.267999e-03  2.676934e+04
6221.7794 -1.812909e-03  2.692729e+04
6222.0300 -3.558272e-04  2.708518e+04
6222.2806 -4.870395e-03  2.673412e+04
6222.5313 -4.593789e-03  2.679097e+04
6222.7819 -6.371542e-03  2.667254e+04
6223.0325 -3.055087e-03  2.698781e+04
6223.2831 -3.739025e-03  2.696201e+04
6223.5337 -4.926260e-03  2.689305e+04
6223.7844 -6.740850e-03  2.677034e+04
6224.0350 -8.099225e-03  2.668619e+04
6224.2856 -6.758932e-03  2.683161e+04
6224.5362 -9.103858e-03  2.666276e+04
6224.7868 -6.896983e-03  2.688133e+04
6225.0375 -7.682648e-03  2.684463e+04
6225.2881 -6.094899e-03  2.700976e+04
6225.5387 -7.533067e-03  2.691676e+04
6225.7893 -3.611345e-03  2.727998e+04
6226.0399 -1.331877e-03  2.750292e+04
6226.2906 -4.887634e-03  2.722839e+04
6226.5412 -7.233313e-03  2.705655e+04
6226.7918 -1.054589e-02  2.680195e+04
6227.0424 -1.044897e-02  2.683739e+04
6227.2930 -1.058941e-02  2.685220e+04
6227.5437 -1.119724e-02  2.682677e+04
6227.7943 -8.175109e-03  2.711015e+04
