# Wavelength Flux(Normalised) Flux(Original)
4060.1718 -3.625603e-02  9.874423e+02
4061.1414 -3.022639e-02  1.008601e+03
4062.1110 -2.575140e-02  1.020081e+03
4063.0806 -2.290311e-02  1.021349e+03
4064.0502 -1.973272e-02  1.025876e+03
4065.0198 -3.164367e-02  9.269152e+02
4065.9894 -3.347614e-02  8.987418e+02
4066.9590 -2.503451e-02  9.426811e+02
4067.9286 -1.368966e-02  1.007639e+03
4068.8982 -4.129048e-03  1.061112e+03
4069.8678 -5.973755e-03  1.036418e+03
4070.8375 -1.472883e-02  9.646715e+02
4071.8071 -1.245036e-02  9.701591e+02
4072.7767 -1.068887e-02  9.728336e+02
4073.7463 -3.240495e-03  1.015650e+03
4074.7159  2.726548e-03  1.048922e+03
4075.6855 -1.667212e-04  1.021505e+03
4076.6551 -1.063772e-02  9.422609e+02
4077.6247 -1.065901e-02  9.360593e+02
4078.5943  3.814832e-03  1.030905e+03
4079.5639  6.337456e-03  1.043556e+03
4080.5335 -9.385196e-04  9.889053e+02
4081.5031  1.535288e-02  1.098089e+03
4082.4727  1.098307e-02  1.064675e+03
4083.4423  1.445322e-04  9.869665e+02
4084.4119  6.122288e-03  1.026262e+03
4085.3815  8.589318e-03  1.041719e+03
4086.3511  8.518748e-03  1.040061e+03
4087.3207  1.040231e-02  1.052388e+03
4088.2903  1.039299e-02  1.052030e+03
4089.2600  9.198703e-03  1.043876e+03
4090.2296  9.846199e-03  1.048878e+03
4091.1992  1.339510e-02  1.074361e+03
4092.1688  8.920679e-03  1.044624e+03
4093.1384 -8.243914e-04  9.787206e+02
4094.1080  1.117606e-03  9.941197e+02
4095.0776  3.346310e-03  1.011825e+03
4096.0472  1.784312e-03  1.003575e+03
4097.0168 -1.301019e-03  9.850645e+02
4097.9864 -1.097928e-02  9.211576e+02
4098.9560 -1.409292e-02  9.029965e+02
4099.9256 -2.190591e-02  8.525327e+02
4100.8952 -2.832919e-02  8.119386e+02
4101.8648 -3.063329e-02  8.001121e+02
4102.8344 -2.238282e-02  8.616255e+02
4103.8040 -1.804463e-02  8.962425e+02
4104.7736 -1.252206e-02  9.392614e+02
4105.7432  1.110288e-04  1.031728e+03
4106.7128 -1.086936e-04  1.035327e+03
4107.6824  4.590507e-03  1.073170e+03
4108.6521  9.217561e-03  1.110669e+03
4109.6217  2.135069e-02  1.200318e+03
4110.5913  1.748686e-02  1.179279e+03
4111.5609  2.127444e-03  1.078729e+03
4112.5305  8.481009e-03  1.128726e+03
4113.5001  1.064259e-02  1.149794e+03
4114.4697  5.998598e-03  1.123818e+03
4115.4393  1.251385e-02  1.175251e+03
4116.4089  3.991782e-03  1.122595e+03
4117.3785  5.707281e-03  1.140948e+03
4118.3481  1.309698e-02  1.198687e+03
4119.3177  1.065206e-02  1.188361e+03
4120.2873  6.593565e-03  1.166919e+03
4121.2569  1.570766e-02  1.236792e+03
4122.2265  7.647338e-03  1.187732e+03
4123.1961  4.500236e-03  1.172755e+03
4124.1657  5.325112e-03  1.185334e+03
4125.1353  4.701095e-03  1.187909e+03
4126.1049  1.355349e-03  1.171656e+03
4127.0745  9.327810e-03  1.233838e+03
4128.0442  1.631020e-02  1.289179e+03
4129.0138  5.396015e-03  1.220547e+03
4129.9834  3.623277e-03  1.215256e+03
4130.9530  4.661303e-03  1.229442e+03
4131.9226  4.343706e-03  1.234237e+03
4132.8922  7.146645e-03  1.260647e+03
4133.8618  7.970350e-03  1.273338e+03
4134.8314  4.713497e-03  1.257749e+03
4135.8010  1.274810e-02  1.320371e+03
4136.7706  1.169128e-02  1.319991e+03
4137.7402  5.832769e-03  1.286324e+03
4138.7098  4.362012e-03  1.283031e+03
4139.6794 -1.222915e-04  1.258834e+03
4140.6490 -8.216422e-04  1.260828e+03
4141.6186 -1.653375e-02  1.158783e+03
4142.5882 -1.615039e-02  1.168211e+03
4143.5578 -6.363475e-03  1.242749e+03
4144.5274 -6.324609e-03  1.249714e+03
4145.4970 -1.613791e-02  1.188381e+03
4146.4667 -1.636931e-02  1.193387e+03
4147.4363  5.606401e-03  1.352197e+03
4148.4059 -5.840729e-03  1.279407e+03
4149.3755 -4.668955e-03  1.293991e+03
4150.3451 -3.726616e-03  1.306935e+03
4151.3147 -6.031495e-03  1.297329e+03
4152.2843  1.208328e-02  1.429135e+03
4153.2539 -6.755902e-04  1.346996e+03
4154.2235 -4.530580e-03  1.326485e+03
4155.1931  1.410883e-03  1.373785e+03
4156.1627  5.401755e-03  1.407513e+03
4157.1323 -5.722864e-05  1.375713e+03
4158.1019  3.935196e-03  1.409331e+03
4159.0715  7.029761e-03  1.436667e+03
4160.0411 -1.546856e-03  1.383083e+03
4161.0107  6.521558e-03  1.444752e+03
4161.9803  9.484929e-03  1.470990e+03
4162.9499  2.055502e-03  1.425163e+03
4163.9195 -1.423310e-06  1.416491e+03
