# Wavelength Flux(Normalised) Flux(Original)
6169.1268  1.324407e-02  1.163708e+04
6169.3882  1.018456e-02  1.141897e+04
6169.6496  1.040572e-02  1.156753e+04
6169.9109  9.408043e-03  1.157165e+04
6170.1723  1.179048e-02  1.195416e+04
6170.4337  9.372643e-03  1.178565e+04
6170.6951  8.119292e-03  1.174413e+04
6170.9565  7.152753e-03  1.173005e+04
6171.2179  7.354098e-03  1.184374e+04
6171.4793  6.833429e-03  1.187059e+04
6171.7406  9.025506e-03  1.220112e+04
6172.0020  6.094181e-03  1.194498e+04
6172.2634  3.256345e-03  1.169519e+04
6172.5248  2.008728e-03  1.162200e+04
6172.7862  2.212096e-03  1.170974e+04
6173.0476 -1.372265e-03  1.136324e+04
6173.3090  3.482672e-04  1.161594e+04
6173.5703  1.446987e-03  1.179446e+04
6173.8317  1.512503e-03  1.185219e+04
6174.0931 -1.107847e-04  1.171478e+04
6174.3545 -2.323825e-03  1.150724e+04
6174.6159 -1.556218e-03  1.163544e+04
6174.8773 -1.094260e-03  1.172606e+04
6175.1386  4.692103e-05  1.189114e+04
6175.4000  1.919456e-03  1.213672e+04
6175.6614  8.339796e-04  1.204365e+04
6175.9228 -2.900675e-04  1.194382e+04
6176.1842 -1.918980e-03  1.178434e+04
6176.4456 -2.721929e-03  1.171654e+04
6176.7070 -1.836050e-03  1.183859e+04
6176.9683 -2.541656e-03  1.177782e+04
6177.2297 -3.300511e-03  1.170911e+04
6177.4911 -2.672060e-03  1.179627e+04
6177.7525 -8.227419e-04  1.202048e+04
6178.0139  6.860173e-04  1.220437e+04
6178.2753  2.441230e-04  1.216507e+04
6178.5367  3.938083e-04  1.219156e+04
6178.7980  7.368701e-04  1.223865e+04
6179.0594 -2.757966e-03  1.184832e+04
6179.3208 -1.816759e-04  1.214670e+04
6179.5822 -2.334082e-03  1.190657e+04
6179.8436 -3.322199e-03  1.179767e+04
6180.1050 -4.687639e-03  1.164489e+04
6180.3663 -3.947145e-03  1.173048e+04
6180.6277 -3.299691e-03  1.180462e+04
6180.8891 -4.162545e-03  1.170631e+04
6181.1505 -3.561360e-03  1.177362e+04
6181.4119 -1.790859e-03  1.197309e+04
6181.6733 -1.810134e-03  1.196852e+04
6181.9347 -2.548584e-03  1.188163e+04
6182.1960 -2.609075e-03  1.187123e+04
6182.4574 -9.897280e-04  1.205122e+04
6182.7188 -1.972777e-03  1.193503e+04
6182.9802 -2.673557e-03  1.185050e+04
6183.2416 -3.774863e-03  1.172008e+04
6183.5030 -1.752861e-03  1.194427e+04
6183.7644 -2.433042e-04  1.210994e+04
6184.0257  1.229178e-04  1.214543e+04
6184.2871 -4.867448e-04  1.206981e+04
6184.5485 -1.514083e-03  1.194655e+04
6184.8099 -2.439450e-03  1.183473e+04
6185.0713 -5.316122e-04  1.204476e+04
6185.3327  1.508823e-03  1.226978e+04
6185.5940  3.779942e-03  1.252096e+04
6185.8554  1.278741e-03  1.222979e+04
6186.1168 -2.512711e-03  1.179200e+04
6186.3782 -3.990030e-03  1.161721e+04
6186.6396 -2.968480e-03  1.172644e+04
6186.9010  8.777128e-04  1.215675e+04
6187.1624  1.205265e-03  1.218729e+04
6187.4237  2.154017e-03  1.228854e+04
6187.6851  2.309695e-03  1.229980e+04
6187.9465  2.077250e-03  1.226711e+04
6188.2079  2.554233e-03  1.231521e+04
6188.4693  1.929311e-03  1.223828e+04
6188.7307  7.858687e-04  1.210263e+04
6188.9921  3.988708e-04  1.205317e+04
6189.2534  1.965956e-03  1.222600e+04
6189.5148  3.743333e-03  1.242297e+04
6189.7762  3.947996e-03  1.244147e+04
6190.0376  1.387192e-03  1.214598e+04
6190.2990  1.736672e-03  1.218150e+04
6190.5604  4.395856e-03  1.247977e+04
6190.8217  4.150799e-03  1.244831e+04
6191.0831  1.759980e-03  1.217331e+04
6191.3445 -4.994654e-04  1.191355e+04
