# Wavelength Flux(Normalised) Flux(Original)
6176.9016  1.272736e-01  1.811654e+04
6177.1581  1.072120e-01  1.813037e+04
6177.4146  2.013398e-01  1.848249e+04
6177.6711  2.304067e-01  1.863605e+04
6177.9276  7.784396e-02  1.824196e+04
6178.1842  4.028779e-02  1.818903e+04
6178.4407  3.501659e-02  1.822957e+04
6178.6972  7.253469e-02  1.839517e+04
6178.9537  7.019453e-02  1.843836e+04
6179.2102  1.520061e-01  1.873077e+04
6179.4667  2.051775e-02  1.838139e+04
6179.7233  6.364876e-02  1.855249e+04
6179.9798  1.047300e-01  1.871491e+04
6180.2363  9.273899e-02  1.871589e+04
6180.4928  1.031026e-01  1.878150e+04
6180.7493  7.079557e-02  1.871704e+04
6181.0058 -1.510296e-01  1.808267e+04
6181.2624 -4.037549e-02  1.844232e+04
6181.5189  9.926297e-02  1.888685e+04
6181.7754 -2.184891e-02  1.854835e+04
6182.0319 -5.194492e-02  1.848074e+04
6182.2884 -1.333036e-01  1.825786e+04
6182.5449 -1.437741e-01  1.824573e+04
6182.8015 -1.043021e-01  1.838170e+04
6183.0580 -7.115982e-02  1.849725e+04
6183.3145 -6.605078e-03  1.870552e+04
6183.5710 -5.456311e-02  1.857541e+04
6183.8275 -7.733741e-02  1.851950e+04
6184.0840 -6.101006e-03  1.874406e+04
6184.3406 -3.717067e-02  1.866101e+04
6184.5971 -5.101989e-02  1.862851e+04
6184.8536 -8.695808e-02  1.852885e+04
6185.1101 -9.348533e-02  1.851637e+04
6185.3666 -1.252948e-02  1.876510e+04
6185.6231 -3.523730e-02  1.870246e+04
6185.8797 -4.885396e-02  1.866629e+04
6186.1362 -9.577317e-04  1.881369e+04
6186.3927 -4.774698e-02  1.867677e+04
6186.6492 -2.560986e-02  1.874572e+04
6186.9057 -2.413555e-02  1.875220e+04
6187.1622  6.070488e-02  1.900791e+04
6187.4188 -2.758686e-02  1.874446e+04
6187.6753 -1.584481e-02  1.878025e+04
6187.9318 -7.050115e-03  1.880680e+04
6188.1883  7.236248e-02  1.904456e+04
6188.4448  3.411959e-02  1.892951e+04
6188.7013 -4.107711e-02  1.870345e+04
6188.9579 -2.572980e-03  1.881777e+04
6189.2144  5.361203e-02  1.898483e+04
6189.4709  6.714716e-03  1.884288e+04
6189.7274 -5.235729e-02  1.866428e+04
6189.9839  3.406545e-03  1.882957e+04
6190.2404  2.200136e-02  1.888341e+04
6190.4970 -7.168170e-02  1.860078e+04
6190.7535  1.892619e-02  1.887021e+04
6191.0100  4.774057e-02  1.895448e+04
6191.2665  1.171058e-01  1.916021e+04
6191.5230  1.090600e-01  1.913404e+04
