# Wavelength Flux(Normalised) Flux(Original)
6177.4192 -2.134483e-01  1.524341e+04
6177.6754  3.536360e-02  1.584062e+04
6177.9316  1.777129e-01  1.620528e+04
6178.1878  2.585796e-01  1.643452e+04
6178.4440  1.765442e-01  1.630967e+04
6178.7002  1.525362e-01  1.630741e+04
6178.9564  2.309040e-01  1.652350e+04
6179.2126 -7.318490e-02  1.591217e+04
6179.4689  6.003819e-02  1.624187e+04
6179.7251  1.059903e-01  1.638109e+04
6179.9813  1.608844e-01  1.653747e+04
6180.2375  1.147512e-01  1.647386e+04
6180.4937  7.895616e-02  1.643058e+04
6180.7499  8.855627e-02  1.648333e+04
6181.0061  1.541679e-02  1.635579e+04
6181.2624  3.801374e-02  1.643301e+04
6181.5186  7.677314e-02  1.654343e+04
6181.7748  5.557072e-02  1.652290e+04
6182.0310 -2.670528e-02  1.636909e+04
6182.2872  2.015196e-02  1.649238e+04
6182.5434  3.789544e-02  1.655146e+04
6182.7996  1.947493e-03  1.649338e+04
6183.0559  4.988987e-02  1.661498e+04
6183.3121 -9.507887e-02  1.631923e+04
6183.5683 -1.525186e-01  1.621112e+04
6183.8245 -4.843755e-02  1.645033e+04
6184.0807 -7.250983e-02  1.641204e+04
6184.3369 -1.334929e-01  1.629312e+04
6184.5931 -7.239242e-02  1.643661e+04
6184.8493 -3.433862e-02  1.652947e+04
6185.1056 -2.158894e-01  1.614776e+04
6185.3618 -1.687681e-01  1.625851e+04
6185.6180 -8.477133e-02  1.644804e+04
6185.8742 -1.225772e-01  1.637411e+04
6186.1304 -7.310593e-02  1.648776e+04
6186.3866 -1.720139e-01  1.628069e+04
6186.6428 -1.529177e-01  1.632757e+04
6186.8991 -5.416302e-02  1.654571e+04
6187.1553 -4.747286e-02  1.656473e+04
6187.4115 -1.213781e-01  1.640940e+04
6187.6677 -1.011539e-01  1.645666e+04
6187.9239 -4.542621e-02  1.658007e+04
6188.1801 -8.241643e-02  1.650308e+04
6188.4363  1.973236e-01  1.710895e+04
6188.6926  3.472263e-02  1.676029e+04
6188.9488  2.960413e-02  1.675103e+04
6189.2050 -3.920031e-02  1.660411e+04
6189.4612 -1.270201e-01  1.641590e+04
6189.7174 -5.309358e-02  1.657638e+04
6189.9736  4.267929e-02  1.678377e+04
6190.2298  1.968905e-01  1.711703e+04
6190.4861  2.105092e-02  1.673817e+04
6190.7423 -7.147398e-02  1.653888e+04
6190.9985 -7.224842e-03  1.667765e+04
6191.2547  1.253929e-01  1.696380e+04
6191.5109  3.106590e-02  1.676031e+04
6191.7671  2.944196e-02  1.675673e+04
6192.0233  7.644530e-02  1.685799e+04
6192.2795  1.327033e-01  1.697918e+04
6192.5358 -3.187459e-02  1.662398e+04
6192.7920  9.251671e-02  1.689213e+04
6193.0482  2.223973e-01  1.717212e+04
6193.3044  1.801911e-01  1.708093e+04
6193.5606  2.066152e-01  1.713782e+04
6193.8168  1.786407e-01  1.707741e+04
6194.0730  1.048899e-01  1.691831e+04
6194.3293  6.174205e-02  1.682530e+04
6194.5855 -1.388505e-01  1.639274e+04
6194.8417 -6.939483e-02  1.654281e+04
6195.0979 -1.815221e-01  1.630127e+04
6195.3541 -1.828887e-01  1.629877e+04
6195.6103 -1.730579e-01  1.632054e+04
6195.8665 -9.839135e-02  1.648230e+04
6196.1228  6.833283e-02  1.684277e+04
6196.3790  1.738280e-01  1.707129e+04
6196.6352  1.121541e-01  1.693936e+04
6196.8914  2.610995e-02  1.675500e+04
6197.1476  1.448313e-01  1.701251e+04
6197.4038  1.906670e-01  1.711296e+04
6197.6600  7.394283e-02  1.686290e+04
6197.9163  1.981932e-02  1.674805e+04
6198.1725  1.215144e-01  1.696949e+04
6198.4287  2.476261e-01  1.724379e+04
6198.6849  1.852194e-01  1.711159e+04
6198.9411  1.530432e-01  1.704479e+04
6199.1973  5.457482e-02  1.683518e+04
6199.4535  8.509765e-02  1.690400e+04
6199.7097  1.202294e-01  1.698295e+04
6199.9660  6.851169e-02  1.687474e+04
6200.2222  1.293291e-01  1.700947e+04
6200.4784  1.370813e-01  1.702993e+04
6200.7346  1.035774e-01  1.696158e+04
6200.9908 -8.112646e-02  1.656726e+04
6201.2470 -2.462457e-01  1.621538e+04
6201.5032 -2.475047e-01  1.621716e+04
6201.7595 -2.759588e-01  1.616046e+04
6202.0157 -2.312580e-01  1.626176e+04
6202.2719 -5.092435e-01  1.566717e+04
6202.5281 -4.313656e-01  1.584042e+04
6202.7843 -2.987172e-01  1.613200e+04
