# Wavelength Flux(Normalised) Flux(Original)
6169.2084  1.256845e-02  1.381888e+04
6169.4697  1.035167e-02  1.368752e+04
6169.7310  1.049096e-02  1.382964e+04
6169.9923  1.186923e-02  1.411278e+04
6170.2535  1.016724e-02  1.402410e+04
6170.5148  7.536781e-03  1.381941e+04
6170.7761  6.639271e-03  1.381504e+04
6171.0374  6.682712e-03  1.391712e+04
6171.2987  7.183827e-03  1.406843e+04
6171.5600  5.822686e-03  1.399362e+04
6171.8213  4.569791e-03  1.392690e+04
6172.0826  4.148221e-03  1.395436e+04
6172.3439  4.907699e-03  1.411771e+04
6172.6052  3.441352e-03  1.401245e+04
6172.8665  2.714591e-03  1.399098e+04
6173.1278  2.698641e-03  1.405004e+04
6173.3891  2.562011e-04  1.381713e+04
6173.6504 -7.672264e-04  1.374918e+04
6173.9117 -5.163028e-04  1.382916e+04
6174.1730  1.432414e-05  1.393906e+04
6174.4343  8.484465e-05  1.399114e+04
6174.6956  4.876412e-04  1.407967e+04
6174.9569 -3.123445e-03  1.368854e+04
6175.2182 -2.411764e-03  1.380810e+04
6175.4795 -6.388011e-04  1.405107e+04
6175.7408 -3.635366e-04  1.411363e+04
6176.0021 -1.300290e-03  1.402982e+04
6176.2634 -1.738092e-03  1.400298e+04
6176.5247 -2.383088e-03  1.394935e+04
6176.7860 -4.636426e-03  1.370260e+04
6177.0473 -3.144180e-03  1.389878e+04
6177.3086  1.078786e-04  1.430212e+04
6177.5699 -1.352852e-03  1.414390e+04
6177.8312 -2.777369e-03  1.398829e+04
6178.0925 -2.476348e-03  1.403606e+04
6178.3538 -2.042213e-03  1.409813e+04
6178.6151 -2.181246e-03  1.409070e+04
6178.8764 -1.314469e-03  1.420141e+04
6179.1376 -2.280709e-03  1.409313e+04
6179.3989 -2.942940e-03  1.401979e+04
6179.6602 -3.941247e-03  1.390541e+04
6179.9215 -4.837051e-03  1.380218e+04
6180.1828 -4.247121e-03  1.387446e+04
6180.4441 -2.622633e-03  1.406872e+04
6180.7054 -1.738160e-03  1.417425e+04
6180.9667 -2.486340e-03  1.408509e+04
6181.2280 -1.454800e-03  1.420660e+04
6181.4893 -1.896450e-03  1.415248e+04
6181.7506 -2.641186e-03  1.406175e+04
6182.0119 -1.962677e-03  1.413954e+04
6182.2732 -1.439738e-03  1.419835e+04
6182.5345 -5.126143e-04  1.430472e+04
6182.7958 -1.076824e-03  1.423356e+04
6183.0571  1.187465e-05  1.435838e+04
6183.3184 -2.743208e-03  1.402632e+04
6183.5797  1.195282e-04  1.436129e+04
6183.8410 -1.347637e-03  1.418172e+04
6184.1023 -1.986197e-03  1.410039e+04
