# Wavelength Flux(Normalised) Flux(Original)
3846.7073  1.520330e-01  1.307748e+03
3847.0449  1.303036e-01  1.304015e+03
3847.3826  1.146055e-01  1.313360e+03
3847.7203  9.803081e-02  1.317623e+03
3848.0579  7.667615e-02  1.306584e+03
3848.3956  7.778692e-02  1.352371e+03
3848.7333  6.386076e-02  1.355931e+03
3849.0710  5.337613e-02  1.366209e+03
3849.4086  4.402313e-02  1.377187e+03
3849.7463  3.120769e-02  1.376807e+03
3850.0840  3.971460e-02  1.430679e+03
3850.4216  5.895121e-02  1.510882e+03
3850.7593  5.237566e-02  1.520886e+03
3851.0970  1.699617e-02  1.452860e+03
3851.4347 -1.284126e-02  1.397684e+03
3851.7723 -3.805986e-02  1.352990e+03
3852.1100 -3.332650e-02  1.385825e+03
3852.4477 -1.062716e-02  1.464572e+03
3852.7853 -1.372275e-02  1.473602e+03
3853.1230 -1.690653e-02  1.480945e+03
3853.4607 -3.075975e-02  1.458690e+03
3853.7984 -3.722816e-02  1.454630e+03
3854.1360 -3.786379e-02  1.464723e+03
3854.4737 -3.336221e-02  1.487188e+03
3854.8114 -3.040313e-02  1.504421e+03
3855.1490 -3.865663e-02  1.490912e+03
3855.4867 -4.766607e-02  1.474359e+03
3855.8244 -4.785026e-02  1.480145e+03
3856.1620 -3.776122e-02  1.512148e+03
3856.4997 -3.962910e-02  1.511644e+03
3856.8374 -5.496919e-02  1.474674e+03
3857.1751 -4.578340e-02  1.501743e+03
3857.5127 -2.421114e-02  1.560801e+03
3857.8504 -2.320560e-02  1.564768e+03
3858.1881 -3.036299e-02  1.546479e+03
3858.5257 -1.608810e-02  1.584218e+03
3858.8634  2.672685e-03  1.633221e+03
3859.2011 -9.108043e-03  1.600918e+03
3859.5388 -3.515019e-03  1.614025e+03
3859.8764 -1.295489e-02  1.586899e+03
3860.2141 -2.938331e-02  1.540842e+03
3860.5518 -2.597871e-02  1.546797e+03
3860.8894 -1.392872e-02  1.575218e+03
3861.2271 -1.654903e-02  1.564492e+03
3861.5648 -6.086280e-03  1.588022e+03
