# Wavelength Flux(Normalised) Flux(Original)
6160.0586  1.982432e-03  5.465257e+03
6160.3232  1.260858e-03  5.507132e+03
6160.5878  3.647386e-03  5.854732e+03
6160.8524  8.065025e-03  6.400447e+03
6161.1170  8.548145e-03  6.547410e+03
6161.3816  7.105599e-03  6.496833e+03
6161.6462  7.129788e-03  6.588388e+03
6161.9108  7.902788e-03  6.750386e+03
6162.1754  8.587231e-03  6.899176e+03
6162.4400  5.819561e-03  6.698287e+03
6162.7046  3.912390e-03  6.579470e+03
6162.9692  4.282020e-03  6.684610e+03
6163.2338  3.511396e-03  6.671871e+03
6163.4984  2.046597e-03  6.586031e+03
6163.7629  2.522995e-03  6.690970e+03
6164.0275  3.925042e-03  6.885182e+03
6164.2921  1.455843e-03  6.688720e+03
6164.5567  9.399924e-04  6.684630e+03
6164.8213  1.272929e-03  6.762487e+03
6165.0859  7.886425e-04  6.755674e+03
6165.3505 -6.576275e-05  6.709050e+03
6165.6151 -3.721208e-04  6.714613e+03
6165.8797  7.477177e-04  6.860356e+03
6166.1443  5.380905e-04  6.870598e+03
6166.4089  1.491464e-04  6.860544e+03
6166.6735 -4.688566e-04  6.825317e+03
6166.9381 -3.573441e-04  6.860944e+03
6167.2027  1.881076e-04  6.937938e+03
6167.4672 -1.196888e-03  6.819763e+03
6167.7318 -3.295514e-03  6.628283e+03
6167.9964 -2.576208e-03  6.717022e+03
6168.2610 -2.724198e-03  6.717247e+03
6168.5256 -3.533816e-03  6.649621e+03
6168.7902 -1.115498e-03  6.903487e+03
6169.0548 -3.302910e-04  6.992430e+03
6169.3194 -2.077608e-03  6.826510e+03
6169.5840 -2.798450e-03  6.761981e+03
6169.8486 -3.038629e-03  6.744289e+03
6170.1132 -1.521221e-03  6.901293e+03
6170.3778 -2.809264e-03  6.776393e+03
6170.6424 -2.181967e-03  6.842104e+03
6170.9070 -2.406588e-03  6.821542e+03
6171.1715 -2.395442e-03  6.823622e+03
6171.4361 -2.003526e-03  6.862912e+03
6171.7007 -2.576892e-03  6.804754e+03
6171.9653 -3.346111e-03  6.726207e+03
6172.2299 -2.756291e-03  6.782934e+03
6172.4945 -2.938060e-03  6.761754e+03
6172.7591 -3.612066e-03  6.690672e+03
6173.0237 -3.993738e-03  6.648254e+03
6173.2883 -4.345127e-03  6.608319e+03
6173.5529 -4.794750e-03  6.558049e+03
6173.8175 -3.182159e-03  6.713703e+03
6174.0821 -3.050836e-03  6.720689e+03
6174.3467 -3.423126e-03  6.676892e+03
6174.6113 -2.437486e-03  6.768650e+03
6174.8758 -1.599121e-03  6.845360e+03
6175.1404 -1.739966e-03  6.823797e+03
6175.4050 -2.270290e-03  6.763014e+03
6175.6696 -7.461281e-04  6.907634e+03
6175.9342 -8.263818e-04  6.891507e+03
6176.1988 -1.153302e-04  6.954425e+03
6176.4634 -1.859478e-03  6.771509e+03
6176.7280 -2.785210e-03  6.670407e+03
6176.9926 -2.250811e-03  6.715368e+03
6177.2572 -7.878151e-04  6.853222e+03
6177.5218 -4.271138e-04  6.880742e+03
6177.7864 -9.729256e-04  6.817545e+03
6178.0510  7.969845e-04  6.986132e+03
6178.3156  1.436180e-03  7.041607e+03
6178.5801  2.118034e-03  7.101421e+03
6178.8447  1.731854e-04  6.898443e+03
6179.1093  2.108980e-05  6.874990e+03
6179.3739 -3.610101e-04  6.828642e+03
6179.6385  1.606192e-03  7.017551e+03
6179.9031  1.518370e-03  7.000950e+03
6180.1677  1.362067e-04  6.854982e+03
6180.4323  1.493290e-03  6.983342e+03
6180.6969  2.054670e-03  7.032265e+03
6180.9615  3.101673e-03  7.130000e+03
6181.2261 -8.050186e-05  6.804701e+03
6181.4907  2.708542e-04  6.833270e+03
6181.7553  5.302674e-04  6.852880e+03
6182.0199  7.118196e-04  6.864951e+03
6182.2844  1.108371e-03  6.898801e+03
6182.5490  2.194919e-03  7.001975e+03
6182.8136 -4.172202e-04  6.735264e+03
6183.0782 -8.044600e-04  6.691505e+03
6183.3428 -3.678261e-04  6.730491e+03
6183.6074  5.653813e-04  6.819472e+03
6183.8720  1.406016e-03  6.899491e+03
6184.1366  1.298428e-03  6.884920e+03
6184.4012  1.854027e-03  6.937034e+03
6184.6658  1.278900e-03  6.876302e+03
6184.9304  1.077114e-03  6.853254e+03
6185.1950  1.011444e-03  6.844152e+03
6185.4596  8.555247e-04  6.826344e+03
6185.7242  3.467186e-03  7.085843e+03
6185.9887  4.194380e-03  7.157075e+03
6186.2533  3.301073e-03  7.066459e+03
6186.5179  3.209071e-03  7.056370e+03
6186.7825  2.696307e-03  7.004505e+03
6187.0471  1.973647e-03  6.931967e+03
6187.3117  1.163336e-03  6.850990e+03
6187.5763  2.461277e-03  6.981340e+03
6187.8409  1.832886e-03  6.919235e+03
6188.1055  8.290648e-04  6.819890e+03
6188.3701  1.637730e-03  6.902267e+03
6188.6347  2.505364e-03  6.990875e+03
6188.8993  4.014834e-03  7.144044e+03
6189.1639  3.393136e-03  7.084252e+03
6189.4285  2.399538e-03  6.987563e+03
6189.6930  4.213464e-03  7.172170e+03
6189.9576  3.778829e-03  7.132060e+03
6190.2222  5.036086e-03  7.261587e+03
6190.4868  5.550617e-03  7.317094e+03
6190.7514  3.239520e-03  7.090121e+03
6191.0160  5.096965e-03  7.280638e+03
6191.2806  3.407397e-03  7.116472e+03
6191.5452  3.182995e-03  7.099235e+03
6191.8098  1.616862e-03  6.948012e+03
6192.0744  2.154878e-03  7.007659e+03
6192.3390  1.840826e-03  6.982315e+03
6192.6036  1.721130e-03  6.976702e+03
6192.8682  9.136716e-04  6.902532e+03
6193.1328  2.164794e-03  7.034655e+03
6193.3973  5.412755e-04  6.879350e+03
6193.6619  8.187048e-04  6.914551e+03
6193.9265  1.091935e-03  6.949587e+03
6194.1911  1.030539e-03  6.951384e+03
6194.4557  9.304517e-04  6.949553e+03
6194.7203  3.976041e-03  7.262780e+03
6194.9849  4.454107e-03  7.319285e+03
6195.2495  5.148991e-03  7.397717e+03
6195.5141  1.663775e-03  7.058029e+03
6195.7787  2.478096e-03  7.148855e+03
