# Wavelength Flux(Normalised) Flux(Original)
6177.5490 -1.361437e-01  2.684384e+04
6177.8050 -1.152192e-01  2.703584e+04
6178.0610 -1.048841e-01  2.709110e+04
6178.3170 -1.010825e-01  2.706336e+04
6178.5730 -1.110604e-01  2.685635e+04
6178.8290 -8.737375e-02  2.709964e+04
6179.0850 -7.566006e-02  2.718746e+04
6179.3410 -7.548153e-02  2.712551e+04
6179.5970 -7.639705e-02  2.705229e+04
6179.8530 -6.596562e-02  2.713281e+04
6180.1090 -7.096983e-02  2.701154e+04
6180.3650 -7.475445e-02  2.690944e+04
6180.6210 -6.883120e-02  2.693908e+04
6180.8770 -3.588477e-02  2.733018e+04
6181.1330 -3.648664e-02  2.727878e+04
6181.3890 -3.892273e-02  2.720569e+04
6181.6450 -4.227282e-02  2.712305e+04
6181.9010 -2.492260e-03  2.761535e+04
6182.1570  1.123294e-02  2.776427e+04
6182.4130 -2.128214e-02  2.730187e+04
6182.6690 -6.505365e-03  2.746941e+04
6182.9250 -2.537374e-02  2.719264e+04
6183.1810 -1.943108e-02  2.724732e+04
6183.4370  4.740267e-03  2.754602e+04
6183.6930  2.359818e-02  2.777622e+04
6183.9490 -6.723804e-03  2.735569e+04
6184.2050 -4.783348e-03  2.736523e+04
6184.4610  4.673740e-02  2.803464e+04
6184.7170  2.748673e-02  2.776656e+04
6184.9730  1.507649e-02  2.759100e+04
6185.2290  9.517259e-03  2.750802e+04
6185.4850  2.314487e-02  2.768131e+04
6185.7410  8.489774e-03  2.748079e+04
6185.9970 -4.633833e-03  2.730210e+04
6186.2530  2.004909e-02  2.762663e+04
6186.5089  3.190601e-02  2.778234e+04
6186.7649  4.421578e-02  2.794541e+04
6187.0209  3.423739e-02  2.781399e+04
6187.2769  2.054591e-02  2.763455e+04
6187.5329  2.750516e-02  2.773039e+04
6187.7889  4.367378e-02  2.794963e+04
6188.0449  4.621550e-02  2.798914e+04
6188.3009  3.487291e-02  2.784546e+04
6188.5569  3.366058e-02  2.783727e+04
6188.8129  2.950745e-02  2.779105e+04
6189.0689  4.457692e-02  2.800091e+04
6189.3249  2.543361e-02  2.775763e+04
6189.5809  3.725639e-02  2.792621e+04
6189.8369  5.085735e-02  2.811923e+04
6190.0929  6.430164e-02  2.831099e+04
6190.3489  5.481326e-02  2.819917e+04
6190.6049  4.586126e-02  2.809521e+04
6190.8609  3.768139e-02  2.800220e+04
6191.1169  4.770109e-02  2.815141e+04
6191.3729  3.324836e-02  2.797648e+04
6191.6289  4.294631e-02  2.812268e+04
6191.8849  4.654014e-02  2.818846e+04
6192.1409  5.541690e-02  2.832490e+04
6192.3969  5.722995e-02  2.836812e+04
6192.6529  4.116812e-02  2.817462e+04
6192.9089  2.984459e-02  2.804447e+04
6193.1649  3.698193e-02  2.815978e+04
6193.4209  4.089566e-02  2.823272e+04
6193.6769  4.243969e-02  2.827462e+04
6193.9329  2.695722e-02  2.809091e+04
6194.1889 -1.818456e-02  2.751393e+04
6194.4449 -7.871139e-03  2.767326e+04
6194.7009 -1.333560e-02  2.762349e+04
6194.9569 -1.680185e-02  2.760054e+04
6195.2129 -1.476466e-02  2.765088e+04
6195.4689 -2.392554e-02  2.755285e+04
6195.7249 -3.453098e-02  2.743588e+04
6195.9809  4.463081e-03  2.797738e+04
6196.2369  1.900407e-02  2.819454e+04
6196.4929 -1.225481e-05  2.796650e+04
6196.7489  2.042154e-02  2.826218e+04
6197.0049  2.911115e-02  2.840214e+04
6197.2609  2.695608e-02  2.839829e+04
6197.5169  2.429436e-02  2.838782e+04
6197.7729  3.504641e-02  2.855546e+04
6198.0289  5.173919e-02  2.880203e+04
6198.2849  3.139728e-02  2.855713e+04
6198.5409  3.821283e-04  2.817064e+04
6198.7969  1.355050e-02  2.837057e+04
6199.0529  1.937713e-02  2.847309e+04
6199.3089  2.387321e-02  2.855796e+04
6199.5649  2.943750e-02  2.865700e+04
6199.8209  4.061745e-02  2.883056e+04
6200.0769  8.148975e-03  2.842481e+04
6200.3329 -2.230804e-02  2.804571e+04
6200.5889 -1.435660e-02  2.817633e+04
6200.8449 -2.881010e-02  2.800953e+04
6201.1009 -2.972474e-02  2.802236e+04
6201.3569 -9.218260e-02  2.721833e+04
6201.6129 -1.065589e-01  2.705234e+04
6201.8689 -1.156363e-01  2.695660e+04
6202.1248 -1.312599e-01  2.677387e+04
6202.3808 -1.226336e-01  2.691289e+04
6202.6368 -1.217234e-01  2.694939e+04
6202.8928 -1.167268e-01  2.704000e+04
6203.1488 -1.016920e-01  2.726372e+04
6203.4048 -6.456139e-02  2.778056e+04
6203.6608 -6.490722e-02  2.779988e+04
6203.9168 -4.963370e-02  2.802636e+04
6204.1728 -6.559483e-02  2.783815e+04
6204.4288 -5.501693e-02  2.800201e+04
6204.6848 -4.523195e-02  2.815519e+04
6204.9408 -2.021732e-02  2.851034e+04
6205.1968 -1.836170e-02  2.855796e+04
6205.4528 -3.390260e-02  2.837453e+04
6205.7088 -1.743019e-02  2.861579e+04
6205.9648 -1.428840e-02  2.867997e+04
6206.2208  8.539140e-04  2.890323e+04
6206.4768 -1.160079e-02  2.876004e+04
6206.7328 -4.398715e-02  2.835215e+04
6206.9888 -2.257349e-02  2.865809e+04
6207.2448 -1.380949e-02  2.879595e+04
6207.5008  7.703592e-03  2.910283e+04
6207.7568 -7.134324e-03  2.892707e+04
6208.0128  1.545343e-02  2.924782e+04
6208.2688  2.556192e-02  2.940275e+04
6208.5248  1.169222e-02  2.923924e+04
6208.7808  9.167680e-03  2.922611e+04
6209.0368 -6.853625e-03  2.903365e+04
6209.2928  8.390973e-03  2.925594e+04
6209.5488 -2.672086e-02  2.880971e+04
6209.8048 -1.189169e-02  2.902608e+04
6210.0608 -1.615877e-02  2.898881e+04
6210.3168 -1.603021e-03  2.920114e+04
6210.5728 -9.878044e-03  2.911027e+04
6210.8288 -1.608973e-02  2.904657e+04
6211.0848 -1.864622e-02  2.903119e+04
6211.3408 -1.283272e-02  2.912668e+04
6211.5968 -2.265406e-02  2.901446e+04
6211.8528 -1.744118e-02  2.910158e+04
6212.1088 -8.364975e-03  2.923976e+04
6212.3648 -7.415025e-03  2.926989e+04
6212.6208 -6.182190e-03  2.930357e+04
6212.8768 -3.123235e-03  2.936129e+04
6213.1328 -4.760793e-03  2.935648e+04
6213.3888 -1.913431e-02  2.918244e+04
6213.6448 -2.502944e-02  2.912072e+04
6213.9008 -3.418900e-02  2.901549e+04
6214.1568 -1.293127e-02  2.931375e+04
6214.4128 -1.445656e-02  2.930945e+04
6214.6688 -7.431646e-05  2.951607e+04
6214.9248 -9.003188e-03  2.941312e+04
6215.1808 -1.866067e-02  2.930032e+04
6215.4368 -1.111315e-02  2.941566e+04
6215.6928  1.478579e-02  2.977438e+04
6215.9488  2.355383e-02  2.990556e+04
6216.2048 -1.678508e-02  2.938481e+04
6216.4608 -5.098077e-03  2.955437e+04
6216.7168  1.783461e-02  2.987299e+04
6216.9728  2.701218e-02  3.000888e+04
6217.2288 -4.649404e-03  2.960259e+04
6217.4847 -3.490170e-02  2.921483e+04
6217.7407  1.691171e-02  2.991606e+04
6217.9967  1.955253e-02  2.996451e+04
6218.2527  7.986980e-03  2.982425e+04
6218.5087  7.143341e-04  2.974080e+04
6218.7647  1.232300e-02  2.990778e+04
6219.0207  2.318831e-02  3.006473e+04
6219.2767 -1.452851e-02  2.957675e+04
6219.5327 -6.829253e-03  2.969138e+04
6219.7887 -4.100539e-03  2.973988e+04
6220.0447 -9.567325e-03  2.967946e+04
6220.3007 -2.683779e-02  2.946223e+04
6220.5567 -2.513588e-02  2.949666e+04
6220.8127 -2.351175e-03  2.981075e+04
6221.0687  1.080778e-02  2.999695e+04
6221.3247  8.711363e-03  2.998054e+04
6221.5807  1.408551e-02  3.006315e+04
6221.8367  1.062451e-02  3.002836e+04
6222.0927 -1.105671e-02  2.975163e+04
6222.3487 -2.112320e-02  2.962891e+04
6222.6047 -2.497914e-02  2.958850e+04
6222.8607 -7.288400e-03  2.983392e+04
6223.1167 -2.769503e-02  2.957360e+04
6223.3727 -1.823856e-02  2.970950e+04
6223.6287  4.491933e-02  3.055800e+04
6223.8847  2.357613e-02  3.028489e+04
6224.1407  9.987496e-05  2.998337e+04
6224.3967  8.747012e-03  3.010807e+04
6224.6527  3.373015e-02  3.044948e+04
6224.9087  3.930863e-02  3.053324e+04
6225.1647  6.106643e-03  3.010221e+04
6225.4207 -6.347408e-05  3.002985e+04
6225.6767 -1.523964e-02  2.983786e+04
6225.9327  1.457933e-02  3.024294e+04
6226.1887  1.479437e-02  3.025503e+04
6226.4447  2.417131e-02  3.038862e+04
6226.7007  1.171934e-02  3.023242e+04
6226.9567 -6.824672e-03  2.999528e+04
6227.2127  1.504588e-02  3.029442e+04
6227.4687 -1.769267e-02  2.986872e+04
6227.7247  5.654854e-03  3.018731e+04
6227.9807 -1.688308e-02  2.989683e+04
6228.2367 -5.895148e-02  2.934707e+04
6228.4927 -4.327268e-02  2.956365e+04
6228.7487  3.139773e-03  3.018805e+04
6229.0047 -1.225418e-03  3.013847e+04
6229.2607  1.423423e-03  3.018191e+04
6229.5167  2.373084e-02  3.048619e+04
6229.7727 -2.750642e-03  3.014289e+04
6230.0287  3.161239e-02  3.060704e+04
6230.2847  2.577674e-02  3.053763e+04
6230.5407  2.036485e-02  3.047378e+04
6230.7967  2.309397e-02  3.051792e+04
6231.0527  2.881933e-03  3.025753e+04
6231.3087  6.651701e-03  3.031538e+04
6231.5647  3.145844e-03  3.027661e+04
6231.8207  1.518246e-02  3.044408e+04
6232.0767  1.767672e-02  3.048485e+04
