# Wavelength Flux(Normalised) Flux(Original)
5987.0857  2.700237e-01  2.720392e+04
5987.4861  2.635326e-01  2.731755e+04
5987.8865  2.768371e-01  2.753033e+04
5988.2868  2.588675e-01  2.756932e+04
5988.6872  2.400142e-01  2.759731e+04
5989.0875  1.877136e-01  2.744034e+04
5989.4879  1.395760e-01  2.729980e+04
5989.8883  1.310732e-01  2.736565e+04
5990.2886  1.483600e-01  2.756404e+04
5990.6890  6.652822e-02  2.722702e+04
5991.0893  7.307325e-02  2.735771e+04
5991.4897  9.209124e-02  2.755029e+04
5991.8901  7.589712e-02  2.754988e+04
5992.2904  5.115804e-02  2.749929e+04
5992.6908  4.689649e-02  2.755394e+04
5993.0912  6.661449e-02  2.773274e+04
5993.4915  6.484081e-02  2.779262e+04
5993.8919  3.560188e-02  2.770180e+04
5994.2922  4.595701e-02  2.781912e+04
5994.6926  3.673335e-02  2.782822e+04
5995.0930 -6.554340e-03  2.765177e+04
5995.4933  2.383369e-02  2.786622e+04
5995.8937  7.391965e-03  2.782710e+04
5996.2940  7.199462e-03  2.787198e+04
5996.6944 -1.175229e-02  2.781371e+04
5997.0948 -1.323691e-02  2.784621e+04
5997.4951 -2.662086e-02  2.781251e+04
5997.8955 -4.652092e-02  2.774152e+04
5998.2959 -1.272124e-02  2.795546e+04
5998.6962 -1.233400e-03  2.804785e+04
5999.0966 -5.361662e-02  2.779650e+04
5999.4969 -4.055570e-02  2.789322e+04
5999.8973 -3.147442e-02  2.796676e+04
6000.2977 -6.385344e-02  2.781674e+04
6000.6980 -4.994353e-02  2.791263e+04
6001.0984 -4.990880e-02  2.793270e+04
6001.4988 -4.489655e-02  2.797788e+04
6001.8991 -3.805278e-02  2.803142e+04
6002.2995 -6.431107e-02  2.790656e+04
6002.6998 -3.768306e-02  2.806332e+04
6003.1002 -1.089056e-02  2.821978e+04
6003.5006 -2.019433e-02  2.818205e+04
6003.9009 -5.941159e-02  2.798327e+04
6004.3013 -7.792828e-02  2.789424e+04
6004.7016 -6.450505e-02  2.797517e+04
6005.1020 -6.179389e-02  2.799795e+04
6005.5024 -4.962745e-02  2.807054e+04
6005.9027 -3.447216e-02  2.815841e+04
6006.3031 -5.338711e-02  2.806337e+04
6006.7035 -7.279015e-02  2.796512e+04
6007.1038 -5.213052e-02  2.808062e+04
6007.5042 -2.241988e-02  2.824405e+04
6007.9045 -3.844913e-02  2.816236e+04
6008.3049 -7.890523e-02  2.794962e+04
6008.7053 -2.825010e-02  2.822388e+04
6009.1056 -3.996751e-02  2.816420e+04
6009.5060 -6.469463e-02  2.803466e+04
6009.9063 -7.291799e-02  2.799318e+04
6010.3067 -1.078251e-01  2.780878e+04
6010.7071 -1.164869e-01  2.776462e+04
6011.1074 -1.099518e-01  2.780163e+04
6011.5078 -9.958009e-02  2.785909e+04
6011.9082 -1.232637e-01  2.773433e+04
6012.3085 -9.802209e-02  2.787126e+04
6012.7089 -3.597618e-02  2.820507e+04
6013.1092 -5.022515e-03  2.837261e+04
6013.5096  6.968713e-04  2.840523e+04
6013.9100 -1.634274e-02  2.831620e+04
6014.3103  5.658410e-03  2.843612e+04
6014.7107  1.876947e-02  2.850862e+04
6015.1111  7.144796e-03  2.844897e+04
6015.5114  4.488541e-02  2.865356e+04
6015.9118  4.753945e-02  2.867067e+04
6016.3121  4.609383e-02  2.866606e+04
6016.7125  3.337311e-02  2.860138e+04
6017.1129  1.076108e-02  2.848403e+04
6017.5132  1.394598e-02  2.850494e+04
6017.9136  2.196476e-02  2.855198e+04
6018.3139  8.309616e-02  2.888342e+04
6018.7143  1.085405e-01  2.902427e+04
6019.1147  3.399994e-02  2.863060e+04
6019.5150  1.669829e-02  2.854343e+04
6019.9154  2.414065e-02  2.858896e+04
6020.3158  4.337340e-02  2.869789e+04
6020.7161  2.953888e-02  2.863030e+04
6021.1165  1.229403e-02  2.854482e+04
6021.5168 -1.142033e-02  2.842510e+04
6021.9172  3.242907e-02  2.866715e+04
6022.3176  2.561274e-02  2.863857e+04
6022.7179  6.295923e-02  2.884659e+04
6023.1183  1.123925e-02  2.857857e+04
6023.5186  2.564976e-02  2.866467e+04
6023.9190  1.971987e-02  2.864236e+04
6024.3194  6.322023e-02  2.888485e+04
6024.7197  5.623491e-02  2.885767e+04
6025.1201  5.797692e-02  2.887758e+04
6025.5205  4.101631e-02  2.879783e+04
6025.9208  3.394079e-02  2.877135e+04
6026.3212  3.869111e-02  2.880853e+04
6026.7215  6.022084e-02  2.893585e+04
6027.1219 -1.319748e-04  2.862556e+04
6027.5223  4.235662e-02  2.886577e+04
6027.9226  2.412757e-02  2.878159e+04
6028.3230  1.916162e-02  2.876873e+04
6028.7234  5.147919e-02  2.895569e+04
6029.1237  6.026216e-02  2.901714e+04
6029.5241  6.716717e-02  2.906892e+04
6029.9244  8.381163e-02  2.917317e+04
6030.3248  7.742488e-02  2.915459e+04
6030.7252  2.893428e-02  2.891115e+04
6031.1255  3.143787e-02  2.894085e+04
6031.5259  8.946126e-02  2.926788e+04
6031.9262  1.441913e-01  2.957765e+04
6032.3266  1.215371e-01  2.947382e+04
6032.7270  8.755978e-02  2.930976e+04
6033.1273  7.026555e-02  2.923528e+04
6033.5277  6.349940e-02  2.921744e+04
6033.9281  3.497226e-02  2.908352e+04
6034.3284  8.093955e-03  2.895873e+04
6034.7288  4.588977e-02  2.918020e+04
6035.1291  7.562424e-02  2.935885e+04
6035.5295  5.209915e-02  2.925290e+04
6035.9299  9.843709e-02  2.952095e+04
6036.3302  5.385595e-02  2.930295e+04
6036.7306  5.433361e-02  2.932625e+04
6037.1309  3.322109e-02  2.923433e+04
6037.5313  2.571996e-02  2.921547e+04
6037.9317  4.960686e-03  2.912596e+04
6038.3320 -1.552760e-02  2.903814e+04
6038.7324 -6.611066e-03  2.910785e+04
6039.1328 -6.091997e-04  2.916221e+04
6039.5331  2.641783e-02  2.932925e+04
6039.9335  1.107555e-02  2.926988e+04
6040.3338  5.222588e-03  2.926147e+04
6040.7342  4.814642e-02  2.951419e+04
6041.1346  1.492294e-02  2.935978e+04
6041.5349  5.666413e-02  2.960655e+04
6041.9353  1.155286e-02  2.938893e+04
6042.3357  5.879364e-03  2.938243e+04
6042.7360  1.013935e-02  2.942924e+04
6043.1364  1.559984e-02  2.948263e+04
6043.5367  1.188182e-02  2.948708e+04
6043.9371  1.003665e-02  2.950169e+04
6044.3375  3.446906e-03  2.949106e+04
6044.7378  2.686619e-02  2.964109e+04
6045.1382  3.180214e-02  2.969237e+04
6045.5385  4.039119e-02  2.976330e+04
6045.9389 -1.719949e-04  2.957143e+04
6046.3393  2.634774e-02  2.973850e+04
6046.7396 -1.304541e-02  2.955308e+04
6047.1400 -2.794438e-02  2.949878e+04
6047.5404 -2.408393e-03  2.966086e+04
6047.9407 -1.310863e-02  2.962917e+04
6048.3411 -1.327398e-02  2.965391e+04
6048.7414 -2.843551e-02  2.959850e+04
6049.1418 -1.366242e-02  2.970327e+04
6049.5422  2.166622e-02  2.991804e+04
6049.9425  1.511203e-03  2.983607e+04
6050.3429 -2.775408e-02  2.970541e+04
6050.7432 -5.365809e-02  2.959275e+04
6051.1436 -4.872566e-02  2.964507e+04
6051.5440  2.172537e-02  3.004788e+04
6051.9443  2.370000e-02  3.008441e+04
6052.3447 -1.489580e-02  2.990394e+04
6052.7451 -1.528830e-02  2.992782e+04
6053.1454 -1.325364e-02  2.996469e+04
6053.5458  2.031540e-02  3.017022e+04
6053.9461  5.529451e-02  3.038329e+04
6054.3465  2.706201e-02  3.025821e+04
6054.7469 -9.732087e-03  3.008731e+04
6055.1472  1.392036e-02  3.023971e+04
6055.5476 -2.955096e-02  3.003304e+04
6055.9480 -1.297156e-03  3.020998e+04
6056.3483 -4.399846e-03  3.021916e+04
6056.7487 -5.823760e-02  2.995690e+04
6057.1490 -2.850457e-02  3.014162e+04
6057.5494  6.686432e-03  3.035547e+04
6057.9498  1.007113e-02  3.039913e+04
