# Wavelength Flux(Normalised) Flux(Original)
6175.6589  2.066737e-01  4.406820e+04
6175.9153  1.726175e-01  4.399317e+04
6176.1717  9.799369e-02  4.367077e+04
6176.4281  1.523230e-01  4.410889e+04
6176.6845  1.155086e-01  4.399945e+04
6176.9409  1.095469e-01  4.406783e+04
6177.1973  6.373388e-02  4.389396e+04
6177.4537  2.071920e-02  4.373157e+04
6177.7100  5.509213e-02  4.402424e+04
6177.9664 -2.155102e-02  4.365223e+04
6178.2228  5.118612e-03  4.388976e+04
6178.4792  5.373505e-02  4.425335e+04
6178.7356  1.232860e-01  4.473717e+04
6178.9920  7.846738e-02  4.453709e+04
6179.2484  1.694434e-02  4.423383e+04
6179.5048  3.021239e-02  4.437144e+04
6179.7612 -9.105823e-03  4.419290e+04
6180.0176  3.748063e-02  4.452160e+04
6180.2740 -4.854185e-04  4.434444e+04
6180.5304 -4.324266e-03  4.436704e+04
6180.7868  2.183919e-02  4.456500e+04
6181.0432  1.376099e-03  4.448298e+04
6181.2995  2.539374e-04  4.451322e+04
6181.5559 -2.164487e-02  4.441739e+04
6181.8123 -2.590270e-02  4.442397e+04
6182.0687 -4.872191e-02  4.431790e+04
6182.3251 -4.768887e-02  4.435140e+04
6182.5815  1.797767e-02  4.476702e+04
6182.8379 -2.067587e-02  4.456053e+04
6183.0943 -8.949627e-02  4.417285e+04
6183.3507 -8.851013e-02  4.419834e+04
6183.6071 -1.144836e-03  4.473563e+04
6183.8635  1.556018e-04  4.475975e+04
6184.1199  1.168624e-02  4.484319e+04
6184.3763 -1.624055e-02  4.469069e+04
6184.6327 -3.782120e-02  4.457461e+04
6184.8890 -7.648835e-02  4.435573e+04
6185.1454 -6.583946e-02  4.442888e+04
6185.4018 -6.858335e-02  4.442134e+04
6185.6582 -1.001841e-01  4.424129e+04
6185.9146 -1.205017e-01  4.412740e+04
6186.1710 -4.218140e-02  4.459901e+04
6186.4274 -2.805915e-02  4.468823e+04
6186.6838 -3.562126e-02  4.464784e+04
6186.9402 -3.497007e-02  4.465563e+04
6187.1966 -6.040201e-02  4.450780e+04
6187.4530 -7.703029e-02  4.441177e+04
6187.7094 -2.968255e-02  4.469557e+04
6187.9658 -3.644969e-02  4.465728e+04
6188.2222 -5.251051e-02  4.456339e+04
6188.4786  3.745081e-03  4.489905e+04
6188.7349  8.037001e-03  4.492557e+04
6188.9913 -1.376023e-03  4.487040e+04
6189.2477  6.540231e-02  4.526797e+04
6189.5041  4.549260e-02  4.515010e+04
6189.7605  9.132166e-03  4.493436e+04
6190.0169  7.222711e-02  4.530975e+04
6190.2733  1.107476e-01  4.553906e+04
6190.5297  1.108846e-01  4.554022e+04
6190.7861  7.860444e-02  4.534873e+04
6191.0425  9.575956e-02  4.545120e+04
6191.2989  1.034561e-01  4.549755e+04
6191.5553  1.100832e-04  4.488397e+04
6191.8117  1.074663e-02  4.494811e+04
6192.0681  3.413780e-02  4.508827e+04
6192.3244  2.852034e-02  4.505622e+04
6192.5808  9.439106e-02  4.544936e+04
6192.8372  1.308191e-01  4.566775e+04
6193.0936  1.090255e-01  4.554034e+04
6193.3500  9.348752e-02  4.545042e+04
6193.6064  6.892747e-02  4.530720e+04
6193.8628  9.546211e-02  4.546804e+04
6194.1192  8.344004e-02  4.540005e+04
6194.3756  3.270171e-02  4.510229e+04
6194.6320 -7.584819e-03  4.486704e+04
6194.8884 -7.608646e-03  4.487153e+04
6195.1448 -1.724935e-03  4.491155e+04
6195.4012 -8.119882e-02  4.444459e+04
6195.6576 -1.267331e-01  4.417981e+04
6195.9139 -8.009247e-02  4.446339e+04
6196.1703 -1.107272e-01  4.428807e+04
6196.4267 -1.518331e-01  4.405096e+04
6196.6831 -7.564855e-02  4.451153e+04
6196.9395  2.215278e-02  4.510106e+04
6197.1959  3.350571e-02  4.517719e+04
6197.4523  4.166896e-02  4.523483e+04
6197.7087  1.379539e-01  4.581677e+04
6197.9651  1.415526e-01  4.584824e+04
6198.2215  1.342552e-01  4.581543e+04
6198.4779  1.541823e-01  4.594493e+04
6198.7343  1.034154e-01  4.565468e+04
6198.9907  1.160705e-01  4.574193e+04
6199.2471  1.151462e-01  4.574894e+04
6199.5034  7.842033e-02  4.554362e+04
6199.7598  7.671932e-02  4.554698e+04
6200.0162  1.075570e-01  4.574425e+04
6200.2726  5.490608e-02  4.544571e+04
6200.5290  4.229663e-02  4.538567e+04
6200.7854  5.382446e-02  4.546958e+04
6201.0418  3.337982e-02  4.536390e+04
6201.2982 -7.607353e-02  4.472959e+04
6201.5546 -2.532445e-02  4.504804e+04
6201.8110 -3.459415e-02  4.501018e+04
6202.0674 -1.478509e-01  4.435462e+04
6202.3238 -2.741207e-01  4.362216e+04
6202.5802 -3.070365e-01  4.344507e+04
6202.8366 -2.976593e-01  4.351981e+04
6203.0930 -3.969932e-01  4.294877e+04
6203.3493 -4.127143e-01  4.287516e+04
6203.6057 -3.432503e-01  4.330834e+04
6203.8621 -3.079073e-01  4.353909e+04
6204.1185 -2.187063e-01  4.409039e+04
6204.3749 -1.467360e-01  4.453966e+04
6204.6313 -9.382843e-02  4.487599e+04
6204.8877 -1.162621e-01  4.476484e+04
6205.1441 -9.819476e-02  4.489481e+04
6205.4005 -8.141495e-02  4.501748e+04
6205.6569 -9.274495e-02  4.497341e+04
6205.9133 -1.026969e-01  4.493786e+04
6206.1697 -7.896493e-02  4.510288e+04
6206.4261 -3.212562e-02  4.540557e+04
6206.6825 -5.026739e-02  4.532231e+04
6206.9388 -5.293133e-02  4.533136e+04
6207.1952  5.444125e-03  4.570354e+04
6207.4516  4.160053e-02  4.594393e+04
6207.7080  1.044378e-01  4.634319e+04
6207.9644  9.743829e-02  4.632758e+04
6208.2208  8.254489e-02  4.626531e+04
6208.4772  1.206949e-01  4.651859e+04
6208.7336  1.575198e-01  4.676423e+04
6208.9900  1.094698e-01  4.650557e+04
6209.2464  1.366998e-01  4.669462e+04
6209.5028  1.044106e-01  4.653008e+04
6209.7592  1.365744e-01  4.674887e+04
6210.0156  1.325368e-01  4.675265e+04
6210.2720  6.381729e-02  4.637212e+04
6210.5283  2.335704e-02  4.615974e+04
6210.7847 -7.588462e-03  4.600408e+04
6211.0411  2.385043e-03  4.609180e+04
6211.2975  5.935768e-02  4.645905e+04
6211.5539  9.294105e-02  4.668739e+04
6211.8103  5.426802e-02  4.648634e+04
6212.0667 -5.745438e-03  4.615855e+04
6212.3231  2.669489e-02  4.638044e+04
6212.5795  9.557398e-03  4.630771e+04
6212.8359  2.534338e-02  4.643078e+04
6213.0923  7.284194e-02  4.674243e+04
6213.3487  2.241640e-02  4.647205e+04
6213.6051 -2.685899e-02  4.620857e+04
6213.8615  4.048363e-02  4.663836e+04
