# Wavelength Flux(Normalised) Flux(Original)
4060.1718 -4.399366e-02  1.142844e+03
4061.1414 -4.048142e-02  1.138501e+03
4062.1110 -3.020778e-02  1.167782e+03
4063.0806 -2.097362e-02  1.193215e+03
4064.0502 -3.158790e-02  1.124501e+03
4065.0198 -2.321198e-02  1.147990e+03
4065.9894 -2.316488e-02  1.132547e+03
4066.9590 -2.081369e-02  1.129164e+03
4067.9286 -1.565989e-02  1.140204e+03
4068.8982 -1.905284e-02  1.111168e+03
4069.8678 -2.439930e-02  1.073667e+03
4070.8375 -1.640975e-02  1.101046e+03
4071.8071 -1.776058e-03  1.161162e+03
4072.7767  1.368796e-03  1.166965e+03
4073.7463 -6.387192e-03  1.121250e+03
4074.7159 -6.587241e-03  1.112565e+03
4075.6855 -1.140886e-02  1.082442e+03
4076.6551  9.992891e-04  1.135720e+03
4077.6247  7.024799e-03  1.159059e+03
4078.5943  4.651446e-03  1.142758e+03
4079.5639  5.645545e-03  1.143259e+03
4080.5335 -3.277385e-04  1.110944e+03
4081.5031  1.521456e-02  1.182478e+03
4082.4727  2.935131e-02  1.247840e+03
4083.4423  1.121660e-02  1.158886e+03
4084.4119  4.830213e-04  1.105981e+03
4085.3815  5.739977e-03  1.130326e+03
4086.3511  8.701107e-03  1.144144e+03
4087.3207  1.705781e-02  1.184328e+03
4088.2903  7.572580e-03  1.139342e+03
4089.2600  8.408724e-03  1.144322e+03
4090.2296  1.132759e-02  1.159714e+03
4091.1992  1.046629e-02  1.157365e+03
4092.1688  1.077717e-02  1.161023e+03
4093.1384  1.037428e-02  1.161622e+03
4094.1080  1.273442e-02  1.175831e+03
4095.0776  3.887289e-03  1.136590e+03
4096.0472  4.588306e-04  1.123672e+03
4097.0168 -8.485281e-03  1.084590e+03
4097.9864 -1.982757e-02  1.034288e+03
4098.9560 -2.314619e-02  1.022768e+03
4099.9256 -3.130922e-02  9.882630e+02
4100.8952 -4.386641e-02  9.329194e+02
4101.8648 -4.454066e-02  9.348387e+02
4102.8344 -4.059134e-02  9.591707e+02
4103.8040 -2.476331e-02  1.040721e+03
4104.7736 -7.590015e-03  1.128927e+03
4105.7432 -5.189946e-03  1.146427e+03
4106.7128 -2.320494e-03  1.166357e+03
4107.6824 -1.190578e-03  1.178107e+03
4108.6521  4.558354e-03  1.212181e+03
4109.6217  1.640021e-05  1.197016e+03
4110.5913  1.249813e-02  1.263686e+03
4111.5609  1.838584e-02  1.298840e+03
4112.5305  1.590681e-02  1.293960e+03
4113.5001  2.355121e-02  1.337774e+03
4114.4697  2.455557e-02  1.349824e+03
4115.4393  2.645851e-02  1.366280e+03
4116.4089  8.813273e-03  1.289010e+03
4117.3785  7.729258e-03  1.291296e+03
4118.3481  1.107781e-02  1.314924e+03
4119.3177  7.812656e-03  1.306877e+03
4120.2873  1.050865e-02  1.327494e+03
