# Wavelength Flux(Normalised) Flux(Original)
4060.9037 -6.517661e-02  1.137467e+03
4061.8738 -4.619952e-02  1.189405e+03
4062.8438 -4.963719e-02  1.151277e+03
4063.8139 -4.803474e-02  1.135017e+03
4064.7839 -4.302985e-02  1.133905e+03
4065.7540 -4.613001e-02  1.100968e+03
4066.7240 -3.992958e-02  1.107157e+03
4067.6941 -4.349957e-02  1.074653e+03
4068.6641 -3.532476e-02  1.091170e+03
4069.6342 -3.857077e-02  1.062190e+03
4070.6043 -1.495450e-02  1.143816e+03
4071.5743 -3.966383e-02  1.029360e+03
4072.5444 -2.272030e-02  1.085766e+03
4073.5144 -1.048006e-02  1.123938e+03
4074.4845  1.041109e-03  1.160093e+03
4075.4545  7.366423e-03  1.175943e+03
4076.4246 -2.592702e-03  1.126231e+03
4077.3947 -7.160613e-03  1.099333e+03
4078.3647  1.353147e-02  1.176256e+03
4079.3348  6.230752e-03  1.139778e+03
4080.3048  1.665899e-02  1.176350e+03
4081.2749 -2.847935e-03  1.091546e+03
4082.2449  3.687276e-03  1.113644e+03
4083.2150  1.558961e-02  1.158295e+03
4084.1851  2.539900e-02  1.195050e+03
4085.1551  2.063227e-02  1.172971e+03
4086.1252  1.396775e-02  1.143743e+03
4087.0952  3.019632e-02  1.208454e+03
4088.0653  3.115537e-02  1.211434e+03
4089.0353  2.685270e-02  1.193480e+03
4090.0054  1.502765e-02  1.145349e+03
4090.9755  1.753578e-02  1.156160e+03
4091.9455  5.214536e-03  1.106953e+03
4092.9156  2.868293e-03  1.098873e+03
4093.8856 -2.490453e-04  1.088073e+03
4094.8557 -1.234845e-03  1.086374e+03
4095.8257  1.716076e-03  1.101120e+03
4096.7958 -2.078046e-02  1.012450e+03
4097.7658 -4.467886e-02  9.184175e+02
4098.7359 -4.443163e-02  9.232017e+02
4099.7060 -5.032234e-02  9.032748e+02
4100.6760 -4.013938e-02  9.492115e+02
4101.6461 -3.584581e-02  9.714205e+02
4102.6161 -4.345953e-02  9.453430e+02
4103.5862 -2.985776e-02  1.006056e+03
4104.5562 -5.751247e-03  1.109863e+03
4105.5263 -1.212135e-03  1.134100e+03
4106.4964  2.040006e-03  1.153312e+03
4107.4664  1.360269e-02  1.206628e+03
4108.4365  1.800310e-02  1.230932e+03
4109.4065  4.902167e-03  1.184044e+03
4110.3766  1.695652e-02  1.239926e+03
4111.3466  2.215829e-02  1.268025e+03
4112.3167  1.868866e-02  1.260911e+03
4113.2868  2.908206e-02  1.310480e+03
4114.2568  1.804060e-02  1.272760e+03
4115.2269  9.501541e-03  1.245370e+03
4116.1969  2.347362e-02  1.309905e+03
4117.1670  1.730078e-02  1.292384e+03
4118.1370  1.432462e-02  1.287996e+03
4119.1071  5.052135e-03  1.258017e+03
4120.0772  2.096414e-02  1.330832e+03
4121.0472  1.614915e-02  1.319182e+03
4122.0173  2.338312e-02  1.356739e+03
4122.9873  2.326831e-02  1.364380e+03
4123.9574  1.766750e-02  1.349695e+03
4124.9274  1.601218e-02  1.351144e+03
4125.8975  6.743565e-03  1.321578e+03
4126.8675  1.399800e-02  1.359430e+03
4127.8376  2.838587e-02  1.426400e+03
4128.8077  2.446098e-02  1.418698e+03
4129.7777  1.484009e-02  1.387776e+03
4130.7478  2.348995e-02  1.431378e+03
4131.7178  1.582301e-02  1.408432e+03
4132.6879  1.665895e-02  1.420162e+03
4133.6579  1.751807e-02  1.431977e+03
