# Wavelength Flux(Normalised) Flux(Original)
6175.7359  1.735548e-01  5.430439e+04
6175.9923  1.074038e-01  5.392458e+04
6176.2488  1.240009e-01  5.422774e+04
6176.5052  1.309245e-01  5.444203e+04
6176.7617  1.407950e-01  5.467318e+04
6177.0181  9.936675e-02  5.446828e+04
6177.2746  2.561433e-02  5.398612e+04
6177.5310  7.640708e-02  5.453758e+04
6177.7875  1.053373e-01  5.489972e+04
6178.0439  6.629804e-02  5.468760e+04
6178.3004  6.057731e-02  5.474769e+04
6178.5568  8.653063e-02  5.506649e+04
6178.8133  2.834288e-02  5.467666e+04
6179.0697  3.074689e-02  5.478760e+04
6179.3262 -3.811740e-02  5.429790e+04
6179.5826 -1.979386e-02  5.453162e+04
6179.8391  3.896292e-02  5.509835e+04
6180.0955  3.522835e-02  5.513840e+04
6180.3520 -7.802133e-03  5.484576e+04
6180.6084 -4.299169e-02  5.461443e+04
6180.8649 -6.374779e-02  5.449968e+04
6181.1213 -3.360518e-02  5.480634e+04
6181.3778 -5.068842e-02  5.471480e+04
6181.6342  2.448715e-03  5.520645e+04
6181.8907  1.058719e-02  5.531884e+04
6182.1471 -1.458050e-02  5.514982e+04
6182.4036 -4.640606e-02  5.492219e+04
6182.6600 -3.300066e-03  5.531773e+04
6182.9165 -3.873972e-02  5.505437e+04
6183.1729 -1.073742e-01  5.451112e+04
6183.4294 -3.702597e-02  5.512660e+04
6183.6858 -5.724790e-02  5.498312e+04
6183.9423 -8.609862e-02  5.476541e+04
6184.1987 -7.333555e-02  5.489333e+04
6184.4552 -1.399043e-02  5.540852e+04
6184.7116 -2.722671e-02  5.531553e+04
6184.9681 -2.786136e-02  5.532615e+04
6185.2245  2.674294e-02  5.579670e+04
6185.4810 -1.207769e-02  5.548526e+04
6185.7374 -2.808761e-02  5.536303e+04
6185.9939 -4.729806e-03  5.556845e+04
6186.2503 -3.883138e-02  5.529264e+04
6186.5068 -4.982194e-02  5.520884e+04
6186.7632 -2.463499e-02  5.542631e+04
6187.0197 -5.476397e-02  5.518073e+04
6187.2762 -3.736065e-02  5.533144e+04
6187.5326 -2.454257e-02  5.544310e+04
6187.7891 -5.785684e-03  5.560371e+04
6188.0455  3.391217e-02  5.593868e+04
6188.3020  1.266746e-03  5.566872e+04
6188.5584 -2.171610e-02  5.547903e+04
6188.8149  6.179413e-02  5.617866e+04
6189.0713  4.005339e-02  5.599862e+04
6189.3278  1.070775e-01  5.655991e+04
6189.5842  6.747796e-02  5.623019e+04
6189.8407  5.028763e-02  5.608752e+04
6190.0971  6.056949e-02  5.617426e+04
6190.3536  6.042224e-02  5.617381e+04
6190.6100  7.085497e-02  5.626174e+04
6190.8665  1.194629e-02  5.577038e+04
6191.1229  1.017415e-02  5.575645e+04
6191.3794  9.237041e-02  5.644416e+04
6191.6358  7.308435e-02  5.628418e+04
6191.8923  5.702619e-02  5.615136e+04
6192.1487  1.050488e-01  5.655414e+04
6192.4052  5.622064e-02  5.614803e+04
6192.6616  9.637170e-02  5.648559e+04
6192.9181  7.187045e-02  5.628334e+04
6193.1745  7.176880e-02  5.628528e+04
6193.4310  7.917315e-02  5.635030e+04
6193.6874  1.043906e-01  5.656455e+04
6193.9439  1.041597e-01  5.656662e+04
6194.2003  6.879053e-02  5.627556e+04
6194.4568  6.988914e-02  5.628964e+04
6194.7132  6.100117e-02  5.622077e+04
6194.9697 -2.662390e-02  5.549459e+04
6195.2261 -3.159583e-02  5.545946e+04
6195.4826 -1.304793e-01  5.464027e+04
6195.7390 -1.738697e-01  5.428525e+04
6195.9955 -1.558365e-01  5.444396e+04
6196.2519 -7.802262e-02  5.510269e+04
6196.5084 -4.044463e-02  5.542584e+04
6196.7648 -1.090069e-02  5.568246e+04
6197.0213  3.499920e-02  5.607633e+04
6197.2777  7.264022e-02  5.640180e+04
6197.5342  8.807023e-02  5.654232e+04
6197.7906  1.076976e-01  5.671852e+04
6198.0471  9.502019e-02  5.662545e+04
6198.3035  8.493878e-02  5.655470e+04
6198.5600  7.275320e-02  5.646698e+04
6198.8164  9.157506e-02  5.663896e+04
6199.0729  1.129180e-01  5.683262e+04
6199.3293  1.047001e-01  5.677995e+04
6199.5858  4.880199e-02  5.632955e+04
6199.8422  5.354272e-02  5.638639e+04
6200.0987  9.242152e-02  5.672907e+04
6200.3551  5.706171e-02  5.645214e+04
6200.6116  1.716729e-02  5.613794e+04
6200.8680  3.086660e-02  5.627211e+04
6201.1245 -1.862532e-02  5.587895e+04
6201.3809 -4.062648e-02  5.571608e+04
6201.6374 -3.403185e-02  5.579271e+04
6201.8938 -1.352173e-01  5.496948e+04
6202.1503 -2.556896e-01  5.398570e+04
6202.4067 -2.894472e-01  5.372696e+04
6202.6632 -3.129565e-01  5.355443e+04
6202.9196 -3.014804e-01  5.367475e+04
6203.1761 -3.144038e-01  5.359178e+04
6203.4325 -2.934489e-01  5.379240e+04
6203.6890 -2.613907e-01  5.408633e+04
6203.9454 -2.025366e-01  5.460466e+04
6204.2019 -1.500757e-01  5.507009e+04
6204.4583 -9.410600e-02  5.556536e+04
6204.7148 -1.170329e-01  5.540198e+04
6204.9712 -7.717273e-02  5.576365e+04
6205.2277 -5.556851e-02  5.597328e+04
