# Wavelength Flux(Normalised) Flux(Original)
4060.5763 -1.685625e-02  1.027813e+03
4061.5458 -1.209602e-02  1.079777e+03
4062.5153 -1.055453e-02  1.084368e+03
4063.4848 -5.823496e-03  1.137974e+03
4064.4543 -6.765373e-03  1.107216e+03
4065.4239 -7.061196e-03  1.087142e+03
4066.3934 -8.825758e-03  1.045902e+03
4067.3629 -9.566921e-03  1.020966e+03
4068.3324 -7.838814e-03  1.034060e+03
4069.3019 -7.300889e-03  1.030094e+03
4070.2715 -4.098466e-03  1.067042e+03
4071.2410 -2.101496e-03  1.086647e+03
4072.2105 -3.332907e-03  1.058446e+03
4073.1800 -8.647736e-05  1.098366e+03
4074.1495 -4.291427e-04  1.085002e+03
4075.1190 -5.881980e-04  1.075098e+03
4076.0886 -7.374928e-04  1.066014e+03
4077.0581  2.621549e-03  1.110367e+03
4078.0276  8.766855e-04  1.078553e+03
4078.9971  2.506504e-03  1.098123e+03
4079.9666  1.245663e-04  1.057915e+03
4080.9361  1.520799e-03  1.075119e+03
4081.9057  5.317979e-03  1.128993e+03
4082.8752  4.164965e-03  1.108910e+03
4083.8447  2.534293e-03  1.082145e+03
4084.8142  9.592543e-04  1.056704e+03
4085.7837  1.125220e-03  1.057928e+03
4086.7533  2.798856e-03  1.082288e+03
4087.7228  4.260856e-03  1.103897e+03
4088.6923  3.934858e-03  1.099021e+03
4089.6618  3.360035e-03  1.090802e+03
4090.6313  7.056658e-03  1.147237e+03
4091.6008  5.625887e-03  1.126892e+03
4092.5704  3.712085e-03  1.099634e+03
4093.5399 -2.039864e-03  1.014964e+03
4094.5094 -7.059387e-05  1.046797e+03
4095.4789 -2.090585e-03  1.018916e+03
4096.4484 -1.891056e-03  1.024729e+03
4097.4179 -6.741451e-03  9.548428e+02
4098.3875 -8.690638e-03  9.288810e+02
4099.3570 -1.141035e-02  8.915846e+02
4100.3265 -1.535734e-02  8.360690e+02
4101.2960 -1.148874e-02  8.983855e+02
4102.2655 -1.085269e-02  9.122872e+02
4103.2351 -1.037345e-02  9.240421e+02
4104.2046 -6.921666e-03  9.807251e+02
4105.1741 -4.590558e-03  1.020737e+03
4106.1436 -3.875445e-03  1.036615e+03
4107.1131  2.255162e-03  1.134149e+03
4108.0826  9.442769e-04  1.119875e+03
4109.0522 -1.106144e-03  1.094627e+03
4110.0217  6.921501e-03  1.221161e+03
4110.9912  9.177645e-03  1.260989e+03
4111.9607  6.126290e-03  1.221084e+03
4112.9302  5.149200e-03  1.212507e+03
4113.8997  1.519263e-03  1.164124e+03
4114.8693  3.001215e-03  1.192759e+03
4115.8388  1.541009e-03  1.177220e+03
4116.8083  7.360341e-04  1.171626e+03
4117.7778  4.728802e-05  1.167862e+03
4118.7473  2.679943e-03  1.214147e+03
4119.7169  5.447616e-04  1.188760e+03
4120.6864 -8.411669e-04  1.174707e+03
4121.6559  1.439502e-04  1.196385e+03
4122.6254  5.484115e-03  1.283640e+03
4123.5949  4.623683e-03  1.277640e+03
4124.5644  5.343786e-03  1.295460e+03
4125.5340  5.723099e-03  1.308184e+03
4126.5035  8.359930e-03  1.354902e+03
4127.4730  1.019047e-02  1.389511e+03
4128.4425  5.454413e-03  1.325334e+03
4129.4120  4.515843e-03  1.318308e+03
4130.3815  8.794380e-03  1.389789e+03
4131.3511  1.018734e-02  1.417857e+03
4132.3206  5.472966e-03  1.354031e+03
4133.2901  4.141905e-03  1.341109e+03
4134.2596  2.999775e-03  1.331021e+03
4135.2291  7.609777e-03  1.407472e+03
4136.1987  4.273440e-03  1.364344e+03
4137.1682  3.465993e-03  1.359249e+03
4138.1377 -1.713747e-03  1.288345e+03
4139.1072  3.541034e-03  1.374420e+03
4140.0767  4.123494e-03  1.390166e+03
4141.0462 -3.166864e-03  1.287424e+03
4142.0158 -5.065206e-03  1.265780e+03
4142.9853 -2.013931e-03  1.318576e+03
4143.9548 -4.174813e-03  1.292910e+03
4144.9243 -3.882430e-03  1.304117e+03
4145.8938 -2.762917e-03  1.327728e+03
4146.8633 -4.868551e-03  1.302769e+03
4147.8329 -2.578812e-03  1.343898e+03
4148.8024 -3.059924e-03  1.343288e+03
4149.7719  9.547910e-04  1.410276e+03
4150.7414 -6.446091e-04  1.392740e+03
4151.7109 -3.518883e-03  1.355969e+03
4152.6805  3.222853e-03  1.463831e+03
4153.6500  4.452081e-03  1.488695e+03
4154.6195  3.847880e-03  1.485915e+03
4155.5890  8.951189e-03  1.568956e+03
4156.5585  2.282623e-03  1.474812e+03
4157.5280  4.820521e-03  1.519134e+03
4158.4976 -3.637475e-03  1.397946e+03
4159.4671  1.873117e-03  1.486874e+03
4160.4366  2.721214e-03  1.505586e+03
4161.4061  3.653722e-03  1.525505e+03
4162.3756  1.912828e-03  1.505135e+03
4163.3451 -1.963060e-03  1.452578e+03
4164.3147 -3.892621e-03  1.429240e+03
4165.2842 -6.536189e-03  1.395095e+03
4166.2537 -5.592024e-03  1.414866e+03
4167.2232 -5.531975e-03  1.421269e+03
4168.1927 -8.386760e-03  1.383748e+03
4169.1623 -7.262689e-03  1.406029e+03
4170.1318 -3.775095e-03  1.463806e+03
4171.1013 -5.685295e-04  1.517288e+03
4172.0708 -3.584411e-03  1.477078e+03
4173.0403 -5.875153e-03  1.447712e+03
4174.0098  2.127951e-05  1.541468e+03
4174.9794 -2.803129e-03  1.503939e+03
4175.9489 -5.250021e-03  1.472025e+03
4176.9184 -4.608529e-03  1.486514e+03
4177.8879 -1.138295e-03  1.543500e+03
4178.8574 -6.606310e-03  1.465932e+03
4179.8269 -7.769156e-03  1.453076e+03
4180.7965 -4.935582e-04  1.567124e+03
4181.7660 -3.508526e-03  1.526271e+03
4182.7355  1.142976e-04  1.585229e+03
4183.7050 -2.489876e-03  1.550429e+03
4184.6745 -3.677086e-03  1.536886e+03
4185.6441  2.700654e-04  1.600535e+03
4186.6136 -9.154766e-04  1.586893e+03
4187.5831 -5.544799e-03  1.521373e+03
4188.5526 -2.102973e-03  1.577234e+03
4189.5221  4.071822e-04  1.619017e+03
4190.4916  2.722145e-03  1.657803e+03
4191.4612  3.200032e-03  1.668889e+03
4192.4307  3.144225e-04  1.629307e+03
4193.4002 -2.604655e-03  1.589165e+03
4194.3697 -2.655163e-03  1.592127e+03
4195.3392  1.400514e-03  1.656817e+03
4196.3087  4.523804e-04  1.646162e+03
