# Wavelength Flux(Normalised) Flux(Original)
6177.5837  1.076149e-01  3.345175e+04
6177.8396  1.050642e-01  3.344295e+04
6178.0955  1.476416e-01  3.782614e+04
6178.3514  8.339510e-02  3.177043e+04
6178.6073  1.895474e-02  2.568397e+04
6178.8632  1.659306e-02  2.564535e+04
6179.1191  1.454406e-02  2.562630e+04
6179.3750  1.003985e-02  2.535709e+04
6179.6309  1.156489e-02  2.566626e+04
6179.8868  8.393489e-03  2.550732e+04
6180.1427  5.543344e-03  2.537043e+04
6180.3986  6.571956e-03  2.560318e+04
6180.6545  5.781829e-03  2.564984e+04
6180.9104 -2.834150e-04  2.517341e+04
6181.1663  3.538871e-03  2.565420e+04
6181.4222 -3.180927e-04  2.537793e+04
6181.6781 -1.900518e-03  2.531646e+04
6181.9340  2.544503e-03  2.583643e+04
6182.1899  2.735768e-03  2.593464e+04
6182.4458 -1.585510e-03  2.558613e+04
6182.7017  2.044863e-03  2.600777e+04
6182.9576 -1.830227e-03  2.569113e+04
6183.2135 -4.908412e-03  2.544686e+04
6183.4694 -5.149285e-03  2.547436e+04
6183.7253 -5.484381e-03  2.548777e+04
6183.9812 -3.814037e-03  2.569226e+04
6184.2371 -1.130437e-03  2.599125e+04
6184.4930 -1.853427e-03  2.595355e+04
6184.7489  6.814222e-04  2.622989e+04
6185.0048 -4.532057e-04  2.614433e+04
6185.2607 -5.763358e-03  2.564769e+04
6185.5166 -7.113345e-03  2.553428e+04
6185.7725 -4.525522e-03  2.580209e+04
6186.0284 -2.872034e-03  2.597578e+04
6186.2843 -4.496867e-03  2.582674e+04
6186.5402 -3.996220e-03  2.588260e+04
6186.7961 -3.849061e-03  2.590156e+04
6187.0520 -2.274424e-03  2.605762e+04
6187.3079 -1.910657e-03  2.609342e+04
6187.5638 -2.251618e-03  2.605853e+04
6187.8197 -3.546739e-03  2.592874e+04
6188.0756 -2.124378e-03  2.606256e+04
6188.3315 -2.245321e-03  2.604427e+04
6188.5874 -4.385392e-03  2.582755e+04
6188.8433 -4.096928e-03  2.584665e+04
6189.0992 -1.193548e-03  2.611987e+04
6189.3551 -1.335745e-04  2.621218e+04
6189.6110 -9.682311e-04  2.611870e+04
6189.8669  1.389632e-03  2.633606e+04
6190.1228  1.370776e-03  2.632078e+04
6190.3787 -6.066014e-04  2.611378e+04
6190.6346  2.326767e-03  2.638564e+04
6190.8905  2.963985e-04  2.617263e+04
6191.1464 -7.061511e-04  2.605967e+04
6191.4023  1.711385e-03  2.628032e+04
6191.6582  6.581130e-04  2.616208e+04
6191.9141  1.102714e-03  2.619000e+04
6192.1700  3.925042e-03  2.645003e+04
6192.4259  1.318699e-03  2.618028e+04
6192.6818 -1.874574e-03  2.585341e+04
6192.9377 -7.051635e-04  2.595258e+04
6193.1936  2.383496e-03  2.623937e+04
6193.4495  6.508092e-03  2.662762e+04
6193.7054  4.459621e-03  2.641372e+04
6193.9613 -2.868407e-03  2.568496e+04
6194.2172  3.244487e-04  2.598359e+04
6194.4731  3.031424e-04  2.596903e+04
6194.7290 -4.029023e-03  2.553428e+04
6194.9849 -4.137938e-03  2.551236e+04
6195.2408 -5.760175e-03  2.534338e+04
6195.4967 -5.514870e-03  2.535738e+04
6195.7526  7.408421e-04  2.595873e+04
6196.0085  7.030711e-04  2.594656e+04
6196.2644  6.010499e-03  2.645689e+04
6196.5203  2.782603e-03  2.613492e+04
6196.7762  3.802162e-03  2.622834e+04
6197.0321  4.907880e-03  2.633103e+04
6197.2880  4.622253e-03  2.629877e+04
6197.5439  5.233933e-03  2.635497e+04
6197.7998  3.891961e-03  2.622139e+04
6198.0557  4.075023e-03  2.623756e+04
6198.3116  2.712362e-03  2.610379e+04
6198.5675  6.122352e-03  2.643679e+04
6198.8234  9.259482e-03  2.674409e+04
6199.0792  7.069814e-03  2.653242e+04
6199.3351  6.581558e-03  2.648777e+04
6199.5910  5.510943e-03  2.638723e+04
6199.8469  6.853790e-03  2.652323e+04
6200.1028  6.668519e-03  2.651104e+04
6200.3587  8.431425e-03  2.668996e+04
6200.6146  8.086432e-03  2.666411e+04
6200.8705  3.125196e-03  2.618864e+04
6201.1264 -1.025797e-03  2.579322e+04
6201.3823 -4.295707e-03  2.548475e+04
6201.6382 -6.944919e-03  2.523781e+04
6201.8941 -9.864034e-03  2.496548e+04
6202.1500 -6.594949e-03  2.529808e+04
6202.4059 -4.301342e-03  2.553640e+04
6202.6618 -8.073907e-03  2.518355e+04
6202.9177 -1.046496e-02  2.496645e+04
6203.1736 -7.405587e-03  2.528225e+04
6203.4295 -4.560654e-03  2.557800e+04
6203.6854 -2.607652e-03  2.578758e+04
6203.9413 -1.757007e-03  2.589042e+04
6204.1972 -1.256913e-03  2.595990e+04
6204.4531  1.482783e-04  2.611856e+04
6204.7090  1.148758e-04  2.613763e+04
6204.9649  9.047036e-04  2.623787e+04
6205.2208 -1.644244e-03  2.601302e+04
6205.4767  8.127445e-04  2.627755e+04
6205.7326  2.252207e-03  2.644353e+04
6205.9885  2.566415e-03  2.650043e+04
6206.2444  5.638359e-03  2.682722e+04
6206.5003  8.331943e-03  2.711780e+04
6206.7562  7.005560e-03  2.701671e+04
6207.0121  3.835799e-03  2.673637e+04
6207.2680  3.926157e-03  2.677489e+04
6207.5239  4.843878e-03  2.689481e+04
6207.7798  5.551174e-03  2.699481e+04
6208.0357  7.807770e-03  2.724664e+04
6208.2916  6.231327e-03  2.712493e+04
6208.5475  9.525498e-03  2.747918e+04
6208.8034  6.007317e-03  2.716905e+04
6209.0593  6.233982e-03  2.722497e+04
6209.3152  6.253661e-03  2.726120e+04
6209.5711  5.391065e-03  2.721180e+04
6209.8270  5.703543e-03  2.727756e+04
6210.0829  4.535479e-03  2.719926e+04
6210.3388 -1.951160e-03  2.660226e+04
6210.5947  3.509952e-04  2.686351e+04
6210.8506  2.498747e-04  2.689058e+04
6211.1065  1.104565e-03  2.701131e+04
6211.3624  3.710761e-03  2.730334e+04
6211.6183  7.042211e-03  2.766650e+04
6211.8742 -5.895123e-04  2.695989e+04
6212.1301 -8.597752e-04  2.697210e+04
6212.3860 -3.284199e-03  2.677433e+04
6212.6419  9.192521e-05  2.714297e+04
6212.8978  1.903110e-03  2.735909e+04
6213.1537 -1.027388e-04  2.720287e+04
6213.4096  1.275713e-03  2.737717e+04
6213.6655 -4.519507e-04  2.724847e+04
6213.9214 -3.944183e-03  2.694770e+04
6214.1773  5.801415e-05  2.737856e+04
6214.4332 -7.831973e-04  2.733680e+04
6214.6891 -1.157154e-03  2.734075e+04
6214.9450 -1.402827e-03  2.735730e+04
6215.2009 -2.690761e-03  2.727220e+04
6215.4568 -1.585633e-03  2.742071e+04
6215.7127  7.049884e-05  2.762304e+04
6215.9686  1.395233e-03  2.779304e+04
6216.2245  6.078579e-04  2.775688e+04
6216.4804 -1.985616e-03  2.754441e+04
6216.7363 -2.862870e-03  2.749942e+04
6216.9922  2.250641e-03  2.803911e+04
6217.2481  3.020034e-04  2.788943e+04
6217.5040 -3.022128e-03  2.760541e+04
6217.7599 -2.748033e-03  2.767250e+04
6218.0158 -4.643589e-03  2.752770e+04
6218.2717 -6.226415e-03  2.741329e+04
6218.5276 -3.991279e-03  2.767140e+04
6218.7835 -1.405975e-03  2.796352e+04
6219.0394 -4.337804e-03  2.771697e+04
