# Wavelength Flux(Normalised) Flux(Original)
6162.7010  1.167712e-02  1.373644e+04
6162.9644  1.078433e-02  1.379294e+04
6163.2279  1.130523e-02  1.412815e+04
6163.4913  1.066315e-02  1.421401e+04
6163.7547  9.467734e-03  1.417591e+04
6164.0181  8.880280e-03  1.425235e+04
6164.2815  7.842016e-03  1.422655e+04
6164.5449  6.014577e-03  1.402944e+04
6164.8084  6.294115e-03  1.425530e+04
6165.0718  6.296019e-03  1.441540e+04
6165.3352  4.503754e-03  1.419904e+04
6165.5986  3.886994e-03  1.421554e+04
6165.8620  2.510694e-03  1.406836e+04
6166.1255  4.560942e-03  1.461627e+04
6166.3889  4.276581e-03  1.467804e+04
6166.6523  3.725342e-03  1.467799e+04
6166.9157  1.899942e-03  1.440982e+04
6167.1791 -2.660537e-04  1.406524e+04
6167.4426  4.818461e-04  1.431193e+04
6167.7060  8.964379e-04  1.448419e+04
6167.9694  4.470833e-04  1.447345e+04
6168.2328 -4.214716e-04  1.437113e+04
6168.4962 -9.135883e-04  1.434064e+04
6168.7596 -1.739306e-03  1.423657e+04
6169.0231 -2.601697e-03  1.412004e+04
6169.2865 -2.021993e-03  1.429451e+04
6169.5499 -1.355879e-03  1.448216e+04
6169.8133 -6.294348e-04  1.467784e+04
6170.0767 -1.040329e-03  1.463611e+04
6170.3402 -1.904259e-03  1.449751e+04
6170.6036 -2.792781e-03  1.435007e+04
6170.8670 -2.091718e-03  1.452500e+04
6171.1304 -1.456467e-03  1.468298e+04
6171.3938 -2.693271e-03  1.445376e+04
6171.6572 -2.950183e-03  1.442236e+04
6171.9207 -2.903514e-03  1.445024e+04
6172.1841 -1.686295e-03  1.471536e+04
6172.4475 -4.703061e-04  1.497754e+04
6172.7109 -1.720444e-03  1.473143e+04
6172.9743 -2.849123e-03  1.450782e+04
6173.2378 -1.422353e-03  1.480601e+04
6173.5012 -3.210093e-03  1.444282e+04
6173.7646 -2.341043e-03  1.462246e+04
6174.0280 -1.460768e-03  1.480251e+04
6174.2914 -3.107340e-03  1.446256e+04
6174.5549 -2.930960e-03  1.449478e+04
6174.8183 -2.902630e-03  1.449508e+04
6175.0817 -2.934498e-03  1.448157e+04
6175.3451 -2.222483e-03  1.461926e+04
6175.6085 -1.943255e-03  1.466692e+04
6175.8719 -7.695298e-04  1.489686e+04
6176.1354 -1.285831e-03  1.477913e+04
6176.3988 -3.474282e-03  1.431749e+04
6176.6622 -3.754549e-03  1.424627e+04
6176.9256 -2.676401e-03  1.445282e+04
6177.1890 -2.090880e-03  1.455759e+04
6177.4525 -1.844530e-03  1.459213e+04
6177.7159 -3.018345e-03  1.433483e+04
6177.9793 -3.288156e-03  1.426240e+04
6178.2427 -1.686128e-03  1.457338e+04
6178.5061 -1.535796e-03  1.458626e+04
6178.7696 -1.020491e-03  1.467366e+04
6179.0330 -1.155116e-03  1.462750e+04
6179.2964 -9.100802e-04  1.465898e+04
6179.5598 -1.142766e-04  1.480326e+04
6179.8232 -1.229048e-03  1.455561e+04
6180.0866 -2.191773e-03  1.433908e+04
6180.3501 -1.688368e-03  1.442322e+04
6180.6135 -6.884818e-04  1.460922e+04
6180.8769  4.013615e-04  1.481376e+04
6181.1403 -5.659181e-04  1.459654e+04
6181.4037 -1.490459e-03  1.438824e+04
6181.6672  5.032267e-04  1.477863e+04
6181.9306  1.258753e-03  1.491533e+04
6182.1940  5.659555e-04  1.475528e+04
6182.4574  1.515655e-03  1.493238e+04
6182.7208  1.301817e-05  1.460690e+04
6182.9842 -3.701132e-04  1.451137e+04
6183.2477  8.575757e-04  1.474658e+04
6183.5111 -1.225804e-04  1.452942e+04
6183.7745  7.599993e-04  1.469473e+04
6184.0379  1.458054e-03  1.482265e+04
6184.3013  1.779651e-03  1.487387e+04
6184.5648  5.535138e-04  1.460818e+04
6184.8282  5.540817e-04  1.459460e+04
6185.0916  1.182772e-03  1.471038e+04
6185.3550  2.131548e-03  1.489237e+04
6185.6184  2.441887e-03  1.494401e+04
6185.8819  3.720817e-03  1.519488e+04
6186.1453  4.026707e-03  1.524680e+04
6186.4087  2.905993e-03  1.500677e+04
6186.6721  1.773979e-03  1.476505e+04
6186.9355  2.289853e-03  1.486192e+04
6187.1989  1.596584e-03  1.471146e+04
6187.4624  2.776722e-03  1.494585e+04
6187.7258  2.517184e-03  1.488566e+04
6187.9892  2.964923e-03  1.497118e+04
6188.2526  2.605640e-03  1.489187e+04
6188.5160  2.669058e-03  1.489991e+04
6188.7795  3.758079e-03  1.511897e+04
6189.0429  3.634182e-03  1.508996e+04
6189.3063  3.569046e-03  1.507369e+04
6189.5697  5.077079e-03  1.538072e+04
6189.8331  4.953162e-03  1.535376e+04
6190.0966  3.338696e-03  1.502179e+04
6190.3600  2.849757e-03  1.492133e+04
6190.6234  2.552980e-03  1.486096e+04
6190.8868  2.188342e-03  1.478735e+04
6191.1502  2.441705e-03  1.484115e+04
6191.4136  2.358721e-03  1.482664e+04
6191.6771  1.780924e-03  1.471132e+04
6191.9405  2.059138e-03  1.477221e+04
6192.2039  4.153665e-03  1.520626e+04
6192.4673  2.780972e-03  1.492989e+04
6192.7307  3.789037e-03  1.514241e+04
6192.9942  2.743370e-03  1.493439e+04
6193.2576  2.497438e-03  1.489102e+04
6193.5210  1.916238e-03  1.477951e+04
6193.7844  1.368037e-03  1.467538e+04
6194.0478  1.023771e-03  1.461369e+04
6194.3112  1.583282e-04  1.444571e+04
6194.5747  4.207186e-04  1.450962e+04
6194.8381 -1.876064e-05  1.443017e+04
6195.1015  1.638458e-03  1.478129e+04
6195.3649  1.949151e-03  1.485683e+04
6195.6283  2.198721e-03  1.492039e+04
6195.8918  3.050734e-03  1.510804e+04
6196.1552  1.909573e-03  1.488746e+04
6196.4186  3.022855e-03  1.512975e+04
6196.6820  3.941756e-03  1.533269e+04
6196.9454  3.168376e-03  1.518908e+04
6197.2089  2.879448e-03  1.514531e+04
6197.4723  2.303513e-03  1.504316e+04
6197.7357  9.980118e-04  1.479187e+04
6197.9991  2.636630e-03  1.514481e+04
6198.2625  2.053385e-03  1.504254e+04
6198.5259  1.644033e-03  1.497636e+04
6198.7894  1.972690e-03  1.506196e+04
6199.0528  8.596027e-04  1.485230e+04
6199.3162  9.545650e-04  1.489079e+04
6199.5796  7.949871e-04  1.487747e+04
6199.8430  3.603271e-04  1.480811e+04
6200.1065  7.049711e-04  1.489893e+04
6200.3699  6.060033e-04  1.489913e+04
6200.6333  5.926555e-04  1.491723e+04
6200.8967 -1.238826e-03  1.456280e+04
6201.1601 -1.891191e-03  1.445050e+04
6201.4235 -1.340497e-03  1.458523e+04
6201.6870 -2.366799e-03  1.439684e+04
6201.9504 -2.212649e-03  1.445082e+04
6202.2138 -2.155252e-03  1.448523e+04
6202.4772 -2.205041e-03  1.449791e+04
6202.7406 -1.656560e-03  1.463354e+04
6203.0041 -1.619040e-03  1.466461e+04
6203.2675 -2.551324e-03  1.449701e+04
6203.5309 -1.034891e-03  1.483182e+04
6203.7943 -1.033861e-03  1.485604e+04
6204.0577 -1.554419e-03  1.477348e+04
6204.3212 -8.204675e-04  1.494838e+04
6204.5846 -7.424018e-04  1.498893e+04
6204.8480 -5.343210e-04  1.505630e+04
6205.1114 -1.017440e-03  1.498207e+04
6205.3748 -1.066427e-03  1.499699e+04
6205.6382  4.615292e-04  1.533544e+04
6205.9017  9.338396e-04  1.545751e+04
6206.1651  1.029462e-03  1.550243e+04
6206.4285  6.809193e-04  1.545635e+04
6206.6919  3.526712e-04  1.541450e+04
6206.9553 -5.249957e-04  1.526006e+04
6207.2188 -2.445925e-03  1.489171e+04
6207.4822  1.773852e-05  1.542262e+04
6207.7456 -1.325982e-04  1.541747e+04
6208.0090  6.456161e-04  1.560279e+04
6208.2724 -4.268379e-04  1.540859e+04
6208.5359 -3.899545e-04  1.544190e+04
6208.7993  5.142296e-04  1.565308e+04
6209.0627  5.166660e-05  1.558396e+04
6209.3261 -9.787011e-05  1.557901e+04
6209.5895  6.913260e-04  1.576656e+04
6209.8529 -1.550002e-04  1.561865e+04
6210.1164  7.132777e-05  1.569068e+04
6210.3798 -1.593327e-03  1.537485e+04
6210.6432 -1.918883e-03  1.533359e+04
6210.9066 -1.699160e-03  1.540408e+04
6211.1700 -1.694542e-03  1.543038e+04
6211.4335 -1.336080e-03  1.552917e+04
6211.6969 -2.547428e-03  1.530592e+04
6211.9603 -2.848656e-03  1.526921e+04
6212.2237 -3.689646e-03  1.512171e+04
6212.4871 -2.605100e-03  1.536898e+04
6212.7505 -1.758878e-03  1.556726e+04
6213.0140 -3.016203e-03  1.533400e+04
6213.2774 -2.485733e-03  1.546726e+04
6213.5408 -2.855588e-03  1.541573e+04
6213.8042 -2.466333e-03  1.551973e+04
6214.0676 -1.593057e-03  1.572284e+04
6214.3311 -1.307776e-03  1.580520e+04
6214.5945 -1.466427e-03  1.579636e+04
6214.8579 -2.042695e-03  1.570169e+04
6215.1213 -4.110577e-03  1.530095e+04
6215.3847 -3.720629e-03  1.540407e+04
6215.6482 -3.087956e-03  1.555679e+04
6215.9116 -3.606953e-03  1.547312e+04
6216.1750 -2.619784e-03  1.569814e+04
6216.4384 -2.101412e-03  1.582681e+04
6216.7018 -1.006530e-03  1.607351e+04
6216.9652 -1.022849e-03  1.609211e+04
6217.2287 -1.997828e-03  1.591389e+04
6217.4921 -1.793178e-03  1.597736e+04
6217.7555 -2.371631e-03  1.588001e+04
6218.0189 -2.479531e-03  1.587893e+04
6218.2823 -1.726958e-03  1.605409e+04
6218.5458 -2.224720e-03  1.597258e+04
6218.8092 -2.807852e-03  1.587333e+04
6219.0726 -3.503599e-03  1.575074e+04
6219.3360 -3.158684e-03  1.584133e+04
6219.5994 -3.428391e-03  1.580561e+04
6219.8629 -2.082045e-03  1.610107e+04
6220.1263 -2.284813e-03  1.607857e+04
6220.3897 -2.036735e-03  1.614828e+04
6220.6531 -1.980814e-03  1.617832e+04
6220.9165 -1.049049e-03  1.638772e+04
6221.1799 -1.678176e-03  1.627674e+04
6221.4434 -3.936005e-03  1.583148e+04
6221.7068 -4.531419e-03  1.572688e+04
6221.9702 -3.039949e-03  1.604999e+04
6222.2336 -3.574207e-03  1.595739e+04
6222.4970 -3.052605e-03  1.608106e+04
6222.7605 -3.607278e-03  1.598373e+04
