# Wavelength Flux(Normalised) Flux(Original)
6175.8349  2.314478e-01  2.868675e+04
6176.0915  2.614842e-01  2.889726e+04
6176.3480  2.559521e-01  2.897342e+04
6176.6046  1.981844e-01  2.885471e+04
6176.8611  1.218253e-01  2.866380e+04
6177.1177  1.706195e-01  2.892434e+04
6177.3742  1.013770e-01  2.875086e+04
6177.6308  7.360084e-02  2.872438e+04
6177.8874  7.537685e-02  2.880166e+04
6178.1439  4.729895e-02  2.876651e+04
6178.4005  2.119622e-02  2.873498e+04
6178.6570  6.551678e-02  2.895648e+04
6178.9136  4.131665e-02  2.892515e+04
6179.1701  5.991491e-02  2.904652e+04
6179.4267 -1.365639e-03  2.887396e+04
6179.6833 -2.793662e-02  2.882488e+04
6179.9398 -9.349064e-03  2.893746e+04
6180.1964 -1.933018e-02  2.894333e+04
6180.4529 -2.232247e-02  2.897209e+04
6180.7095 -9.394167e-03  2.905637e+04
6180.9660  2.621197e-02  2.922089e+04
6181.2226 -6.089937e-03  2.913588e+04
6181.4792 -1.067873e-01  2.879966e+04
6181.7357 -4.588507e-02  2.904988e+04
6181.9923 -6.150691e-02  2.901948e+04
6182.2488 -1.221436e-01  2.882330e+04
6182.5054  1.194320e-02  2.933448e+04
6182.7619  9.203200e-02  2.964733e+04
6183.0185  3.702421e-02  2.946662e+04
6183.2750 -4.489410e-02  2.918639e+04
6183.5316 -6.666438e-02  2.912378e+04
6183.7882 -3.338452e-02  2.926028e+04
6184.0447 -4.533275e-02  2.923079e+04
6184.3013  2.514367e-02  2.950026e+04
6184.5578  9.791664e-03  2.945602e+04
6184.8144 -4.644658e-02  2.926182e+04
6185.0709 -8.289181e-02  2.913870e+04
6185.3275 -3.081597e-02  2.933698e+04
6185.5841  4.571786e-02  2.962345e+04
6185.8406  1.101303e-03  2.946791e+04
6186.0972 -4.259459e-02  2.931494e+04
6186.3537 -1.816646e-02  2.940935e+04
6186.6103 -1.278837e-02  2.943371e+04
6186.8668  5.165466e-02  2.967256e+04
6187.1234  8.081830e-02  2.978237e+04
6187.3800  2.533881e-03  2.950038e+04
6187.6365 -7.906906e-02  2.920582e+04
6187.8931 -9.570133e-02  2.914744e+04
6188.1496 -2.538167e-02  2.940532e+04
6188.4062  2.656424e-03  2.950888e+04
6188.6627 -3.280851e-02  2.938088e+04
6188.9193 -7.868496e-04  2.949837e+04
6189.1759  6.668407e-02  2.974472e+04
6189.4324  1.233411e-02  2.954724e+04
6189.6890  2.355033e-02  2.958837e+04
6189.9455  2.934181e-02  2.960960e+04
6190.2021  1.651726e-01  3.010428e+04
6190.4586  1.518928e-01  3.005588e+04
6190.7152  7.163405e-02  2.976352e+04
6190.9717  9.150431e-02  2.983577e+04
6191.2283  1.295411e-01  2.997417e+04
6191.4849  5.343533e-02  2.969694e+04
6191.7414 -1.653273e-03  2.949629e+04
6191.9980  1.017502e-01  2.987288e+04
6192.2545  6.530466e-02  2.974029e+04
6192.5111  1.273634e-01  2.996652e+04
6192.7676  3.650624e-02  2.963602e+04
6193.0242  2.956871e-02  2.961126e+04
6193.2808  2.622757e-02  2.959977e+04
6193.5373 -1.191255e-02  2.946173e+04
6193.7939 -9.283253e-02  2.916810e+04
6194.0504 -2.651259e-03  2.949776e+04
6194.3070  2.764673e-02  2.960957e+04
6194.5635 -1.315657e-02  2.946268e+04
6194.8201 -7.742469e-02  2.923059e+04
6195.0767 -8.483107e-02  2.920582e+04
6195.3332 -6.339631e-02  2.928635e+04
6195.5898 -1.106906e-01  2.911686e+04
6195.8463 -1.561302e-01  2.895441e+04
6196.1029 -1.229946e-01  2.907839e+04
6196.3594 -2.562836e-02  2.943657e+04
6196.6160  7.423250e-02  2.980413e+04
6196.8726  8.027536e-02  2.983036e+04
6197.1291  8.927754e-02  2.986767e+04
6197.3857  3.244638e-02  2.966556e+04
6197.6422  7.603634e-02  2.982946e+04
6197.8988  1.089950e-02  2.959775e+04
6198.1553  1.031827e-01  2.993964e+04
6198.4119  1.251641e-01  3.002584e+04
6198.6684  1.352437e-01  3.006903e+04
6198.9250  6.368246e-02  2.981525e+04
6199.1816  4.251731e-02  2.974533e+04
6199.4381  1.399779e-01  3.010773e+04
6199.6947  5.303730e-02  2.979895e+04
6199.9512  4.087098e-02  2.976281e+04
6200.2078  1.505421e-01  3.017069e+04
6200.4643  1.868800e-02  2.969935e+04
6200.7209  1.254373e-02  2.968614e+04
6200.9775  3.548925e-02  2.977919e+04
6201.2340 -1.218181e-01  2.921616e+04
6201.4906 -2.234900e-01  2.885605e+04
6201.7471 -2.650402e-01  2.871521e+04
6202.0037 -3.223501e-01  2.851731e+04
6202.2602 -4.636494e-01  2.801386e+04
6202.5168 -4.943102e-01  2.791363e+04
6202.7734 -3.983241e-01  2.827491e+04
6203.0299 -3.979085e-01  2.828847e+04
6203.2865 -4.185118e-01  2.822579e+04
6203.5430 -2.113639e-01  2.899280e+04
6203.7996 -2.454428e-01  2.888163e+04
6204.0561 -1.619205e-01  2.919902e+04
6204.3127 -2.094538e-02  2.972592e+04
6204.5693 -7.197182e-02  2.955389e+04
6204.8258 -1.184231e-01  2.939880e+04
6205.0824 -1.630184e-01  2.925074e+04
6205.3389 -4.914737e-02  2.968002e+04
6205.5955 -7.032436e-02  2.961776e+04
6205.8520  5.753269e-04  2.989106e+04
6206.1086  2.559511e-02  2.999754e+04
6206.3651  6.862004e-02  3.016981e+04
6206.6217  5.106486e-02  3.012172e+04
6206.8783  2.737903e-02  3.005152e+04
6207.1348  6.921694e-02  3.022016e+04
6207.3914  5.427977e-02  3.018226e+04
6207.6479  5.150171e-02  3.018885e+04
6207.9045  1.430499e-01  3.053915e+04
6208.1610  2.276330e-01  3.086428e+04
6208.4176  1.921905e-01  3.075250e+04
6208.6742  1.664821e-01  3.067636e+04
6208.9307  1.707999e-01  3.070974e+04
6209.1873  1.558233e-01  3.067302e+04
6209.4438  1.547345e-01  3.068705e+04
6209.7004  9.551281e-02  3.048953e+04
6209.9569  1.843029e-01  3.083116e+04
6210.2135  1.107268e-01  3.058166e+04
6210.4701 -6.140450e-04  3.019478e+04
6210.7266 -5.770316e-02  3.000558e+04
6210.9832 -4.202946e-02  3.008149e+04
6211.2397 -2.656479e-02  3.015675e+04
6211.4963  5.034331e-02  3.045588e+04
6211.7528  3.501156e-03  3.030445e+04
6212.0094  9.245650e-02  3.064765e+04
6212.2660 -4.644411e-02  3.016117e+04
6212.5225 -5.689460e-02  3.014254e+04
6212.7791  6.569833e-02  3.060849e+04
6213.0356  1.594606e-01  3.096952e+04
6213.2922  3.442506e-02  3.053383e+04
6213.5487  1.194703e-01  3.086323e+04
6213.8053  9.081196e-02  3.077862e+04
6214.0618  7.776914e-02  3.075093e+04
6214.3184 -4.161275e-03  3.047241e+04
6214.5750 -6.309024e-02  3.027768e+04
6214.8315 -4.125221e-02  3.037711e+04
6215.0881  5.127195e-02  3.073397e+04
6215.3446  7.369547e-02  3.083557e+04
6215.6012  2.422990e-03  3.059597e+04
6215.8577  2.633780e-02  3.070301e+04
6216.1143 -6.520860e-03  3.060331e+04
6216.3709  2.107647e-02  3.072375e+04
6216.6274  1.166823e-01  3.109185e+04
6216.8840  1.230460e-01  3.113494e+04
6217.1405  8.549265e-02  3.101807e+04
6217.3971  3.449432e-02  3.085222e+04
6217.6536  7.501983e-02  3.101963e+04
6217.9102 -1.994801e-02  3.069358e+04
6218.1668 -7.505184e-02  3.051266e+04
6218.4233 -5.435313e-03  3.078588e+04
6218.6799  3.309189e-02  3.094583e+04
6218.9364  5.923398e-02  3.106062e+04
6219.1930 -2.098896e-03  3.085679e+04
6219.4495  1.338814e-02  3.093265e+04
6219.7061 -5.150274e-02  3.071573e+04
6219.9626  4.383026e-02  3.108221e+04
6220.2192  2.777331e-02  3.104297e+04
6220.4758 -1.048282e-02  3.092280e+04
6220.7323  5.462498e-02  3.117896e+04
6220.9889  9.829739e-02  3.135696e+04
6221.2454  4.001079e-02  3.116358e+04
6221.5020 -2.942334e-02  3.092949e+04
6221.7585  1.843860e-02  3.112246e+04
6222.0151  6.720040e-03  3.109834e+04
6222.2717 -1.092013e-01  3.069464e+04
6222.5282 -6.356734e-02  3.087916e+04
6222.7848 -6.208301e-02  3.090279e+04
6223.0413 -6.491364e-02  3.091057e+04
6223.2979 -1.019368e-01  3.079372e+04
6223.5544 -4.310816e-02  3.102580e+04
6223.8110 -5.104879e-02  3.101460e+04
6224.0676 -2.192967e-02  3.113823e+04
6224.3241  5.185938e-02  3.142439e+04
6224.5807  3.745657e-02  3.138926e+04
6224.8372  6.954379e-02  3.152328e+04
6225.0938 -2.823240e-02  3.118425e+04
6225.3503 -1.040442e-01  3.092505e+04
6225.6069 -7.468505e-03  3.129349e+04
6225.8635  7.484793e-04  3.134000e+04
6226.1200 -3.760957e-03  3.134002e+04
6226.3766 -2.061442e-02  3.129493e+04
6226.6331 -1.199795e-01  3.094921e+04
6226.8897 -8.833832e-02  3.108041e+04
6227.1462 -1.008997e-02  3.138118e+04
6227.4028 -3.879144e-02  3.129232e+04
6227.6593 -6.331618e-03  3.142602e+04
6227.9159  4.535579e-02  3.162958e+04
6228.1725  1.530903e-02  3.153533e+04
6228.4290  1.195788e-02  3.153813e+04
6228.6856 -9.868509e-02  3.115005e+04
6228.9421 -4.690643e-02  3.135328e+04
6229.1987  2.661729e-02  3.163553e+04
6229.4552 -1.731456e-02  3.148988e+04
6229.7118  5.744300e-02  3.177628e+04
6229.9684  3.089217e-02  3.169359e+04
6230.2249 -2.076020e-02  3.151931e+04
6230.4815 -6.751698e-02  3.136269e+04
6230.7380 -7.793811e-03  3.159366e+04
6230.9946  8.027248e-02  3.192767e+04
6231.2511  3.460393e-02  3.177449e+04
6231.5077 -4.051150e-02  3.151391e+04
6231.7643 -8.367519e-02  3.136951e+04
6232.0208  1.624597e-02  3.174600e+04
6232.2774  7.015252e-02  3.195475e+04
6232.5339 -3.264239e-02  3.159267e+04
6232.7905 -6.233615e-02  3.149663e+04
6233.0470 -1.217686e-01  3.129212e+04
6233.3036 -1.536103e-01  3.118791e+04
6233.5602 -1.432309e-01  3.123728e+04
6233.8167 -7.850346e-02  3.148440e+04
6234.0733 -5.563789e-03  3.176125e+04
6234.3298 -3.183586e-02  3.167664e+04
6234.5864 -3.280314e-03  3.179152e+04
6234.8429  2.234308e-02  3.189555e+04
6235.0995 -4.561539e-02  3.165862e+04
6235.3560 -9.052495e-02  3.150546e+04
6235.6126 -1.199899e-01  3.140837e+04
6235.8692 -8.715132e-03  3.182364e+04
6236.1257  1.066898e-02  3.190411e+04
6236.3823  9.167487e-03  3.190836e+04
6236.6388  7.748486e-03  3.191275e+04
6236.8954  7.279279e-02  3.215901e+04
6237.1519  3.817273e-02  3.204217e+04
6237.4085 -2.480149e-02  3.182191e+04
6237.6651 -8.892967e-02  3.159729e+04
6237.9216 -7.847100e-02  3.164412e+04
6238.1782 -5.072744e-02  3.175375e+04
6238.4347 -2.909247e-02  3.184098e+04
6238.6913 -3.362794e-02  3.183275e+04
6238.9478 -4.151393e-02  3.181217e+04
6239.2044 -5.681032e-02  3.176445e+04
6239.4610 -3.662151e-03  3.196584e+04
6239.7175  2.818593e-02  3.208950e+04
6239.9741  7.843521e-03  3.202297e+04
6240.2306  1.975596e-02  3.207375e+04
6240.4872  2.747000e-02  3.210909e+04
6240.7437  1.210817e-01  3.245711e+04
6241.0003  1.632635e-02  3.208260e+04
6241.2569  2.440328e-02  3.211886e+04
6241.5134  2.554888e-02  3.212973e+04
6241.7700 -5.765618e-02  3.183330e+04
6242.0265 -1.115108e-01  3.164362e+04
6242.2831 -6.825666e-02  3.180744e+04
6242.5396  2.863620e-02  3.216647e+04
6242.7962  2.050880e-02  3.214293e+04
6243.0527 -1.049492e-01  3.169198e+04
6243.3093 -8.699010e-02  3.176319e+04
6243.5659 -9.777323e-02  3.172961e+04
6243.8224 -2.020493e-01  3.135545e+04
6244.0790 -1.490463e-01  3.155392e+04
6244.3355 -1.850060e-01  3.142831e+04
6244.5921 -1.233158e-01  3.165819e+04
6244.8486 -1.342400e-01  3.162353e+04
6245.1052 -3.877223e-02  3.197620e+04
6245.3618  1.054525e-02  3.216070e+04
6245.6183 -6.892344e-03  3.210201e+04
6245.8749  1.030448e-02  3.216933e+04
6246.1314  8.754676e-03  3.216829e+04
6246.3880  6.767903e-02  3.238738e+04
6246.6445  9.869660e-02  3.250475e+04
6246.9011  2.579856e-02  3.224361e+04
6247.1577 -1.169472e-02  3.211130e+04
6247.4142  2.781716e-02  3.225934e+04
6247.6708 -5.192159e-02  3.197302e+04
6247.9273 -3.483148e-02  3.203923e+04
6248.1839  3.939463e-02  3.231343e+04
6248.4404  8.975089e-02  3.250063e+04
6248.6970  5.982435e-02  3.239539e+04
6248.9536  6.985810e-02  3.243559e+04
6249.2101 -4.397658e-02  3.202464e+04
6249.4667 -1.264737e-01  3.172775e+04
6249.7232 -1.024758e-01  3.181860e+04
6249.9798  2.540885e-02  3.228770e+04
6250.2363  7.962959e-02  3.248849e+04
6250.4929  6.544875e-02  3.244012e+04
6250.7494  4.267464e-02  3.236040e+04
6251.0060  1.030503e-01  3.258342e+04
6251.2626  3.199557e-02  3.232777e+04
6251.5191  9.611505e-02  3.256433e+04
6251.7757  1.258699e-02  3.226315e+04
6252.0322  2.592230e-02  3.231468e+04
6252.2888  1.074009e-01  3.261431e+04
6252.5453  7.931771e-02  3.251491e+04
6252.8019  5.883773e-02  3.244316e+04
6253.0585  1.751635e-01  3.286957e+04
6253.3150  9.805040e-02  3.259152e+04
6253.5716  1.330051e-02  3.228561e+04
6253.8281  1.294807e-02  3.228703e+04
6254.0847  8.095244e-02  3.253734e+04
6254.3412 -4.519025e-02  3.208061e+04
6254.5978 -7.125872e-02  3.198830e+04
6254.8544  1.451154e-01  3.277885e+04
6255.1109  2.107829e-01  3.302056e+04
6255.3675  4.552432e-02  3.242130e+04
6255.6240  6.556589e-02  3.249682e+04
6255.8806  1.244942e-01  3.271395e+04
6256.1371  1.376495e-02  3.231322e+04
6256.3937  5.099448e-03  3.228417e+04
6256.6503  1.200667e-01  3.270534e+04
6256.9068  6.654023e-02  3.251290e+04
6257.1634  3.834912e-03  3.228704e+04
6257.4199  4.130157e-02  3.242596e+04
6257.6765  8.151199e-02  3.257488e+04
6257.9330  9.944043e-02  3.264266e+04
6258.1896  1.325748e-01  3.276582e+04
6258.4461  1.228514e-01  3.273291e+04
6258.7027  1.530513e-01  3.284539e+04
6258.9593  1.533330e-01  3.284893e+04
6259.2158  8.148567e-02  3.258982e+04
6259.4724  6.263044e-02  3.252370e+04
6259.7289  1.742108e-01  3.293259e+04
6259.9855  1.197814e-01  3.273696e+04
6260.2420  1.173895e-01  3.273084e+04
6260.4986  1.176488e-01  3.273440e+04
6260.7552  1.374913e-01  3.280930e+04
6261.0117  1.196478e-01  3.274698e+04
6261.2683  1.001393e-01  3.267863e+04
6261.5248  9.009038e-02  3.264475e+04
6261.7814  5.034159e-02  3.250275e+04
6262.0379  3.458343e-02  3.244814e+04
6262.2945  9.106161e-02  3.265663e+04
6262.5511  1.083927e-01  3.272259e+04
6262.8076  1.036997e-01  3.270838e+04
6263.0642  1.653737e-01  3.293589e+04
6263.3207  1.500945e-01  3.288321e+04
6263.5773  1.749453e-01  3.297670e+04
6263.8338  1.870693e-01  3.302389e+04
6264.0904  2.008599e-02  3.241888e+04
6264.3470  1.328533e-01  3.283267e+04
6264.6035  6.459477e-02  3.258727e+04
6264.8601  7.890195e-02  3.264260e+04
6265.1166 -5.536363e-03  3.233838e+04
6265.3732 -7.207827e-02  3.209938e+04
6265.6297 -1.145992e-01  3.194790e+04
6265.8863 -3.643461e-02  3.223598e+04
6266.1428  4.036199e-02  3.251912e+04
6266.3994  6.691064e-02  3.261934e+04
6266.6560  4.510480e-02  3.254352e+04
6266.9125  2.616480e-02  3.247820e+04
6267.1691  1.589449e-02  3.244451e+04
6267.4256  6.937364e-02  3.264303e+04
6267.6822 -1.981884e-02  3.232205e+04
6267.9387 -1.017751e-01  3.202749e+04
6268.1953 -2.484554e-01  3.149729e+04
6268.4519 -2.804768e-01  3.138470e+04
6268.7084 -3.056623e-01  3.129707e+04
6268.9650 -3.620966e-01  3.109571e+04
6269.2215 -3.485807e-01  3.114915e+04
6269.4781 -3.052797e-01  3.131112e+04
6269.7346 -2.917335e-01  3.136481e+04
6269.9912 -2.358465e-01  3.157276e+04
6270.2478 -2.995501e-01  3.134527e+04
6270.5043 -2.065963e-01  3.168834e+04
6270.7609 -3.761596e-02  3.230835e+04
6271.0174 -6.256397e-02  3.222221e+04
6271.2740  4.706630e-02  3.262624e+04
6271.5305  1.332899e-01  3.294510e+04
6271.7871  7.165433e-02  3.272558e+04
6272.0437  4.285239e-02  3.262571e+04
6272.3002 -4.312953e-02  3.231769e+04
6272.5568 -2.579049e-03  3.247053e+04
6272.8133  1.666426e-01  3.309202e+04
6273.0699  1.136751e-01  3.290446e+04
6273.3264  3.233551e-02  3.261365e+04
6273.5830  6.318942e-02  3.273150e+04
6273.8395  4.306239e-02  3.266377e+04
6274.0961  1.438880e-01  3.303658e+04
6274.3527  1.422896e-01  3.303649e+04
6274.6092  8.790256e-02  3.284424e+04
6274.8658  1.282387e-02  3.257672e+04
6275.1223 -3.226974e-02  3.241848e+04
6275.3789 -2.210647e-02  3.246154e+04
6275.6354 -6.322528e-02  3.231794e+04
6275.8920 -1.383151e-01  3.205071e+04
6276.1486 -2.593625e-01  3.161621e+04
6276.4051 -4.171373e-01  3.104804e+04
6276.6617 -5.567600e-01  3.054605e+04
6276.9182 -6.800564e-01  3.010361e+04
6277.1748 -8.656232e-01  2.943449e+04
6277.4313 -1.007434e+00  2.892479e+04
6277.6879 -9.364406e-01  2.919013e+04
6277.9445 -9.642578e-01  2.909573e+04
6278.2010 -9.925662e-01  2.899963e+04
6278.4576 -9.362859e-01  2.921165e+04
6278.7141 -8.556674e-01  2.951239e+04
6278.9707 -8.241234e-01  2.963450e+04
6279.2272 -7.741989e-01  2.982363e+04
6279.4838 -8.512210e-01  2.955055e+04
6279.7404 -9.747291e-01  2.910828e+04
6279.9969 -8.602402e-01  2.953279e+04
6280.2535 -7.882265e-01  2.980271e+04
6280.5100 -8.668208e-01  2.952425e+04
6280.7666 -9.015403e-01  2.940565e+04
6281.0231 -8.913474e-01  2.945069e+04
6281.2797 -9.812224e-01  2.913141e+04
6281.5362 -1.077770e+00  2.878791e+04
6281.7928 -1.163631e+00  2.848342e+04
6282.0494 -1.275505e+00  2.808427e+04
6282.3059 -1.326063e+00  2.790851e+04
6282.5625 -1.552344e+00  2.709291e+04
6282.8190 -1.698713e+00  2.656840e+04
6283.0756 -1.765271e+00  2.633462e+04
6283.3321 -1.752060e+00  2.639141e+04
6283.5887 -1.711199e+00  2.654898e+04
6283.8453 -1.525463e+00  2.723422e+04
6284.1018 -1.503785e+00  2.732210e+04
6284.3584 -1.480866e+00  2.741458e+04
6284.6149 -1.396357e+00  2.773143e+04
6284.8715 -1.256087e+00  2.825142e+04
6285.1280 -1.143326e+00  2.867132e+04
6285.3846 -1.010047e+00  2.916602e+04
6285.6412 -8.416125e-01  2.978882e+04
6285.8977 -7.474061e-01  3.014139e+04
6286.1543 -6.059012e-01  3.066629e+04
6286.4108 -5.034388e-01  3.104908e+04
6286.6674 -4.178389e-01  3.137055e+04
6286.9239 -3.934081e-01  3.146934e+04
6287.1805 -3.879628e-01  3.149906e+04
6287.4371 -3.420523e-01  3.167623e+04
6287.6936 -2.618389e-01  3.197839e+04
6287.9502 -2.235972e-01  3.212779e+04
6288.2067 -1.756543e-01  3.231258e+04
6288.4633 -1.799106e-01  3.230736e+04
6288.7198 -2.636604e-01  3.201273e+04
6288.9764 -6.950576e-02  3.273021e+04
6289.2329 -1.327194e-01  3.251051e+04
6289.4895 -1.287686e-01  3.253547e+04
6289.7461 -1.563214e-01  3.244579e+04
6290.0026 -1.946463e-01  3.231694e+04
6290.2592 -1.564403e-01  3.246687e+04
6290.5157 -1.260949e-01  3.258824e+04
6290.7723 -1.218092e-01  3.261478e+04
6291.0288 -1.087865e-01  3.267321e+04
6291.2854 -8.676591e-03  3.304884e+04
6291.5420  8.742427e-02  3.340995e+04
6291.7985  4.838454e-02  3.327899e+04
6292.0551 -2.101803e-02  3.303752e+04
6292.3116 -5.232602e-02  3.293485e+04
6292.5682 -9.819571e-04  3.313323e+04
6292.8247  4.839746e-02  3.332453e+04
6293.0813  8.962274e-03  3.319245e+04
6293.3379  8.128741e-03  3.320102e+04
6293.5944  6.150214e-02  3.340704e+04
6293.8510  1.823279e-01  3.385877e+04
6294.1075  1.331244e-01  3.369137e+04
6294.3641  2.608526e-01  3.416836e+04
6294.6206  2.423747e-01  3.411297e+04
6294.8772  2.087777e-01  3.400258e+04
6295.1337  1.112190e-01  3.365933e+04
6295.3903  1.892167e-01  3.395545e+04
6295.6469  1.033950e-01  3.365505e+04
6295.9034 -4.171837e-02  3.313879e+04
6296.1600  5.250729e-03  3.332207e+04
6296.4165  8.513137e-02  3.362527e+04
6296.6731  1.118792e-01  3.373503e+04
6296.9296  1.115139e-01  3.374610e+04
6297.1862  7.258190e-02  3.361678e+04
6297.4428  6.372835e-02  3.359705e+04
6297.6993  1.773407e-01  3.402334e+04
6297.9559  1.219117e-01  3.383409e+04
6298.2124 -1.756174e-03  3.339639e+04
6298.4690 -2.351932e-02  3.332984e+04
6298.7255 -9.330078e-03  3.339427e+04
6298.9821  1.986269e-02  3.351337e+04
6299.2387 -4.755225e-02  3.328071e+04
6299.4952 -4.785979e-03  3.344934e+04
6299.7518  1.196064e-01  3.391526e+04
6300.0083  1.730370e-01  3.412280e+04
6300.2649  1.960139e-01  3.421949e+04
6300.5214  2.899768e-01  3.457473e+04
6300.7780  2.909879e-01  3.459150e+04
6301.0346  2.911762e-01  3.460532e+04
6301.2911  1.566458e-01  3.412859e+04
6301.5477  1.665861e-01  3.417800e+04
6301.8042  4.697312e-02  3.375566e+04
6302.0608  1.126126e-02  3.363889e+04
6302.3173 -4.670621e-02  3.344111e+04
6302.5739 -1.456449e-01  3.309417e+04
6302.8304 -1.676058e-02  3.357691e+04
6303.0870  1.333555e-01  3.413700e+04
6303.3436  3.842304e-02  3.380474e+04
6303.6001  8.736878e-02  3.399646e+04
6303.8567  1.621573e-01  3.428233e+04
6304.1132  4.603410e-02  3.387300e+04
6304.3698  6.181136e-02  3.394402e+04
6304.6263  1.018156e-01  3.410330e+04
6304.8829  1.145111e-01  3.416316e+04
6305.1395 -3.021911e-02  3.364976e+04
6305.3960 -9.875654e-02  3.341385e+04
6305.6526 -3.177642e-02  3.367147e+04
6305.9091 -1.310171e-01  3.332380e+04
6306.1657 -8.455050e-02  3.350677e+04
6306.4222 -1.178864e-01  3.339914e+04
6306.6788 -8.756994e-02  3.352334e+04
6306.9354 -1.328850e-01  3.337213e+04
6307.1919 -3.343167e-02  3.374814e+04
6307.4485 -3.320148e-02  3.376283e+04
6307.7050 -2.128643e-02  3.382009e+04
6307.9616  1.034002e-01  3.428804e+04
6308.2181  2.761906e-02  3.402598e+04
