# Wavelength Flux(Normalised) Flux(Original)
6178.5951  3.419242e-02  3.880712e+04
6178.8511  2.890696e-02  3.815505e+04
6179.1071  1.521496e-02  3.599215e+04
6179.3632  1.120726e-02  3.553664e+04
6179.6192  1.005581e-02  3.557468e+04
6179.8752  1.069965e-02  3.591812e+04
6180.1312  9.158335e-03  3.585955e+04
6180.3872  8.729476e-03  3.598602e+04
6180.6432  6.102051e-03  3.570916e+04
6180.8992  7.035875e-03  3.605389e+04
6181.1553  7.179082e-03  3.624670e+04
6181.4113  5.067173e-03  3.602757e+04
6181.6673  3.600453e-03  3.591282e+04
6181.9233  1.961349e-03  3.575749e+04
6182.1793 -3.405990e-05  3.552930e+04
6182.4353  3.798161e-04  3.572055e+04
6182.6913  1.463128e-03  3.602220e+04
6182.9474 -4.973301e-04  3.577423e+04
6183.2034 -2.060586e-03  3.558904e+04
6183.4594 -1.214839e-03  3.582480e+04
6183.7154 -1.261582e-03  3.589468e+04
6183.9714 -3.364565e-03  3.559205e+04
6184.2274 -1.567430e-03  3.597664e+04
6184.4834 -3.191272e-03  3.574666e+04
6184.7395 -4.729538e-03  3.552610e+04
6184.9955 -5.608303e-03  3.541734e+04
6185.2515 -3.077751e-03  3.590977e+04
6185.5075 -2.134078e-03  3.611505e+04
6185.7635 -3.323615e-03  3.593629e+04
6186.0195 -2.520320e-03  3.610761e+04
6186.2755 -2.699831e-03  3.610004e+04
6186.5316 -2.887151e-03  3.608723e+04
6186.7876 -1.736662e-03  3.630876e+04
6187.0436  1.276109e-04  3.665388e+04
6187.2996 -2.048523e-03  3.627723e+04
6187.5556 -1.344241e-03  3.640996e+04
6187.8116 -2.835859e-03  3.614943e+04
6188.0676 -2.532272e-03  3.620568e+04
6188.3237 -1.822744e-03  3.633182e+04
6188.5797 -1.130344e-03  3.645278e+04
6188.8357 -1.575150e-03  3.636954e+04
6189.0917 -2.532359e-03  3.619339e+04
6189.3477 -2.373468e-03  3.621415e+04
6189.6037 -1.205173e-03  3.641300e+04
6189.8597  2.130051e-04  3.665500e+04
6190.1158  1.035794e-03  3.678997e+04
6190.3718  2.080670e-05  3.659707e+04
6190.6278 -1.281264e-03  3.635226e+04
6190.8838  4.434394e-04  3.664505e+04
6191.1398  5.231285e-04  3.664466e+04
6191.3958 -1.396128e-04  3.651173e+04
6191.6518 -5.119991e-04  3.643007e+04
6191.9079  9.055107e-04  3.666649e+04
6192.1639 -1.167512e-03  3.628193e+04
6192.4199 -1.308275e-03  3.624098e+04
6192.6759  1.368553e-03  3.670120e+04
6192.9319  2.297086e-03  3.685059e+04
6193.1879  1.042055e-03  3.661182e+04
6193.4439 -3.935923e-04  3.634122e+04
6193.7000  1.022899e-03  3.657826e+04
6193.9560  1.811702e-03  3.670409e+04
6194.2120  3.141938e-04  3.642379e+04
6194.4680  2.701255e-04  3.640257e+04
6194.7240  1.621109e-03  3.663010e+04
6194.9800  1.307021e-03  3.656217e+04
6195.2360  1.264043e-03  3.654320e+04
6195.4921  2.087135e-02  4.002002e+04
6195.7481  5.815702e-02  4.664193e+04
6196.0041  9.931435e-02  5.395334e+04
6196.2601  2.758107e-01  8.533700e+04
6196.5161  1.615058e-01  6.499986e+04
6196.7721  5.766523e-02  4.652489e+04
6197.0281  1.134395e-02  3.828130e+04
6197.2842  5.066100e-03  3.716088e+04
6197.5402  4.156800e-03  3.699638e+04
