# Wavelength Flux(Normalised) Flux(Original)
6177.0465  1.360298e-01  1.767205e+04
6177.3029  1.188870e-01  1.768524e+04
6177.5592  1.601813e-01  1.783396e+04
6177.8155  7.122473e-02  1.767164e+04
6178.0718  3.326113e-02  1.762746e+04
6178.3281  9.884273e-02  1.782589e+04
6178.5844  1.215292e-01  1.792040e+04
6178.8407  1.292536e-01  1.797719e+04
6179.0971  1.455031e-01  1.805197e+04
6179.3534  9.035218e-02  1.795561e+04
6179.6097  7.058660e-02  1.794099e+04
6179.8660  6.135736e-02  1.794938e+04
6180.1223  8.658003e-02  1.803748e+04
6180.3786  4.286029e-02  1.796059e+04
6180.6349  8.408907e-02  1.808311e+04
6180.8913  8.062641e-02  1.809821e+04
6181.1476 -1.856948e-01  1.748952e+04
6181.4039 -3.522124e-02  1.786601e+04
6181.6602 -1.213810e-01  1.768093e+04
6181.9165 -1.452404e-01  1.764199e+04
6182.1728 -6.923147e-02  1.783820e+04
6182.4291  1.090621e-01  1.827533e+04
6182.6855  1.473380e-01  1.837986e+04
6182.9418 -2.192932e-02  1.799199e+04
6183.1981 -1.164683e-01  1.777999e+04
6183.4544 -2.033336e-01  1.758519e+04
6183.7107 -5.444271e-02  1.794756e+04
6183.9670  7.501277e-02  1.826305e+04
6184.2233  4.385619e-02  1.819752e+04
6184.4797  1.046030e-01  1.834877e+04
6184.7360 -5.723817e-02  1.797238e+04
6184.9923 -2.215182e-02  1.806149e+04
6185.2486 -7.225271e-02  1.794830e+04
6185.5049  3.163774e-02  1.819907e+04
6185.7612 -7.096313e-02  1.796046e+04
6186.0175 -1.377790e-01  1.780606e+04
6186.2739 -1.348988e-01  1.781617e+04
6186.5302  5.878359e-02  1.827752e+04
6186.7865 -8.771511e-02  1.793318e+04
6187.0428  3.771112e-02  1.823218e+04
6187.2991 -1.178878e-01  1.786559e+04
6187.5554 -3.591786e-02  1.806109e+04
6187.8117  6.217930e-02  1.829448e+04
6188.0681  1.046352e-01  1.839592e+04
6188.3244  9.230352e-02  1.836745e+04
6188.5807  5.509377e-03  1.816251e+04
