# Wavelength Flux(Normalised) Flux(Original)
6178.2835  1.883176e-02  3.717525e+04
6178.5394  1.772156e-02  3.733937e+04
6178.7954  1.637557e-02  3.743463e+04
6179.0513  1.407810e-02  3.731656e+04
6179.3072  1.160443e-02  3.714327e+04
6179.5631  1.037154e-02  3.720308e+04
6179.8191  1.127933e-02  3.767934e+04
6180.0750  1.032509e-02  3.776039e+04
6180.3309  8.181624e-03  3.758345e+04
6180.5869  6.439863e-03  3.747207e+04
6180.8428  4.153217e-03  3.723477e+04
6181.0987  2.304225e-03  3.707159e+04
6181.3546  3.429225e-03  3.749791e+04
6181.6106  3.333776e-03  3.766302e+04
6181.8665  3.188003e-03  3.780498e+04
6182.1224  2.274801e-03  3.777880e+04
6182.3784  1.357055e-03  3.773987e+04
6182.6343  1.125614e-03  3.782891e+04
6182.8902  7.597466e-04  3.787986e+04
6183.1461 -8.473659e-04  3.766858e+04
6183.4021  3.871738e-04  3.802419e+04
6183.6580 -7.248115e-04  3.789419e+04
6183.9139 -2.865200e-03  3.754655e+04
6184.1698 -3.452876e-03  3.750555e+04
6184.4258 -1.966196e-03  3.787749e+04
6184.6817 -8.857364e-04  3.815934e+04
6184.9376 -2.280052e-03  3.793166e+04
6185.1936 -5.581672e-03  3.731001e+04
6185.4495 -5.008977e-03  3.746817e+04
6185.7054 -4.959699e-03  3.751396e+04
6185.9613 -5.143307e-03  3.750669e+04
6186.2173 -3.425780e-03  3.787980e+04
6186.4732 -5.008788e-04  3.849283e+04
6186.7291 -3.152999e-03  3.796916e+04
6186.9851 -5.223485e-03  3.755902e+04
6187.2410 -4.387637e-03  3.773451e+04
6187.4969 -3.827865e-03  3.785004e+04
6187.7528 -3.715176e-03  3.787116e+04
6188.0088 -3.594253e-03  3.789055e+04
6188.2647 -3.705530e-03  3.785966e+04
6188.5206 -2.005631e-03  3.819346e+04
6188.7766 -1.926401e-04  3.854755e+04
6189.0325 -1.129482e-03  3.834111e+04
6189.2884 -1.899072e-03  3.816638e+04
6189.5443 -2.277271e-04  3.848505e+04
6189.8003  7.659211e-04  3.866436e+04
6190.0562 -6.832170e-04  3.834628e+04
6190.3121 -1.073466e-03  3.824168e+04
6190.5680  1.823473e-03  3.880298e+04
6190.8240  3.081813e-03  3.903063e+04
6191.0799  1.482223e-03  3.867734e+04
6191.3358  1.312470e-03  3.861349e+04
6191.5918 -1.926773e-03  3.792606e+04
6191.8477 -3.582950e-04  3.821391e+04
6192.1036  3.794720e-06  3.825660e+04
6192.3595  8.880115e-04  3.840506e+04
6192.6155  2.270507e-03  3.865458e+04
6192.8714  3.650639e-03  3.890367e+04
6193.1273  3.613506e-03  3.886529e+04
6193.3833  2.247189e-03  3.855741e+04
6193.6392  2.151498e-03  3.850778e+04
6193.8951  2.829094e-03  3.861557e+04
6194.1510  2.584311e-03  3.853672e+04
6194.4070  1.683444e-04  3.801788e+04
6194.6629 -2.570277e-03  3.743428e+04
6194.9188  2.227814e-03  3.838110e+04
6195.1747 -1.654238e-03  3.756714e+04
6195.4307 -3.915763e-03  3.708302e+04
6195.6866 -6.245707e-03  3.658604e+04
6195.9425 -5.526427e-03  3.670898e+04
6196.1985 -1.781160e-03  3.744721e+04
6196.4544  1.382997e-03  3.806868e+04
6196.7103  9.522768e-04  3.796179e+04
6196.9662  4.468746e-03  3.865729e+04
6197.2222  5.154359e-03  3.877957e+04
6197.4781  3.623711e-03  3.845342e+04
6197.7340  1.893727e-03  3.808821e+04
6197.9900  1.968778e-03  3.809077e+04
6198.2459  5.006946e-03  3.869616e+04
6198.5018  4.126732e-03  3.850779e+04
6198.7577  6.645876e-03  3.901084e+04
6199.0137  5.167651e-03  3.870412e+04
6199.2696  3.739231e-03  3.840907e+04
6199.5255  3.825639e-03  3.842301e+04
6199.7815  4.078548e-03  3.847231e+04
6200.0374  6.091844e-03  3.888048e+04
6200.2933  6.079754e-03  3.887917e+04
6200.5492  6.381677e-03  3.894318e+04
6200.8052  5.275228e-03  3.872296e+04
6201.0611  5.005922e-03  3.867424e+04
6201.3170  3.628899e-03  3.840230e+04
6201.5729  4.939722e-04  3.777518e+04
6201.8289 -8.658695e-04  3.750991e+04
6202.0848 -4.234368e-03  3.683855e+04
6202.3407 -5.360510e-03  3.662388e+04
6202.5967 -6.473334e-03  3.641346e+04
6202.8526 -6.824886e-03  3.635911e+04
6203.1085 -6.058787e-03  3.653314e+04
6203.3644 -5.573200e-03  3.665176e+04
6203.6204 -4.778360e-03  3.683466e+04
6203.8763 -6.938973e-04  3.768670e+04
6204.1322 -8.463102e-04  3.768032e+04
6204.3882 -2.522655e-04  3.782690e+04
6204.6441  1.032269e-03  3.811506e+04
6204.9000  1.526635e-03  3.824427e+04
6205.1559  8.934853e-04  3.814605e+04
6205.4119  6.930493e-04  3.813702e+04
6205.6678  1.878255e-04  3.806748e+04
6205.9237  2.544900e-03  3.858018e+04
6206.1796  3.016146e-03  3.871145e+04
6206.4356  2.623008e-03  3.866855e+04
6206.6915  3.281035e-03  3.884025e+04
6206.9474  3.786814e-03  3.898227e+04
6207.2034  3.519691e-03  3.896861e+04
6207.4593  3.552862e-03  3.901706e+04
6207.7152  6.013525e-03  3.955932e+04
6207.9711  6.041630e-03  3.960898e+04
6208.2271  4.637857e-03  3.936912e+04
6208.4830  4.051570e-03  3.929621e+04
6208.7389  3.596190e-03  3.925088e+04
6208.9949  2.250165e-03  3.902577e+04
6209.2508  1.409128e-03  3.890411e+04
6209.5067  6.122515e-04  3.879233e+04
6209.7626  6.916394e-04  3.885928e+04
6210.0186  2.457338e-04  3.882047e+04
6210.2745  4.614959e-04  3.891678e+04
6210.5304  1.688704e-03  3.921916e+04
6210.7864  2.048671e-03  3.934629e+04
6211.0423  1.678768e-03  3.932602e+04
6211.2982  9.488015e-05  3.906005e+04
6211.5541  3.391436e-04  3.916579e+04
6211.8101  1.301805e-03  3.941796e+04
6212.0660  1.564813e-03  3.952873e+04
6212.3219 -2.929619e-04  3.920964e+04
6212.5778 -6.596814e-05  3.931420e+04
6212.8338 -1.116716e-03  3.915995e+04
6213.0897  1.190321e-03  3.968764e+04
6213.3456  1.652241e-03  3.984129e+04
6213.6016  1.143779e-03  3.979841e+04
6213.8575  1.001827e-03  3.983030e+04
6214.1134  8.120536e-04  3.985282e+04
6214.3693 -1.755844e-03  3.939301e+04
6214.6253 -1.915313e-03  3.942228e+04
6214.8812 -6.330734e-04  3.974441e+04
6215.1371 -9.546641e-05  3.991564e+04
6215.3931 -4.274501e-04  3.991057e+04
6215.6490 -1.207006e-03  3.981483e+04
6215.9049 -3.287514e-03  3.945520e+04
6216.1608 -3.482987e-03  3.947824e+04
6216.4168 -1.084380e-03  4.002785e+04
6216.6727 -9.576012e-04  4.011643e+04
6216.9286  3.028063e-04  4.043510e+04
6217.1846  3.963541e-04  4.051695e+04
6217.4405 -1.491816e-03  4.019657e+04
6217.6964 -1.047550e-03  4.034952e+04
6217.9523 -1.436739e-03  4.033322e+04
6218.2083 -4.121311e-03  3.985095e+04
6218.4642 -5.015539e-03  3.973191e+04
6218.7201 -3.113264e-03  4.018027e+04
6218.9760 -2.243270e-03  4.041894e+04
