# Wavelength Flux(Normalised) Flux(Original)
6177.8263  1.527622e-02  1.602856e+04
6178.0822  1.770355e-02  1.626925e+04
6178.3381  1.111783e-02  1.600003e+04
6178.5940  5.621479e-03  1.578615e+04
6178.8499  4.062877e-03  1.578713e+04
6179.1058  7.936150e-03  1.608674e+04
6179.3617  6.878785e-03  1.610562e+04
6179.6176  9.920849e-03  1.634901e+04
6179.8735  5.614427e-03  1.617683e+04
6180.1294  6.397307e-03  1.628491e+04
6180.3854  7.311080e-03  1.639609e+04
6180.6413  5.066636e-03  1.632660e+04
6180.8972 -9.982631e-05  1.608982e+04
6181.1531  1.090454e-03  1.620488e+04
6181.4090  6.031939e-05  1.619221e+04
6181.6649  7.787726e-04  1.627395e+04
6181.9208 -4.707950e-03  1.600542e+04
6182.1767 -3.189873e-03  1.612558e+04
6182.4326  8.400302e-04  1.638328e+04
6182.6885  1.271194e-03  1.643690e+04
6182.9444  5.155970e-03  1.668101e+04
6183.2003  4.418040e-03  1.666404e+04
6183.4562  2.293369e-05  1.644012e+04
6183.7121  1.344185e-03  1.653362e+04
6183.9680 -4.167628e-03  1.624277e+04
6184.2239 -1.298881e-02  1.576478e+04
6184.4798 -2.398881e-03  1.637049e+04
6184.7357 -5.546603e-04  1.648521e+04
6184.9916 -4.221090e-03  1.628999e+04
6185.2475 -5.397182e-03  1.623242e+04
6185.5034 -3.251876e-03  1.635907e+04
6185.7593 -1.304985e-03  1.647317e+04
6186.0152 -2.185002e-03  1.642781e+04
6186.2711 -5.850337e-03  1.622539e+04
6186.5270 -6.085927e-04  1.651996e+04
6186.7829 -2.772679e-03  1.639922e+04
6187.0388 -1.104141e-03  1.649181e+04
6187.2947 -2.553382e-03  1.640907e+04
6187.5506 -7.193639e-03  1.614698e+04
6187.8065 -7.926212e-03  1.610264e+04
6188.0624  2.676544e-04  1.655680e+04
6188.3183  3.473464e-03  1.673131e+04
6188.5742  1.177980e-03  1.659752e+04
6188.8301 -3.023886e-03  1.635655e+04
