# Wavelength Flux(Normalised) Flux(Original)
6180.1765  2.667675e-02  2.924774e+04
6180.4271  2.108633e-02  2.896002e+04
6180.6777  2.410881e-02  2.951473e+04
6180.9283  2.006846e-02  2.935306e+04
6181.1790  1.715633e-02  2.929034e+04
6181.4296  1.707902e-02  2.949683e+04
6181.6802  1.447771e-02  2.943994e+04
6181.9308  1.261887e-02  2.944509e+04
6182.1814  1.077270e-02  2.944014e+04
6182.4321  1.026811e-02  2.955773e+04
6182.6827  9.959076e-03  2.968430e+04
6182.9333  1.008938e-02  2.984452e+04
6183.1839  8.069171e-03  2.978118e+04
6183.4345  7.729973e-03  2.987582e+04
6183.6852  4.810269e-03  2.970492e+04
6183.9358  1.912424e-03  2.952773e+04
6184.1864  2.328555e-03  2.967209e+04
6184.4370 -1.138813e-03  2.942240e+04
6184.6876  2.370127e-04  2.964708e+04
6184.9383 -3.070750e-04  2.967371e+04
6185.1889 -6.848478e-04  2.971015e+04
6185.4395 -3.113766e-03  2.953614e+04
6185.6901 -6.471577e-03  2.926361e+04
6185.9407 -4.250346e-03  2.954023e+04
6186.1914 -5.499532e-03  2.946610e+04
6186.4420 -4.057271e-03  2.965446e+04
6186.6926 -4.676479e-03  2.963277e+04
6186.9432 -5.320997e-03  2.960384e+04
6187.1938 -4.333608e-03  2.973278e+04
6187.4445 -5.314842e-03  2.966168e+04
6187.6951 -7.210352e-03  2.949564e+04
6187.9457 -2.585463e-03  2.997446e+04
6188.1963 -4.275227e-03  2.982161e+04
6188.4469 -7.668121e-03  2.949602e+04
6188.6976 -9.282397e-03  2.934425e+04
6188.9482 -8.587440e-03  2.941928e+04
6189.1988 -7.691800e-03  2.951155e+04
6189.4494 -7.634444e-03  2.951791e+04
6189.7000 -3.726612e-03  2.990493e+04
6189.9507 -1.120043e-03  3.016034e+04
6190.2013  5.645090e-05  3.027148e+04
6190.4519 -4.011085e-03  2.985913e+04
6190.7025 -5.648253e-03  2.968685e+04
6190.9531 -5.267246e-03  2.971377e+04
6191.2038 -2.113875e-03  3.001507e+04
6191.4544  2.726414e-03  3.048291e+04
6191.7050 -2.979013e-03  2.990060e+04
6191.9556 -3.949462e-03  2.978829e+04
6192.2062 -1.235822e-03  3.004157e+04
6192.4569  2.581754e-03  3.040389e+04
6192.7075  3.771285e-03  3.050415e+04
6192.9581 -2.481689e-04  3.008570e+04
6193.2087 -1.149271e-03  2.997700e+04
6193.4593 -2.580984e-05  3.006936e+04
6193.7100  1.500969e-03  3.020158e+04
6193.9606  3.264426e-03  3.035719e+04
6194.2112  3.271404e-03  3.033800e+04
6194.4618  6.477502e-03  3.063705e+04
6194.7124  3.250695e-03  3.029629e+04
6194.9631  1.370377e-03  3.008962e+04
6195.2137 -2.248158e-04  2.991154e+04
6195.4643 -7.217830e-04  2.984301e+04
6195.7149  2.590994e-03  3.015381e+04
6195.9655  6.747924e-04  2.994489e+04
6196.2162 -6.368739e-03  2.922640e+04
6196.4668 -6.416060e-03  2.920439e+04
6196.7174  2.281636e-04  2.984860e+04
6196.9680 -1.978477e-03  2.961300e+04
6197.2186  3.877820e-03  3.018013e+04
6197.4693  2.080232e-03  2.998661e+04
6197.7199  3.538834e-03  3.011775e+04
6197.9705  2.244258e-03  2.997581e+04
6198.2211  3.156688e-03  3.005423e+04
6198.4717  2.054824e-03  2.993314e+04
6198.7224  2.988996e-03  3.001546e+04
6198.9730  4.827187e-03  3.018862e+04
6199.2236  6.064131e-03  3.030291e+04
6199.4742  5.319830e-03  3.022107e+04
6199.7248  5.738475e-03  3.025588e+04
6199.9755  5.057520e-03  3.018231e+04
6200.2261  4.348969e-03  3.010700e+04
6200.4767  8.592092e-03  3.052528e+04
6200.7273  6.053303e-03  3.026997e+04
6200.9779  3.845100e-03  3.004859e+04
6201.2286  5.395191e-03  3.020211e+04
6201.4792  4.069239e-03  3.007060e+04
6201.7298  7.381786e-04  2.974070e+04
6201.9804  5.147206e-04  2.972100e+04
6202.2310  2.013744e-03  2.987371e+04
6202.4817  2.548159e-03  2.993154e+04
6202.7323  3.211572e-04  2.971575e+04
6202.9829 -4.849165e-04  2.964238e+04
6203.2335 -2.566675e-03  2.944318e+04
6203.4841 -5.441773e-03  2.916613e+04
6203.7348 -6.834242e-03  2.903761e+04
6203.9854 -7.470024e-03  2.898542e+04
6204.2360 -8.193484e-03  2.892555e+04
6204.4866 -1.470634e-03  2.960743e+04
6204.7372 -2.705913e-03  2.949871e+04
6204.9879 -4.706564e-03  2.931487e+04
6205.2385 -2.440129e-03  2.955650e+04
6205.4891  5.271430e-03  3.034077e+04
6205.7397  2.837748e-03  3.011683e+04
6205.9903  4.748019e-03  3.032597e+04
6206.2410  1.983370e-03  3.007102e+04
6206.4916  1.410554e-03  3.003504e+04
6206.7422  5.282730e-03  3.044215e+04
6206.9928  3.655987e-03  3.030316e+04
6207.2434  4.082632e-03  3.036931e+04
6207.4941  5.690697e-03  3.055386e+04
6207.7447  2.081617e-04  3.003392e+04
6207.9953  4.682034e-03  3.050523e+04
6208.2459  6.159614e-03  3.067929e+04
6208.4965  9.274348e-03  3.101701e+04
6208.7472  7.555524e-03  3.087469e+04
6208.9978  4.945601e-03  3.064448e+04
6209.2484  2.195644e-03  3.040109e+04
6209.4990  4.577039e-03  3.066884e+04
6209.7496  3.817698e-03  3.062487e+04
6210.0003  3.671718e-03  3.064258e+04
6210.2509  3.236672e-03  3.063220e+04
6210.5015  2.642874e-03  3.060665e+04
6210.7521  5.807430e-03  3.095557e+04
6211.0027  6.543645e-03  3.106352e+04
6211.2534  3.236249e-03  3.076981e+04
6211.5040 -2.314392e-04  3.046069e+04
6211.7546  2.414167e-03  3.076021e+04
6212.0052  3.975590e-03  3.095239e+04
6212.2558  6.864249e-03  3.127707e+04
