# Wavelength Flux(Normalised) Flux(Original)
6178.5951  1.810343e-02  3.816940e+04
6178.8511  1.489582e-02  3.787721e+04
6179.1071  1.401344e-02  3.801830e+04
6179.3632  1.060218e-02  3.765132e+04
6179.6192  8.174421e-03  3.745858e+04
6179.8752  8.990313e-03  3.787933e+04
6180.1312  8.466738e-03  3.802478e+04
6180.3872  6.409701e-03  3.785788e+04
6180.6432  6.565358e-03  3.810623e+04
6180.8992  7.353329e-03  3.846371e+04
6181.1553  5.041266e-03  3.820655e+04
6181.4113  3.048897e-03  3.799895e+04
6181.6673  1.846997e-03  3.793280e+04
6181.9233  3.216750e-03  3.835430e+04
6182.1793  1.526724e-03  3.817104e+04
6182.4353 -5.164508e-04  3.790880e+04
6182.6913 -9.367630e-04  3.795151e+04
6182.9474  4.169876e-06  3.824886e+04
6183.2034 -3.510449e-04  3.828558e+04
6183.4594  5.116207e-04  3.854998e+04
6183.7154 -4.381876e-04  3.845440e+04
6183.9714 -8.677849e-04  3.845192e+04
6184.2274 -2.685044e-03  3.817269e+04
6184.4834 -4.351292e-03  3.791568e+04
6184.7395 -4.108963e-03  3.802235e+04
6184.9955 -1.275721e-03  3.862548e+04
6185.2515 -7.468720e-04  3.877538e+04
6185.5075 -1.051883e-03  3.875776e+04
6185.7635 -2.547650e-03  3.850370e+04
6186.0195 -2.065146e-03  3.862849e+04
6186.2755 -7.624250e-04  3.890771e+04
6186.5316 -2.147079e-03  3.866093e+04
6186.7876 -7.858186e-04  3.894286e+04
6187.0436 -4.201985e-03  3.829372e+04
6187.2996 -1.816966e-03  3.876675e+04
6187.5556 -2.537581e-03  3.863367e+04
6187.8116 -6.014634e-05  3.911807e+04
6188.0676  2.611458e-04  3.918110e+04
6188.3237 -2.996202e-03  3.854693e+04
6188.5797 -1.460113e-03  3.884052e+04
6188.8357 -2.628090e-03  3.860707e+04
6189.0917 -2.865018e-03  3.855222e+04
6189.3477 -2.608777e-03  3.859120e+04
6189.6037 -2.175249e-03  3.866288e+04
6189.8597 -2.133615e-03  3.865699e+04
6190.1158 -2.528877e-03  3.856496e+04
6190.3718 -1.507546e-03  3.874666e+04
6190.6278 -3.630100e-04  3.895125e+04
6190.8838 -1.147478e-03  3.878060e+04
6191.1398 -7.413716e-04  3.884027e+04
6191.3958 -9.358720e-04  3.878279e+04
6191.6518 -2.207734e-03  3.851577e+04
6191.9079 -1.458782e-03  3.864059e+04
6192.1639  1.012103e-03  3.909936e+04
6192.4199  1.048950e-03  3.908566e+04
6192.6759  1.274270e-03  3.910855e+04
6192.9319 -7.751675e-04  3.869010e+04
6193.1879 -1.617280e-03  3.850616e+04
6193.4439  2.823721e-03  3.934782e+04
6193.7000  2.501946e-03  3.926556e+04
6193.9560  1.444203e-03  3.904096e+04
6194.2120  1.693077e-03  3.907049e+04
6194.4680  7.850840e-04  3.887615e+04
6194.7240 -1.189404e-03  3.847554e+04
6194.9800 -1.714216e-03  3.835704e+04
6195.2360 -1.072560e-03  3.846575e+04
6195.4921 -4.175087e-03  3.784873e+04
6195.7481 -4.123626e-03  3.784475e+04
6196.0041  5.197224e-04  3.873291e+04
6196.2601  2.651671e-03  3.913474e+04
6196.5161  3.854958e-03  3.935744e+04
6196.7721  4.777441e-03  3.952678e+04
6197.0281  4.996352e-03  3.956075e+04
6197.2842 -1.609450e-03  3.827147e+04
6197.5402  5.576260e-03  3.965993e+04
6197.7962  5.261200e-03  3.959399e+04
6198.0522  5.420738e-03  3.962145e+04
6198.3082  5.508190e-03  3.963624e+04
6198.5642  3.373052e-03  3.922103e+04
6198.8202  4.437398e-03  3.942810e+04
6199.0763  6.696838e-03  3.986846e+04
6199.3323  8.117043e-03  4.014735e+04
6199.5883  6.798294e-03  3.989608e+04
6199.8443  3.759256e-03  3.931237e+04
6200.1003  3.613012e-03  3.929146e+04
6200.3563  3.596311e-03  3.929711e+04
6200.6123  2.250326e-03  3.904620e+04
6200.8684  3.967100e-03  3.939110e+04
6201.1244  2.162667e-03  3.905405e+04
6201.3804 -9.105660e-04  3.847219e+04
6201.6364 -2.553959e-03  3.816922e+04
6201.8924 -4.819011e-03  3.774701e+04
6202.1484 -3.585489e-03  3.800516e+04
6202.4044 -3.250746e-03  3.809026e+04
6202.6605 -6.867638e-03  3.740986e+04
6202.9165 -6.741574e-03  3.745720e+04
6203.1725 -6.216093e-03  3.758341e+04
6203.4285 -5.678022e-03  3.771339e+04
6203.6845 -4.492961e-03  3.797025e+04
6203.9405 -1.484990e-03  3.858219e+04
6204.1965  9.066995e-04  3.907580e+04
6204.4526  2.727272e-03  3.945985e+04
6204.7086  1.533037e-03  3.926007e+04
