# Wavelength Flux(Normalised) Flux(Original)
6169.2929  8.911299e-03  2.284156e+04
6169.5542  4.759590e-03  2.213657e+04
6169.8155  2.845359e-03  2.192728e+04
6170.0768  6.555868e-03  2.298184e+04
6170.3381  7.583959e-03  2.341771e+04
6170.5994  8.160051e-03  2.374083e+04
6170.8607  7.451384e-03  2.376279e+04
6171.1219  6.131771e-03  2.363669e+04
6171.3832  5.603472e-03  2.368071e+04
6171.6445  5.387970e-03  2.378674e+04
6171.9058  4.311393e-03  2.368903e+04
6172.1671  4.186963e-03  2.379888e+04
6172.4284  3.994454e-03  2.388537e+04
6172.6897  3.269803e-03  2.384360e+04
6172.9510  1.640824e-03  2.358952e+04
6173.2123 -4.034577e-05  2.331656e+04
6173.4736  1.337523e-03  2.373021e+04
6173.7349  3.948978e-04  2.361139e+04
6173.9962  4.225455e-04  2.370626e+04
6174.2575  1.987471e-04  2.373815e+04
6174.5188 -2.458397e-05  2.376443e+04
6174.7801 -6.663460e-04  2.369038e+04
6175.0413 -1.423087e-03  2.358502e+04
6175.3026 -2.470686e-03  2.340871e+04
6175.5639 -1.571094e-03  2.366896e+04
6175.8252 -1.394147e-04  2.404524e+04
6176.0865 -2.037298e-03  2.366245e+04
6176.3478 -1.671304e-03  2.378863e+04
6176.6091 -1.384205e-03  2.389296e+04
6176.8704 -2.314296e-03  2.371761e+04
6177.1317 -1.837747e-03  2.385750e+04
6177.3930 -1.779489e-03  2.389916e+04
6177.6543 -1.907514e-04  2.428449e+04
6177.9156 -2.469092e-03  2.379021e+04
6178.1769 -1.989025e-03  2.391825e+04
6178.4382 -1.303756e-03  2.409006e+04
6178.6995 -1.573635e-03  2.404277e+04
6178.9608 -2.508634e-03  2.384226e+04
6179.2220 -2.290548e-03  2.390081e+04
6179.4833 -2.727150e-03  2.380880e+04
6179.7446 -2.709053e-03  2.381782e+04
6180.0059 -6.709399e-04  2.428280e+04
6180.2672 -1.181072e-03  2.416840e+04
6180.5285 -9.511761e-04  2.422008e+04
6180.7898 -1.641223e-03  2.406169e+04
6181.0511 -2.923754e-03  2.376758e+04
6181.3124 -2.235305e-03  2.391890e+04
6181.5737 -1.180541e-03  2.415203e+04
6181.8350 -1.490295e-03  2.407475e+04
6182.0963 -6.395631e-04  2.425950e+04
6182.3576 -1.791582e-03  2.398937e+04
6182.6189 -2.887130e-03  2.373119e+04
6182.8802 -2.312509e-03  2.385084e+04
6183.1414 -1.642390e-03  2.399146e+04
6183.4027 -1.228474e-03  2.407343e+04
6183.6640 -2.316562e-03  2.381443e+04
6183.9253 -1.008717e-03  2.409807e+04
6184.1866 -1.115309e-03  2.406074e+04
6184.4479 -1.373511e-03  2.398874e+04
6184.7092 -2.244787e-03  2.377755e+04
6184.9705 -1.596712e-03  2.391057e+04
6185.2318 -1.259339e-03  2.397304e+04
6185.4931 -2.453565e-04  2.418883e+04
6185.7544 -8.898933e-04  2.402868e+04
6186.0157 -1.841487e-03  2.379899e+04
6186.2770 -2.457016e-03  2.364556e+04
6186.5383 -6.579372e-04  2.403959e+04
6186.7996  4.578693e-04  2.427893e+04
6187.0609 -3.560365e-04  2.408110e+04
6187.3221 -1.201286e-04  2.412150e+04
6187.5834  1.224434e-03  2.441350e+04
6187.8447  9.398277e-04  2.433656e+04
6188.1060  9.771407e-04  2.433298e+04
6188.3673  1.031612e-03  2.433369e+04
6188.6286  1.836268e-03  2.450488e+04
6188.8899  2.749388e-03  2.470113e+04
6189.1512  2.583435e-03  2.465328e+04
6189.4125  2.058682e-03  2.452463e+04
6189.6738  1.313681e-03  2.434659e+04
6189.9351  1.418592e-03  2.436176e+04
6190.1964  1.768267e-03  2.443300e+04
6190.4577  1.522685e-03  2.436991e+04
6190.7190  1.520583e-03  2.436263e+04
6190.9803  3.157630e-03  2.472752e+04
