# Wavelength Flux(Normalised) Flux(Original)
6162.9067  8.869633e-03  7.592311e+03
6163.1701  9.307328e-03  7.792332e+03
6163.4335  9.705280e-03  7.980029e+03
6163.6969  9.282199e-03  8.037527e+03
6163.9602  7.224979e-03  7.842138e+03
6164.2236  6.110278e-03  7.783496e+03
6164.4870  6.122360e-03  7.889646e+03
6164.7504  5.261279e-03  7.858506e+03
6165.0138  5.307839e-03  7.959410e+03
6165.2772  5.022283e-03  8.005162e+03
6165.5406  3.107462e-03  7.799886e+03
6165.8039  3.492970e-03  7.937672e+03
6166.0673  1.650926e-03  7.734342e+03
6166.3307  7.751943e-04  7.672779e+03
6166.5941  1.586612e-03  7.862090e+03
6166.8575  1.990493e-03  7.985836e+03
6167.1209  3.957722e-04  7.803693e+03
6167.3843 -2.487511e-04  7.761490e+03
6167.6477  1.581380e-03  8.089775e+03
6167.9110 -3.369921e-04  7.848117e+03
6168.1744  6.020054e-04  8.035063e+03
6168.4378  1.544921e-03  8.219474e+03
6168.7012  6.043380e-04  8.116210e+03
6168.9646 -7.933590e-04  7.940980e+03
6169.2280 -1.167906e-03  7.917633e+03
6169.4914 -6.656625e-04  8.024163e+03
6169.7547  6.346519e-04  8.248787e+03
6170.0181 -1.283624e-04  8.159143e+03
6170.2815 -1.222475e-03  8.017146e+03
6170.5449 -1.314555e-03  8.024393e+03
6170.8083  6.399075e-04  8.338850e+03
6171.0717 -1.583577e-03  8.019845e+03
6171.3351 -1.573761e-03  8.036471e+03
6171.5985 -8.128772e-04  8.164795e+03
6171.8618 -1.058922e-03  8.139203e+03
6172.1252 -1.983396e-03  8.009432e+03
6172.3886 -2.167465e-03  7.990008e+03
6172.6520 -2.878208e-03  7.889507e+03
6172.9154 -3.485227e-03  7.803286e+03
6173.1788 -3.723988e-03  7.771404e+03
6173.4422 -2.406633e-03  7.973469e+03
6173.7055 -1.935451e-03  8.046469e+03
6173.9689 -2.146626e-03  8.015233e+03
6174.2323 -1.688865e-03  8.084064e+03
6174.4957 -2.110748e-03  8.018975e+03
6174.7591 -2.692869e-03  7.928758e+03
6175.0225 -1.770142e-03  8.065137e+03
6175.2859 -6.054542e-04  8.237297e+03
6175.5493 -5.556285e-04  8.240225e+03
6175.8126 -2.237675e-03  7.980720e+03
6176.0760 -2.880557e-03  7.877650e+03
6176.3394 -4.489728e-04  8.238684e+03
6176.6028 -6.393759e-04  8.202905e+03
6176.8662 -4.618746e-04  8.222256e+03
6177.1296 -4.340631e-04  8.218552e+03
6177.3930 -1.411056e-03  8.062595e+03
6177.6563 -2.360257e-03  7.910494e+03
6177.9197 -1.681497e-03  8.004141e+03
6178.1831 -6.052802e-04  8.157595e+03
6178.4465 -2.727465e-04  8.198422e+03
6178.7099 -5.346533e-04  8.149215e+03
6178.9733 -1.127990e-03  8.049760e+03
6179.2367 -1.974771e-03  7.911877e+03
6179.5001 -2.041597e-03  7.891786e+03
6179.7634 -2.658016e-04  8.150130e+03
6180.0268  1.552989e-03  8.414941e+03
6180.2902  1.899437e-04  8.198847e+03
6180.5536 -1.642933e-03  7.911766e+03
6180.8170 -1.063121e-03  7.989389e+03
6181.0804  2.787641e-04  8.182266e+03
6181.3438  7.661590e-04  8.246092e+03
6181.6071 -1.755926e-03  7.855184e+03
6181.8705 -5.786296e-04  8.023541e+03
