# Wavelength Flux(Normalised) Flux(Original)
6178.6969  2.622917e-02  2.956816e+04
6178.9513  2.854632e-02  2.996846e+04
6179.2058  1.947205e-02  2.946498e+04
6179.4602  1.581173e-02  2.937385e+04
6179.7147  1.709228e-02  2.965846e+04
6179.9691  1.491904e-02  2.966203e+04
6180.2236  1.375941e-02  2.973473e+04
6180.4780  1.121292e-02  2.968904e+04
6180.7325  6.724798e-03  2.948190e+04
6180.9869  3.413634e-03  2.935787e+04
6181.2414  3.060276e-03  2.945671e+04
6181.4958  3.039825e-03  2.957330e+04
6181.7503  5.883504e-03  2.990616e+04
6182.0047  2.853473e-03  2.977154e+04
6182.2592  2.583460e-03  2.984571e+04
6182.5136  4.108924e-04  2.976395e+04
6182.7681  9.971581e-04  2.989152e+04
6183.0225  2.311820e-03  3.006974e+04
6183.2770 -4.596718e-04  2.992200e+04
6183.5314 -3.469065e-03  2.974985e+04
6183.7859  1.097599e-03  3.016530e+04
6184.0403 -4.544498e-03  2.977629e+04
6184.2948 -4.820965e-03  2.980236e+04
6184.5492 -4.906164e-03  2.983866e+04
6184.8037 -5.073456e-03  2.986405e+04
6185.0581 -3.494383e-03  3.002190e+04
6185.3126 -5.550354e-03  2.989115e+04
6185.5670 -2.398247e-03  3.016431e+04
6185.8215 -2.198375e-03  3.020276e+04
6186.0759 -2.198989e-04  3.037705e+04
6186.3304 -8.949234e-05  3.040348e+04
6186.5848 -3.178639e-03  3.017486e+04
6186.8393 -3.184439e-03  3.018482e+04
6187.0937 -6.726610e-03  2.991529e+04
6187.3482 -3.375285e-03  3.018297e+04
6187.6026 -2.671448e-04  3.042933e+04
6187.8571  2.054235e-04  3.046722e+04
6188.1115 -1.008596e-03  3.037110e+04
6188.3660 -1.291546e-03  3.034604e+04
6188.6204  1.879430e-04  3.045729e+04
6188.8749  6.381040e-04  3.048640e+04
6189.1293 -1.907565e-04  3.041398e+04
6189.3838 -3.147993e-03  3.017365e+04
6189.6382 -2.594254e-03  3.020704e+04
6189.8927 -9.235290e-04  3.032683e+04
6190.1471 -1.517664e-03  3.026840e+04
6190.4016 -1.470760e-03  3.025933e+04
6190.6560  2.486629e-03  3.055570e+04
6190.9105  1.643724e-03  3.047566e+04
6191.1649  1.660954e-03  3.046245e+04
6191.4194  2.845723e-03  3.054023e+04
6191.6738  2.426294e-03  3.049209e+04
6191.9283  6.074602e-04  3.033414e+04
6192.1827  2.271925e-03  3.044873e+04
6192.4372  7.196793e-03  3.081849e+04
6192.6916  3.837407e-03  3.053967e+04
6192.9461 -1.787051e-04  3.020950e+04
6193.2005 -7.833112e-04  3.014653e+04
6193.4550  3.714460e-03  3.048320e+04
6193.7094  4.493231e-03  3.052896e+04
6193.9639 -1.325659e-03  3.005851e+04
6194.2183 -7.880324e-03  2.953081e+04
6194.4728 -3.299228e-03  2.987531e+04
6194.7272 -3.041852e-03  2.988178e+04
6194.9817 -4.217668e-03  2.977654e+04
6195.2361 -5.759615e-03  2.964318e+04
6195.4906 -1.103824e-02  2.921787e+04
